id;car_2020;car_2025;car_2030;car_2035;car_2040;car_2045;car_2050;bus_2020;bus_2025;bus_2030;bus_2035;bus_2040;bus_2045;bus_2050;train_2020;train_2025;train_2030;train_2035;train_2040;train_2045;train_2050
3627;0,050800087;0,047665849;0,039738283;0,060697947;0,059715442;0,054324674;0,053737214;0,202041355;0,357532987;0,368804625;0,353935261;0,357860591;0,367360957;0,354011414;0,002048124;0,002548658;0,004068886;0,001975977;0,002002515;0,000827164;0,001973286
3628;0,040931301;0,049512104;0,046323383;0,046736433;0,037579781;0,043627472;0,05001261;0,201882419;0,357532987;0,368804625;0,353881484;0,357728632;0,367044236;0,353724097;0,005222482;0,002757848;0,003407149;0,003010424;0,002662284;0,003339293;0,002282668
3629;0,053121209;0,046253053;0,041200203;0,098513848;0,098174097;0,066460722;0,084017908;0,193863908;0,357532987;0,36578651;0,337437436;0,343749585;0,352496406;0,340517911;0,057675122;0,007782538;0,010819822;0,044725583;0,043670696;0,0448653;0,045688088
3630;0,047167686;0,020525087;0,010704328;0,043136386;0,053193457;0,059510709;0,054724949;0,003195912;0,005958883;0,005948526;0,00521829;0,005589003;0,0056716;0,00540937;0,136262824;0,041105459;0,059652339;0,135001859;0,127491017;0,123872308;0,131948487
3631;0,034817549;0,012549193;0,014253679;0,050937442;0,041323207;0,043559742;0,048891358;0;0;0;0;0;0;0;0,185784328;0,087124454;0,11815851;0,170128713;0,167537551;0,159264841;0,170658545
3632;0,062239854;0,020659933;0,028697598;0,116389293;0,104741766;0,064862981;0,106140239;0;0;0;0;0;0;0;0,190457663;0,109667434;0,147574473;0,178233515;0,173547484;0,169210052;0,177166345
3633;0,112284571;0,053974549;0,099632684;0,15603343;0,161914556;0,117533219;0,152921998;0;0;0;0;0;0;0;0,196906378;0,143937645;0,163803621;0,183167238;0,180149083;0,19315112;0,180570386
3634;0,093953562;0,098289739;0,135594667;0,096723884;0,11402641;0,102535907;0,099581826;0;0;0;0;0;0;0;0,170441176;0,140532511;0,166103696;0,186135771;0,174851192;0,20194591;0,185309074
3635;0,088174201;0,115020165;0,17268443;0,094444992;0,11246689;0,087134189;0,102283896;0;0;0;0;0;0;0;0,181112888;0,13576763;0,168765776;0,188466464;0,17765444;0,205474309;0,183933317
3636;0,095446789;0,131541418;0,195807759;0,118866803;0,101438944;0,0939651;0,106543656;0;0;0;0;0;0;0;0,18097272;0,141443143;0,167952201;0,184368964;0,180752693;0,201492168;0,183123701
3637;0,092474254;0,144169812;0,189372279;0,117915569;0,104761996;0,099493446;0,094778242;0;0;0;0;0;0;0;0,189327603;0,145940856;0,168975171;0,183303777;0,177267897;0,198434328;0,184391315
3638;0,097928564;0,163604176;0,205529241;0,121778388;0,141442678;0,120775472;0,114685825;0;0;0;0;0;0;0;0,183427577;0,15492945;0,167883728;0,186513351;0,180776138;0,201357282;0,183946304
3639;0,156808151;0,153464228;0,172845144;0,203176736;0,230192473;0,178399324;0,202842294;0;0;0;0;0;0;0;0,190206371;0,149395713;0,162628259;0,184606248;0,17813411;0,197346319;0,183292231
3640;0,196192989;0,150325956;0,185675027;0,26511701;0,273610908;0,22155025;0,261134976;0;0;0;0;0;0;0;0,184850553;0,147653488;0,168213039;0,179729632;0,177575806;0,189661372;0,179328761
3641;0,218426483;0,138382233;0,175734327;0,255625476;0,267020678;0,246153384;0,27113327;0;0;0;0;0;0;0;0,174113482;0,128201061;0,167331165;0,17849344;0,174664328;0,20033636;0,178843124
3642;0,244213375;0,185279954;0,288522491;0,305718512;0,289196719;0,288755771;0,298849194;0;0;0;0;0;0;0;0,163364126;0,112077838;0,164635187;0,176506676;0,172377322;0,203730887;0,173557176
3643;0,186022978;0,199208241;0,221015979;0,132910289;0,154976105;0,200906262;0,147953117;0;0;0;0;0;0;0;0,164226275;0,105661555;0,15822946;0,174330708;0,170264356;0,182644272;0,172496609
3644;0,119786931;0,168018931;0,176257217;0,111495622;0,097792312;0,142543169;0,110324196;0;0;0;0;0;0;0;0,166669066;0,086741012;0,150821299;0,16955628;0,164123569;0,154890961;0,171801011
3645;0,103227339;0,138414685;0,123995313;0,09977381;0,080990844;0,110291639;0,094991771;0,174255187;0,101393244;0,147334413;0,178025798;0,178630992;0,172190135;0,176986768;0,147540555;0,020075026;0,127827055;0,15268402;0,142073233;0,143170108;0,152295453
3646;0,102318724;0,165684214;0,166649377;0,10495059;0,098449352;0,108869866;0,089595674;0,349983765;0,202786487;0,296038214;0,355381445;0,350254175;0,346110187;0,356324818;0,064674676;0,005025326;0,059786205;0,071219085;0,069203709;0,07939726;0,069456273
3647;0,093629173;0,152149062;0,099334512;0,076526824;0,078797542;0,088408321;0,06856833;0,349983765;0,202786487;0,296038214;0,355381445;0,350254175;0,346110187;0,356324818;0,006413042;0,002934545;0,013425922;0,009669254;0,009439368;0,009847431;0,007572134
3648;0,048044795;0,083396805;0,042092845;0,037275427;0,030308889;0,04847772;0,036012563;0,349983765;0,202786487;0,296038214;0,355381445;0,350254175;0,346110187;0,356324818;0,000463308;0,000881633;0,001342227;0,002893766;0,001254121;0,001367624;0,000641357
3649;0,043924123;0,056319754;0,030396419;0,039394915;0,055558442;0,051582025;0,06320269;0,349983765;0,202786487;0,296038214;0,355381445;0,350254175;0,346110187;0,356324818;0,002742374;0,005005291;0,002024331;0,004215325;0,001289488;0,002595912;0,001625653
3650;0,053641419;0,065140369;0,046553919;0,052064928;0,065872776;0,051902695;0,062178833;0,349983765;0,202786487;0,296038214;0,355381445;0,350254175;0,346110187;0,356324818;0,000171337;0,001050457;0,002451515;0,004763151;0,001442974;0,000700569;0,00142505
3651;0,054410975;0,058691871;0,039478916;0,051556618;0,047558736;0,055500668;0,052249991;0,349983765;0,202786487;0,296038214;0,355381445;0,350254175;0,346110187;0,356324818;0,000217705;0,001503364;0,003597413;0,004085725;0,001203604;0,004327538;0,001390648
3652;0,054633524;0,051498061;0,037716459;0,04382014;0,045965811;0,0471423;0,044017439;0,349698002;0,20243305;0,296038214;0,355381445;0,349889185;0,345863719;0,355927685;0,004882793;0,002501052;0,002463699;0,003962779;0,00262118;0,003116791;0,002682908
3653;0,056515167;0,062185201;0,040700619;0,039570433;0,091307925;0,070885064;0,088363738;0,330240509;0,196283107;0,296038214;0,35262725;0,334042463;0,331953467;0,337201378;0,035251247;0,057769718;0,00444741;0,0100935;0,040808108;0,050363742;0,047305576
3654;0,052348671;0,06278386;0,011560755;0,007105788;0,042974934;0,064427258;0,044153553;0,005186378;0,003370256;0,00493397;0,005738457;0,005212005;0,005272832;0,005247264;0,133329132;0,140464182;0,042512522;0,059104979;0,127577965;0,119350395;0,135802433
3655;0,042358255;0,039684519;0,01015345;0,009509656;0,038082351;0,044242596;0,049629848;0;0;0;0;0;0;0;0,172554117;0,172177688;0,095874837;0,121002682;0,167409823;0,173572084;0,172271993
3656;0,074891145;0,06662161;0,030518649;0,035577612;0,105868184;0,070228541;0,134626106;0;0;0;0;0;0;0;0,17654988;0,182268865;0,12663114;0,148157066;0,179665924;0,185316978;0,180366617
3657;0,122812326;0,138821318;0,079803803;0,097218009;0,161573551;0,141218028;0,1637571;0;0;0;0;0;0;0;0,186446277;0,187198529;0,138417364;0,160978082;0,181942209;0,196236931;0,184446654
3658;0,10697218;0,119445792;0,120446094;0,139728023;0,107570785;0,111980672;0,105041544;0;0;0;0;0;0;0;0,172696932;0,187694988;0,143355368;0,164027531;0,183561669;0,196385802;0,184706472
3659;0,095273702;0,108145585;0,149476898;0,179823078;0,118913288;0,104063549;0,106410229;0;0;0;0;0;0;0;0,183398213;0,185369435;0,142567105;0,172034051;0,181405373;0,188471051;0,186944026
3660;0,111529885;0,113691087;0,14353467;0,208706779;0,102575477;0,09717589;0,123865925;0;0;0;0;0;0;0;0,189268557;0,180551371;0,143907766;0,1699471;0,183847354;0,1914678;0,1846326
3661;0,115340114;0,116120974;0,123109906;0,176341936;0,105302203;0,097603778;0,097001;0;0;0;0;0;0;0;0,17969349;0,183678064;0,145659437;0,169370255;0,184502118;0,1796446;0,184076267
3662;0,109593797;0,108555817;0,140861031;0,184886662;0,126161564;0,112880195;0,120688886;0;0;0;0;0;0;0;0,176532726;0,188596882;0,143649085;0,170027847;0,181368362;0,174818561;0,186526259
3663;0,159815597;0,167697569;0,148164819;0,192190869;0,191544979;0,166316133;0,207676557;0;0;0;0;0;0;0;0,175905673;0,183969717;0,143784484;0,165951301;0,179770726;0,180041173;0,184753047
3664;0,226225576;0,232269091;0,138500703;0,169146754;0,258371682;0,213952631;0,285247704;0;0;0;0;0;0;0;0,179006421;0,192750737;0,141947505;0,16172567;0,180686117;0,175047521;0,182024712
3665;0,235499831;0,253252721;0,137244409;0,183219131;0,264566458;0,242859589;0,266241387;0;0;0;0;0;0;0;0,174722068;0,191796169;0,136466279;0,160281292;0,180684995;0,166610405;0,183407988
3666;0,279218982;0,266489083;0,218709211;0,260845342;0,306098682;0,267526722;0,293608608;0;0;0;0;0;0;0;0,174761544;0,178422616;0,133119723;0,156074608;0,180889246;0,168932776;0,181742077
3667;0,206706733;0,194622869;0,204721767;0,225616292;0,147774744;0,218007139;0,157868068;0;0;0;0;0;0;0;0,161013704;0,175730517;0,120958063;0,152619446;0,176963194;0,172496347;0,177170516
3668;0,116430147;0,134053756;0,145237927;0,164708174;0,103786337;0,143208831;0,087891991;0;0;0;0;0;0;0;0,152759456;0,181359875;0,082973127;0,14744342;0,170221837;0,177034743;0,169397735
3669;0,100026489;0,110305476;0,118786958;0,119776313;0,07892104;0,117191462;0,081601456;0,171779141;0,185695462;0,110322852;0,141125287;0,182195799;0,17240685;0,175249965;0,127300195;0,151699457;0,019750317;0,1230631;0,146536403;0,146503609;0,151111903
3670;0,103476979;0,106518019;0,176456596;0,160626528;0,104186826;0,107790489;0,112876002;0,33939488;0,372791469;0,220645704;0,278202104;0,355068838;0,343683572;0,347998655;0,070984251;0,075199455;0,005041342;0,059052179;0,071152578;0,05999745;0,076222297
3671;0,089736254;0,092586691;0,120112951;0,12025664;0,069467676;0,093568868;0,076993502;0,33939488;0,372791469;0,220645704;0,278202104;0,355068838;0,343683572;0,347998655;0,007863806;0,014494413;0,002776646;0,013326155;0,009210731;0,006936186;0,008972323
3672;0,045964524;0,055600234;0,037726154;0,045752736;0,032678266;0,058939335;0,025924025;0,33939488;0,372791469;0,220645704;0,278202104;0,355068838;0,343683572;0,347998655;0,002189755;0,000480281;0,000713853;0,001808273;0,00190497;0,00194693;0,002268771
3673;0,043256378;0,047711611;0,050520563;0,028771898;0,044662354;0,042611355;0,040301013;0,33939488;0,372791469;0,220645704;0,278202104;0,355068838;0,343683572;0,347998655;0,001571532;0,001520642;0,001991014;0,001575763;0,00419472;0,011158697;0,004994113
3674;0,047549766;0,056100043;0,049863789;0,042015247;0,043143979;0,043635563;0,040911443;0,33939488;0,372791469;0,220645704;0,278202104;0,355068838;0,343683572;0,347998655;0,002116456;9,15E-10;0,001399979;0,002134029;0,005192902;0,009340915;0,005167533
3675;0,055049669;0,054140371;0,060627005;0,040353938;0,042969351;0,040066757;0,036357051;0,33939488;0,372791469;0,220645704;0,278202104;0,355068838;0,343683572;0,347998655;0,002186681;0,001070606;0,001496736;0,002630854;0,005123813;0,002111479;0,003509954
3676;0,05389702;0,049422796;0,033357246;0,050858957;0,043893118;0,037335971;0,039373754;0,339252959;0,372681249;0,220513322;0,278202104;0,355068838;0,343683572;0,347998655;0,003530254;0,001705254;0,003045877;0,002578927;0,006475628;0,007924014;0,003500271
3677;0,065145626;0,067981946;0,077539989;0,051243352;0,044228371;0,049961146;0,033484452;0,324164911;0,357647649;0,210407948;0,278202104;0,351713955;0,341123563;0,345057941;0,045874639;0,052189759;0,046650503;0,004294431;0,010191731;0,010920812;0,010880112
3678;0,068756735;0,058187527;0,049969399;0,009648644;0,011842465;0,022871748;0,012984987;0,00501249;0,005570371;0,003305267;0,004636702;0,00571516;0,005541745;0,005621607;0,136720356;0,139639214;0,135065808;0,038712965;0,056039793;0,045406253;0,057264703
3679;0,052877459;0,045445072;0,053670882;0,009916901;0,010727574;0,012878374;0,009626256;0;0;0;0;0;0;0;0,177779199;0,17882941;0,174975176;0,093263048;0,117342588;0,11993333;0,115572668
3680;0,079602078;0,075967029;0,095520336;0,028433014;0,038980667;0,017776354;0,035588164;0;0;0;0;0;0;0;0,186280543;0,182100055;0,184115857;0,123627815;0,146711866;0,146926062;0,147553835
3681;0,141122932;0,13573045;0,151928686;0,077613196;0,125614222;0,05949842;0,103935641;0;0;0;0;0;0;0;0,173810893;0,186005047;0,186574604;0,137671812;0,158562965;0,155344671;0,160574545
3682;0,123454844;0,110986693;0,09993328;0,128282953;0,15527977;0,111287896;0,150585669;0;0;0;0;0;0;0;0,18433876;0,191566691;0,187997953;0,140798326;0,160058949;0,177768521;0,163294732
3683;0,118826571;0,113414748;0,10180628;0,141495234;0,167346595;0,141692326;0,166544631;0;0;0;0;0;0;0;0,188747046;0,190143025;0,189970397;0,142590957;0,161770533;0,168537108;0,166022577
3684;0,113087766;0,124225315;0,129977232;0,154064331;0,190400507;0,160437887;0,193542059;0;0;0;0;0;0;0;0,181201587;0,199325051;0,18613875;0,144214456;0,164791127;0,157679288;0,166936482
3685;0,10229012;0,108846113;0,116055516;0,15392388;0,179023955;0,170399418;0,187596729;0;0;0;0;0;0;0;0,179354392;0,188996283;0,185133343;0,142265173;0,163639043;0,161896776;0,16563731
3686;0,107456056;0,11096895;0,12252237;0,166204247;0,200006334;0,170411286;0,179873902;0;0;0;0;0;0;0;0,174592827;0,186064965;0,1826326;0,147321573;0,16344602;0,167707277;0,167927065
3687;0,164063791;0,175805872;0,1805147;0,144636463;0,189553645;0,171747625;0,205307138;0;0;0;0;0;0;0;0,175906356;0,179005363;0,183759754;0,141835328;0,16219573;0,166553998;0,167501472
3688;0,227595089;0,227033338;0,252386398;0,144022963;0,166775778;0,176936493;0,193399443;0;0;0;0;0;0;0;0,176477241;0,18720574;0,187103577;0,135264148;0,158931999;0,172666849;0,166851261
3689;0,249794159;0,235427167;0,259598646;0,154449635;0,181950997;0,182140991;0,173116916;0;0;0;0;0;0;0;0,183655734;0,178593379;0,185065716;0,131309332;0,155358785;0,170750516;0,165967438
3690;0,273803371;0,283267214;0,279893159;0,238619634;0,235812409;0,211802907;0,282026825;0;0;0;0;0;0;0;0,189322261;0,172358671;0,182740951;0,127270316;0,154811055;0,163828614;0,161276161
3691;0,225560201;0,222087986;0,163625565;0,182918648;0,206488547;0,219177451;0,21359292;0;0;0;0;0;0;0;0,180729775;0,183392272;0,181615784;0,115632177;0,149541889;0,149070663;0,154091209
3692;0,155371782;0,13169794;0,092596709;0,111606627;0,152771468;0,18805757;0,1610274;0;0;0;0;0;0;0;0,165262203;0,168435116;0,171891146;0,078456477;0,141988592;0,138224185;0,146910978
3693;0,115549237;0,100636691;0,092121109;0,104517109;0,106056484;0,153541473;0,099906263;0,18047165;0,179460639;0,190586312;0,105854275;0,136984113;0,142000084;0,147018918;0,14189559;0,152068228;0,154815501;0,017310765;0,125742984;0,119630671;0,128878794
3694;0,100918894;0,102073107;0,105246441;0,155698318;0,158351223;0,169198334;0,163253617;0,363778454;0,357962409;0,382760549;0,21170855;0,271405559;0,279540277;0,277513287;0,065220351;0,075395337;0,073105459;0,003566898;0,058959691;0,049965658;0,063067724
3695;0,099896252;0,094107383;0,078162586;0,126113039;0,144103907;0,140425505;0,114528689;0,363778454;0,357962409;0,382760549;0,21170855;0,271405559;0,279540277;0,277513287;0,006688779;0,012531511;0,007971624;0,003281565;0,014294141;0,009503329;0,012489391
3696;0,067831167;0,050909965;0,023508711;0,030861744;0,036678484;0,072095477;0,045634865;0,363778454;0,357962409;0,382760549;0,21170855;0,271405559;0,279540277;0,277513287;0,00026617;0,000929807;0,001084808;0,001135247;0,001533986;0,000756181;0,001111379
3697;0,052155576;0,055841852;0,058235983;0,04581485;0,030742694;0,054403601;0,038856414;0,363778454;0,357962409;0,382760549;0,21170855;0,271405559;0,279540277;0,277513287;0,000657039;0,001602646;0,00135347;0,001661341;0,002198075;0,000965325;0,002408436
3698;0,05931667;0,049178614;0,072871949;0,044019753;0,040442207;0,042468967;0,0351964;0,363778454;0,357962409;0,382760549;0,21170855;0,271405559;0,279540277;0,277513287;0,003546496;0,003319722;0,002551144;0,001930835;0,002704167;0,001341135;0,002279924
3699;0,056054406;0,051712219;0,061901615;0,041875289;0,049603417;0,042211318;0,03491947;0,363778454;0,357962409;0,382760549;0,21170855;0,271405559;0,279540277;0,277513287;0,002578538;0,001993371;0,001884093;0,001279265;0,002245225;0,006152536;0,002604089
3700;0,055432958;0,044840689;0,042030599;0,043838736;0,048916645;0,038373974;0,040049157;0,363670607;0,357831881;0,38256422;0,211616771;0,271405559;0,279540277;0,277513287;0,002928144;0,002387126;0,004038001;0,002934215;0,002630212;0,002542294;0,002433627
