index;middle_2020;east_2020;swest_2020;north_2020;middle_2025;east_2025;swest_2025;north_2025;middle_2030;east_2030;swest_2030;north_2030;middle_2035;east_2035;swest_2035;north_2035;middle_2040;east_2040;swest_2040;north_2040;middle_2045;east_2045;swest_2045;north_2045;middle_2050;east_2050;swest_2050;north_2050
1967;140,4935566;137,3212495;87,61878841;69,52410658;136,201494;132,8333394;85,174183;67,64052038;134,4257586;130,6544719;84,07280971;66,82151657;133,1427165;129,8991452;83,03974537;65,90228672;145,5905225;142,2689182;90,90853797;72,18412908;150,4631336;147,1580644;94,25708256;74,96042527;150,4631336;147,1580644;94,25708256;74,96042527
1968;36,96211508;35,60232026;22,63596775;17,57467176;36,73294809;35,32473162;22,53538174;17,51592347;87,06188956;84,68163902;53,59535492;42,1957618;94,82059238;92,15255836;58,48540773;46,12904528;37,20171748;35,76593215;22,85656446;17,77912371;37,56399526;36,15841695;22,99546515;17,85177126;37,56399526;36,15841695;22,99546515;17,85177126
1969;38,62038384;37,01761243;23,16865826;18,20359131;38,85432651;37,23966871;23,30756708;18,31581992;38,58126321;36,95768144;23,15086272;18,19151671;38,80880996;37,17523256;23,28007027;18,29494663;38,86005814;37,20948201;23,36461215;18,38134509;38,93000506;37,29210267;23,36327995;18,3576537;38,93000506;37,29210267;23,36327995;18,3576537
1970;40,5793598;38,54102829;23,8331436;18,76345851;40,48446331;38,44803471;23,76211965;18,70197733;40,6529525;38,63625808;23,84037032;18,75262886;40,98191092;38,8982648;24,08701853;18,96889384;40,78295316;38,71727341;23,98162476;18,89157162;40,35509776;38,32673224;23,65431968;18,60054253;40,35509776;38,32673224;23,65431968;18,60054253
1971;42,29082503;40,14222235;24,6315716;19,46810885;41,9895807;39,82381946;24,43978697;19,31026174;41,91845797;39,76095175;24,37361333;19,24699284;43,06275792;40,86792374;25,12148041;19,86414819;42,63836255;40,4565658;24,86348616;19,65672904;42,298089;40,10759293;24,63231855;19,45978634;42,298089;40,10759293;24,63231855;19,45978634
1972;44,66836541;42,25923846;25,79785567;20,47310358;44,83695786;42,41008329;25,92242933;20,58100033;45,11035612;42,71917854;26,04859869;20,65882963;45,33921211;42,93345126;26,20270667;20,7886322;44,5747283;42,18192966;25,73333626;20,41252635;45,11233504;42,6943221;26,03260312;20,63451319;45,11233504;42,6943221;26,03260312;20,63451319
1973;49,38040871;46,75660732;28,56371324;22,70447833;49,59752118;46,97883191;28,70850467;22,82161389;49,25276069;46,66218017;28,47499172;22,62762229;49,79350752;47,18289999;28,8053627;22,88666611;49,71238014;47,13277046;28,71019498;22,79246296;49,7937622;47,19834536;28,79869005;22,87410307;49,7937622;47,19834536;28,79869005;22,87410307
1974;91,4684506;88,02258693;54,82668919;43,7294512;89,44872611;86,09943633;53,60072928;42,77108914;51,16548565;48,43109813;29,67155629;23,635167;51,74872628;49,00528019;30,00353901;23,8870019;86,96437823;83,67319735;51,99599656;41,49185766;89,03218519;85,62888861;53,3657872;42,61085612;89,03218519;85,62888861;53,3657872;42,61085612
1975;203,7381335;198,9544997;125,5452589;100,4279661;214,9619193;209,9017475;132,5427228;106,1449898;72,33902551;69,71067293;43,72601921;35,18194472;73,65155165;70,98419054;44,51935079;35,80423518;207,3058013;202,1763815;128,0508447;102,5801242;228,9466986;223,9619631;141,6257673;113,4989533;228,9466986;223,9619631;141,6257673;113,4989533
1976;171,2098176;166,8976361;106,8689122;86,17487303;163,7415697;159,217625;102,3222753;82,5923054;82,38350341;80,14200489;50,94596628;41,25713267;81,3334727;79,01200716;50,34949821;40,8052928;173,4089525;169,0628007;108,0881132;87,08314161;173,2260832;169,3791894;108,4007495;87,55819206;173,2260832;169,3791894;108,4007495;87,55819206
1977;106,5090208;103,9473812;67,68509617;55,35089802;98,66447139;96,22827518;62,49697308;51,12287234;147,9756732;144,8154164;93,28348295;75,74381129;133,4128639;130,5018685;84,25364409;68,4915385;102,2238715;100,0439973;64,59894694;52,71554438;99,72583813;97,77562721;62,96426317;51,38316754;99,72583813;97,77562721;62,96426317;51,38316754
1978;103,2206771;101,817128;65,89390366;54,03964104;93,77306582;92,43238179;60,14638637;49,49431929;189,1896939;185,5228624;120,6693753;98,43006464;185,3150246;181,4714999;117,8911296;95,93213603;104,2770507;102,7924118;66,60486349;54,64871194;99,99416959;98,63352415;63,75922457;52,28932994;99,99416959;98,63352415;63,75922457;52,28932994
1979;95,60837746;95,26131884;61,28684428;50,73093325;94,31409008;93,68882381;60,49414576;50,1276101;169,1348848;167,0161496;107,8372766;88,25038934;166,4973922;164,3171971;106,2020673;86,98750284;104,711239;104,2149356;67,15309325;55,54600878;99,66360876;99,47238786;63,62663019;52,60600029;99,66360876;99,47238786;63,62663019;52,60600029
1980;95,6558214;95,78603874;61,53221308;51,41856615;93,21005751;93,01289798;59,99510038;50,18274389;113,3197245;113,2425724;72,90250767;60,67437371;126,3367673;125,7840488;81,11096173;67,28562693;104,8289943;104,7583092;67,41028106;56,13891915;101,9989819;101,9496133;65,57581045;54,73943497;101,9989819;101,9496133;65,57581045;54,73943497
1981;90,09324594;90,87463577;58,24970601;49,06293743;88,51283232;89,23293051;57,27010135;48,27356094;109,3457736;109,7538051;70,78045272;59,28862395;114,3027513;114,4895683;73,51172198;61,28550573;95,35097209;95,77324242;61,70278106;51,79567175;97,88428611;98,15282086;63,21382658;53,03721885;97,88428611;98,15282086;63,21382658;53,03721885
1982;99,81773779;99,46065179;64,4926275;54,28031221;103,6151208;103,0658893;67,10819673;56,53359019;159,4623075;158,7785488;102,3090154;84,80088952;156,7902287;155,9267294;100,7566905;83,5047313;100,5453517;99,65803131;65,1207653;54,7948726;105,946416;105,0032903;68,55018675;57,60410974;105,946416;105,0032903;68,55018675;57,60410974
1983;111,4440921;110,5321391;71,5273069;60,10552367;111,2402467;110,1010133;71,8085541;60,51976249;190,1672402;187,9735478;121,6986575;100,690187;191,0137117;188,3474445;122,1741081;101,0336468;108,7184568;107,3122444;70,20299438;59,18024806;112,1007247;111,0099386;71,88403334;60,39511937;112,1007247;111,0099386;71,88403334;60,39511937
1984;107,1928816;106,2601553;68,64230437;57,69592057;109,8849806;108,860195;70,64987655;59,45263427;175,0451861;173,1092352;111,5239122;92,25010951;181,0805376;178,6265113;115,8418277;95,91830866;107,8210712;106,4816976;69,37680617;58,42887105;113,5441368;112,3300082;72,71946041;61,08200119;113,5441368;112,3300082;72,71946041;61,08200119
1985;83,59046184;83,80977201;53,38379272;45,03321865;84,47805581;84,87670907;53,89984335;45,4243715;101,6535399;100,9354699;64,91397443;54,48488829;99,24725794;98,84275894;63,52540384;53,32785276;85,19412739;85,51575955;54,31339216;45,7681174;92,17543579;92,31573317;58,88437541;49,54011287;92,17543579;92,31573317;58,88437541;49,54011287
1986;93,91517977;93,30002657;59,32750223;49,57887949;98,47113758;98,00076045;62,23537588;51,94337013;104,2369096;102,9845808;65,91503932;55,03005479;107,4143954;106,1096861;68,0901622;56,75676909;89,3557185;88,93259117;56,30154865;47,11730031;102,5223636;101,6712169;64,58956681;53,7842958;102,5223636;101,6712169;64,58956681;53,7842958
1987;202,9628348;200,5671119;127,2967915;103,8116282;210,404616;207,6957896;132,3063341;107,9924861;187,3042047;184,1573926;117,8338372;96,47111351;188,6978626;185,1165126;118,9058233;97,33875197;204,0515902;200,6462935;128,8843782;105,562422;200,8829907;198,4168596;126,101338;102,8648275;200,8829907;198,4168596;126,101338;102,8648275
1988;249,1707924;245,7365965;156,2995763;126,811061;254,1540959;250,75799;159,5915774;129,5097138;205,9680478;202,2930376;129,4026348;105,3649451;206,9002059;202,9481451;130,030921;105,8607952;252,3910891;248,4826802;159,3124236;129,6706491;252,9599344;249,5312066;158,6547031;128,6385829;252,9599344;249,5312066;158,6547031;128,6385829
1989;208,0708511;205,6324063;130,2800629;105,6264226;209,20929;207,3533083;130,704482;105,805397;164,7208481;161,7991678;103,2692633;84,04416183;160,9917981;157,9507646;101,0848056;82,36640793;210,5203675;207,6462936;131,9041685;106,9768315;193,6867654;190,7502819;121,6897287;98,85809915;193,6867654;190,7502819;121,6897287;98,85809915
1990;185,9838401;183,9274705;116,3761354;94,24859126;178,2568953;176,0141829;111,6045073;90,45584276;148,1631023;145,5202652;92,51464023;75,08427606;141,6577245;139,1517153;88,74074645;72,17418037;180,2356051;177,6295044;112,4310004;90,95049979;174,3524466;172,1430485;109,1224655;88,43011979;174,3524466;172,1430485;109,1224655;88,43011979
1991;157,9997;155,642743;98,95917152;80,36446181;156,7454654;154,7920104;98,20534251;79,81328981;129,0764222;126,4166682;80,50502855;65,45096962;133,8364151;131,5056428;83,39881375;67,70397681;151,0784065;148,6161425;94,09912931;76,22036339;156,4224503;154,0553279;97,71743367;79,25567856;156,4224503;154,0553279;97,71743367;79,25567856
1992;35,08769352;34,66319663;21,83844529;17,92214407;35,49499775;35,09654211;22,08009562;18,1105587;35,8344268;35,4524515;22,27162791;18,2523818;98,24249572;96,69183346;61,07852336;49,21949484;88,81709288;87,17478401;55,18164676;44,50920082;89,76042297;88,384543;55,64603918;44,81585619;89,76042297;88,384543;55,64603918;44,81585619
1993;36,09585366;35,5915195;22,60449751;18,62031214;36,14101708;35,62010591;22,67520406;18,70112051;36,14025623;35,62928788;22,66605304;18,68790691;36,86370513;36,36653359;23,10401215;19,0310876;36,2519284;35,75915837;22,732199;18,73548224;36,33915476;35,84552348;22,78191534;18,77620831;36,33915476;35,84552348;22,78191534;18,77620831
1994;36,98454412;36,2508194;23,3519697;18,57242173;37,31187356;36,58365688;23,57773552;18,7643391;37,50099632;36,77060701;23,67924568;18,84041837;37,42995788;36,72857708;23,62411086;18,78946888;37,32378121;36,59395629;23,58195235;18,76577063;36,86279923;36,14341887;23,26330267;18,49463019;36,86279923;36,14341887;23,26330267;18,49463019
1995;38,50638645;37,63635608;24,45632451;19,08485433;39,41381149;38,55256224;24,99746133;19,51034471;38,8552556;37,97745855;24,65729748;19,24186387;38,53611204;37,70988561;24,43510045;19,05267744;38,1223551;37,27839991;24,20515486;18,8823459;38,30333621;37,45816658;24,29506976;18,93978866;38,30333621;37,45816658;24,29506976;18,93978866
1996;40,79706095;39,80198382;25,98942876;20,10233294;40,70405334;39,69477839;25,95416457;20,08368112;40,95937603;39,95265928;26,07266089;20,15854832;40,83358603;39,86069853;25,98816432;20,08825133;40,27743182;39,29356215;25,64604558;19,81336852;40,53455977;39,57075345;25,8009639;19,93252321;40,53455977;39,57075345;25,8009639;19,93252321
1997;45,32913996;44,15786324;28,88527882;22,26495156;45,5198801;44,33517312;28,97406372;22,32035104;45,0214931;43,81520637;28,67316993;22,08418284;45,16684063;44,00322557;28,74600675;22,13394555;45,17123939;44,02279578;28,75171707;22,13957166;44,96893018;43,79446724;28,65343501;22,0703334;44,96893018;43,79446724;28,65343501;22,0703334
1998;83,55444303;81,44169263;52,74125544;41,25292696;84,05603628;82,04496543;53,12591385;41,59106392;82,76675633;80,76250862;52,21416718;40,83582563;47,0005192;45,58576318;29,91037386;23,00428886;46,99839292;45,58137501;29,9014638;22,99744082;46,32578811;44,91445557;29,50463924;22,68601542;46,32578811;44,91445557;29,50463924;22,68601542
1999;200,7503405;196,1508591;125,244088;99,43437496;207,6511972;202,4227178;129,8482246;103,2417722;211,2905845;205,8411069;132,224156;105,2394473;70,9564523;68,35704532;44,59908304;35,17414311;70,85407539;68,22466584;44,57689458;35,17111712;72,93006337;70,36534907;45,82974815;36,16244572;72,93006337;70,36534907;45,82974815;36,16244572
2000;178,8874783;173,3207616;112,2422493;89,93750464;159,0725317;153,868363;99,63653428;79,8100915;173,5944419;167,6988206;108,7739039;87,16872735;80,44839809;77,05304181;50,12001145;39,9434593;80,47684508;77,07401378;50,19046056;40,0401893;81,57607945;78,14220529;50,81337216;40,50231393;81,57607945;78,14220529;50,81337216;40,50231393
2001;105,7704666;100,3876442;66,18895004;53,54467133;98,07326796;93,01226828;61,22021185;49,47614697;98,57859761;93,24612059;61,46295821;49,68741956;147,8079296;142,0651778;92,4881198;74,58338739;138,8747884;133,2290489;86,69457424;69,84816205;141,3197848;135,7081871;88,0022148;70,8258052;141,3197848;135,7081871;88,0022148;70,8258052
2002;111,1277088;104,6800507;69,54333512;56,59096225;103,5951597;97,76657278;64,54891431;52,48538601;98,01133209;92,49797752;60,62993242;49,16848541;177,8094873;170,6599426;111,2645791;89,93738138;181,392192;174,0495914;113,5960793;91,92570727;174,4764377;167,5633841;108,5992606;87,62118353;174,4764377;167,5633841;108,5992606;87,62118353
2003;111,2670022;104,7892219;69,39378717;56,62377679;103,860238;98,17055359;64,46136432;52,49768851;104,6964074;98,95010681;64,92033328;52,81032843;167,5282118;160,6136542;104,5505992;84,67805002;168,8447871;162,0763757;105,2358265;85,18569536;158,6988568;151,6326886;99,03595354;80,26930412;158,6988568;151,6326886;99,03595354;80,26930412
2004;104,9481313;98,83565772;65,12602348;53,37645169;93,01441689;87,66696574;57,24414004;46,87561326;100,9790992;95,23401076;62,56278617;51,21392557;124,0303713;117,6261234;77,24878748;63,08608216;120,795115;114,4861462;75,12669881;61,40538501;128,7381946;121,9960173;80,23342603;65,56469039;128,7381946;121,9960173;80,23342603;65,56469039
2005;99,33679341;93,86305814;60,90632574;49,86434694;90,57163769;85,03976145;55,58523167;45,70614997;97,82951608;91,60299005;60,63691938;49,91037915;119,2212547;112,6367002;73,73538515;60,30793748;121,9736742;115,076376;75,70800665;62,06083926;122,8102694;116,087148;76,49231633;62,79168277;122,8102694;116,087148;76,49231633;62,79168277
2006;99,20969205;92,67946159;60,8077481;50,06410529;99,19354092;92,47694415;61,04434209;50,42389142;111,593084;103,6756477;69,52333242;57,53705044;179,4704878;171,1168401;112,3138692;91,9559691;173,904333;164,8147323;108,9273054;89,25497946;169,5304573;161,0955501;106,1619487;87,03319173;169,5304573;161,0955501;106,1619487;87,03319173
2007;111,0114392;103,4339568;68,10416824;55,96523995;115,8247087;107,8645991;71,57415054;59,0196656;116,7303947;108,5328742;72,09468108;59,41666691;205,3262889;196,066495;128,5876117;105,1206852;204,8594292;195,022624;128,3114125;104,8248229;208,9228532;199,0868534;130,906109;106,9475542;208,9228532;199,0868534;130,906109;106,9475542
2008;118,2593877;110,3762833;73,26915281;60,10993208;117,8117121;110,3174914;73,04919423;59,9811872;110,8770218;103,3233801;68,71951954;56,5101536;183,8519606;174,7117267;114,8735779;93,68765558;182,5611995;173,835693;114,0816109;93,02846452;182,5444611;174,0569801;113,8172002;92,67575857;182,5444611;174,0569801;113,8172002;92,67575857
2009;87,19341691;81,76221614;54,01732701;44,14036742;92,50224621;87,26692459;57,18976039;46,6481644;86,11883213;81,00919618;53,20133038;43,43138225;103,1428712;97,39972496;63,82225229;51,93943563;101,106662;95,51949895;62,48428053;50,8213126;101,3363479;95,71746781;62,94486129;51,39666675;101,3363479;95,71746781;62,94486129;51,39666675
2010;105,3938761;99,54673651;65,86440265;53,4745322;96,94171638;91,59563748;60,26112217;48,8073843;100,6619878;94,93237922;62,92995393;51,09783404;108,1027076;102,2642479;67,46282814;54,783925;103,9829799;98,16000108;64,8709768;52,68089207;104,8690808;99,29356025;65,51856632;53,20816269;104,8690808;99,29356025;65,51856632;53,20816269
2011;213,5078412;206,2957742;133,8647213;107,8988543;207,1003064;200,2428133;129,7614156;104,5505905;218,8569716;212,0270039;137,2650007;110,61294;184,624555;177,2853571;115,7582315;93,43806629;189,9161367;182,4539901;119,1033154;96,14603798;181,1358056;173,9151256;113,606042;91,7527945;181,1358056;173,9151256;113,606042;91,7527945
2012;252,8347315;245,6472159;158,7052373;127,5450571;269,4687273;263,0851002;169,0416138;135,7383798;269,25129;261,8513343;168,5661354;135,2257126;206,1288509;199,6731642;128,8594348;103,3621632;216,1637629;208,8767076;135,5479764;108,9893252;205,5545309;197,9181965;128,9645074;103,6986658;205,5545309;197,9181965;128,9645074;103,6986658
2013;207,4195709;202,0333033;129,9669392;103,9942778;205,197663;200,41507;128,1719672;102,4012104;200,3019035;194,804425;125,0418797;99,85766897;162,0371921;156,8302462;101,6022121;81,35789651;165,169103;159,0988669;103,7197991;83,17299098;159,6092354;153,952541;99,79512794;79,7588897;159,6092354;153,952541;99,79512794;79,7588897
2014;180,3183087;176,0796723;112,4795459;89,54946125;179,9362075;174,9828491;112,5831315;89,76503324;167,3643885;162,5075216;104,6319204;83,40281781;146,8168708;142,0222236;91,42333104;72,64763451;143,1435846;137,9184345;89,42568775;71,17338835;137,4113166;132,7509435;85,77726578;68,20486228;137,4113166;132,7509435;85,77726578;68,20486228
2015;155,3497239;151,8625161;97,10526639;76,96815099;160,3343105;156,9162325;100,504619;79,81934406;150,1137101;146,0859023;93,91757765;74,45427364;135,1176612;130,9322269;84,28948865;66,53621935;131,3594326;127,5803655;81,99236216;64,82100003;133,3097203;129,5405633;83,38016459;65,95870533;133,3097203;129,5405633;83,38016459;65,95870533
2016;37,56224437;36,0679088;23,27739987;17,65989693;37,54658196;36,0408648;23,25020628;17,62461203;37,22392807;35,68962517;23,06839107;17,48666817;94,65703552;91,76481635;59,09902175;46,39017239;96,03331889;93,1662887;59,4967552;46,50069083;87,16141179;84,43809948;54,39276638;42,58019834;87,16141179;84,43809948;54,39276638;42,58019834
2017;39,09185615;37,90741804;24,04796352;18,3198967;39,40754085;38,20275305;24,27933458;18,52313779;38,8292882;37,60454551;23,92612466;18,24196845;39,15629986;37,91331494;24,13957463;18,41703282;38,80954435;37,61842431;23,88984531;18,20119858;38,59338333;37,36632477;23,79945784;18,14803523;38,59338333;37,36632477;23,79945784;18,14803523
2018;40,86303355;39,97481412;24,98025145;18,78188549;41,07925876;40,16787885;25,11816776;18,89478085;40,80464375;39,86166059;24,9692934;18,78775993;40,20828642;39,30141998;24,58689235;18,47395094;40,48657448;39,58790359;24,74299593;18,5895705;40,56834759;39,62632788;24,8497473;18,70125177;40,56834759;39,62632788;24,8497473;18,70125177
2019;42,93795033;42,20284869;26,19924003;19,67379598;42,33230987;41,60797694;25,84679305;19,40477595;42,02154911;41,28476781;25,63443233;19,2277856;42,38602984;41,66296497;25,8538574;19,40008336;42,71805433;42,01138528;26,06130865;19,56398763;41,93995365;41,21486057;25,63381415;19,25135246;41,93995365;41,21486057;25,63381415;19,25135246
2020;44,754907;44,09599438;27,26480394;20,45078683;45,03172884;44,36656726;27,46345284;20,62148259;44,91557899;44,24170862;27,35609598;20,5210716;44,40010112;43,7386072;27,02426196;20,25135142;45,03918545;44,41302406;27,41982028;20,56744294;44,2006837;43,5411241;26,97290281;20,2404633;44,2006837;43,5411241;26,97290281;20,2404633
2021;49,86492184;49,2029715;30,31948828;22,85361555;50,02223293;49,34960176;30,44741642;22,97536432;49,41185192;48,74082001;30,06032594;22,65941445;49,13727603;48,50475985;29,83909931;22,45977063;50,02272927;49,4054179;30,38738488;22,893035;49,05485952;48,42466015;29,83403711;22,47431972;49,05485952;48,42466015;29,83403711;22,47431972
2022;88,83335426;87,43413133;54,74703956;42,39541107;84,99486839;83,61573538;52,53687496;40,73303518;87,46047013;86,24231756;53,90363371;41,72523233;51,05278017;50,35999676;31,20189176;23,60844957;51,58632388;50,93189396;31,47938901;23,80053765;51,39571177;50,71120682;31,40395343;23,76159974;51,39571177;50,71120682;31,40395343;23,76159974
2023;207,7560534;204,0178344;129,6677559;102,6365075;205,8442922;201,8104881;128,5510562;101,7579724;211,4497352;207,5396487;131,8988265;104,3351095;72,94697448;71,48782911;45,55739211;35,41193593;73,2308797;71,75033167;45,73382878;35,55047298;75,2427522;73,76086829;47,02936995;36,61075532;75,2427522;73,76086829;47,02936995;36,61075532
2024;173,3479976;168,4450307;108,7331098;86,71232075;173,4344648;168,4113632;108,241232;86,02358121;173,2020074;168,2737644;108,4967238;86,3908152;82,45843973;79,62997786;51,42743976;40,57751806;80,75067991;78,04773049;50,29152477;39,64520704;85,35968146;82,5576626;53,1225267;41,89850656;85,35968146;82,5576626;53,1225267;41,89850656
2025;99,58263036;94,44538767;61,60464744;49,18661826;108,3022382;102,667315;67,72489319;54,39825761;101,2435442;95,55413121;63,13770098;50,6164152;141,6254883;135,7678461;87,93706922;70,29424984;145,5690536;139,6710767;90,61371579;72,54200867;142,3612219;136,6400312;88,40681823;70,61340581;142,3612219;136,6400312;88,40681823;70,61340581
2026;99,78477277;93,46429751;61,49304267;49,38831078;114,1885884;107,26821;71,18914352;57,54120875;107,8278629;100,9441661;66,92455324;53,98722347;180,1938394;171,922089;112,0937468;90,07872399;181,5398242;173,4066988;113,3116448;91,26875681;181,1126069;172,7564371;112,7657097;90,69341704;181,1126069;172,7564371;112,7657097;90,69341704
2027;99,41233033;92,39520719;60,99299019;49,34706061;112,6831977;105,4669638;69,75063076;56,58724799;107,0697743;99,6973619;66,34170826;53,92170438;170,0021501;161,0402964;106,2488388;86,13879727;170,0844982;161,0975195;106,0453507;85,78731476;173,7284797;165,199362;107,7039921;86,87200425;173,7284797;165,199362;107,7039921;86,87200425
2028;100,4904677;93,72817863;61,85842188;50,3161402;103,5536566;96,71981027;63,89150521;52,07442238;103,3583937;96,09747382;64,17320351;52,43426819;122,5851854;115,0350777;76,24585902;62,14568454;121,8077701;114,1147871;75,71135911;61,67305712;119,8057901;112,6083278;74,25293007;60,40392712;119,8057901;112,6083278;74,25293007;60,40392712
2029;96,67701747;89,92192874;60,03335318;49,18801791;97,03790991;90,66979342;59,82225198;48,88842005;100,2482729;93,21611267;62,44288476;51,25349319;125,7687527;118,3453009;78,57235248;64,24552922;114,0870487;107,0460446;70,82022082;57,80831094;116,7226863;109,4648025;72,66806791;59,42324429;116,7226863;109,4648025;72,66806791;59,42324429
2030;102,9126953;95,80039012;64,50778445;53,0088831;106,9529437;99,51074044;67,13095133;55,26963417;111,7482144;103,8931156;70,35438276;57,86454443;169,1134522;161,0351491;106,3203027;86,72883582;164,1390893;155,8362993;103,4248399;84,42552434;174,8129037;166,3962774;110,1765108;89,98940006;174,8129037;166,3962774;110,1765108;89,98940006
2031;119,7045974;112,0200743;75,80399666;62,25177391;114,3493607;107,1045161;72,29024165;59,37942276;112,088463;104,7729921;70,86597103;58,1179604;203,0343401;193,5040612;128,7451326;105,000972;196,4879634;187,7514293;124,6575787;101,6683014;204,2873984;194,9070502;129,5795344;105,724626;204,2873984;194,9070502;129,5795344;105,724626
2032;118,0175075;111,4255601;75,04578812;61,47871784;106,6450822;101,4175073;67,78330747;55,47026745;109,6449866;103,6777867;69,77001804;57,14673182;180,8415022;173,1750019;115,1933269;93,95179726;181,5331464;174,5755753;115,2582608;93,81629811;182,9507152;175,7720635;116,0647715;94,52813614;182,9507152;175,7720635;116,0647715;94,52813614
2033;86,89985731;83,21233143;55,35433229;45,05695945;90,08804119;86,71241242;57,39461651;46,69424833;90,32995379;86,8786109;57,54236694;46,81788724;106,7997183;102,6504142;67,96596927;55,22970156;100,3534029;96,34336726;63,91840837;52,00711918;100,3169491;96,29652136;63,91583456;52,05290274;100,3169491;96,29652136;63,91583456;52,05290274
2034;93,86464394;90,74710277;59,60056624;48,06414873;98,74558882;95,59142141;62,67701371;50,62266542;105,684705;102,2923752;67,03037194;54,09928759;111,0413909;106,980236;70,64006902;57,05514832;99,77437302;96,06622545;63,49748574;51,33760118;102,8185451;99,13229272;65,28971596;52,73143271;102,8185451;99,13229272;65,28971596;52,73143271
2035;203,0854241;198,1330668;128,5529531;103,481803;200,6116971;196,1460513;126,7136068;101,9764759;206,4131653;201,136459;130,5992825;105,2101321;188,314062;182,1317112;119,3337666;96,23055012;186,4858085;180,5386338;118,4030976;95,64084168;184,5257934;179,4348288;116,5978745;93,80319642;184,5257934;179,4348288;116,5978745;93,80319642
2036;255,4572065;250,3101545;161,3709122;129,8869912;267,2101063;262,5753036;168,4113514;135,3279252;257,6177777;251,9515461;162,8716295;131,1409665;201,9084537;196,752042;127,1776565;102,2291361;214,3639301;208,1596778;135,8754422;109,5512004;205,499637;200,4313778;129,3202887;103,9011571;205,499637;200,4313778;129,3202887;103,9011571
2037;207,0786148;203,7313589;130,4590323;104,7846962;216,730484;213,5018292;136,6260913;109,7459251;208,2541422;204,3836685;131,3695618;105,5438489;166,1193157;162,6187415;104,7824123;84,14760633;163,2648477;159,2663473;103,4178999;83,29730643;157,819084;154,3134164;99,42101991;79,80378093;157,819084;154,3134164;99,42101991;79,80378093
2038;176,4057249;174,3647192;111,0389843;88,88406071;178,0378256;175,7793095;112,1583105;89,82023396;182,1734419;179,2249851;114,5628048;91,69476662;140,136922;137,2992028;88,36619267;70,75171041;137,4274131;134,6853696;86,89673828;69,71200151;141,485242;138,846203;89,30985011;71,55154214;141,485242;138,846203;89,30985011;71,55154214
2039;152,1005313;150,003223;95,98139658;76,92906261;148,8609803;146,8591372;93,97488714;75,33224143;146,9163087;145,0321292;92,57033512;74,12509474;130,8601407;128,5023297;82,78895581;66,44888841;132,2130597;129,6803713;83,36646519;66,75555776;123,7871311;121,3123752;78,47962798;63,05087194;123,7871311;121,3123752;78,47962798;63,05087194
2040;34,34806086;34,36403861;22,3724512;18,00056678;34,42034042;34,45241022;22,37958509;17,98447634;34,63644502;34,64260234;22,53196794;18,11420098;34,56254343;34,58634971;22,48049834;18,07164808;34,84645353;34,84496054;22,66001327;18,21871698;34,48012917;34,49079448;22,41265708;18,01323837;34,48012917;34,49079448;22,41265708;18,01323837
2041;34,6936748;34,89408916;22,78365824;18,4005672;35,10777172;35,34720556;23,00784548;18,56317951;35,34172897;35,55004861;23,14327863;18,66800968;34,8133215;35,01262168;22,83714591;18,43316067;35,36090772;35,55649269;23,16740144;18,69275167;34,87842911;35,09124334;22,87754528;18,46571356;34,87842911;35,09124334;22,87754528;18,46571356
2042;35,69439151;36,16862391;23,59301826;19,11745827;35,8602143;36,37981199;23,65786774;19,14925979;35,84107925;36,32642858;23,68136559;19,18380104;35,85376605;36,35278491;23,64916868;19,13932049;35,60887056;36,1222939;23,50216942;19,02867939;35,68594688;36,18381452;23,55360391;19,06799538;35,68594688;36,18381452;23,55360391;19,06799538
2043;36,14207496;36,72285075;23,93978353;19,45218508;36,96342433;37,54676503;24,41808557;19,82078201;36,57765777;37,15114166;24,20622261;19,66536114;37,36182705;37,94872315;24,64473488;19,98985647;36,9188189;37,49642252;24,39328066;19,80338472;37,06117028;37,63975489;24,46496896;19,85225844;37,06117028;37,63975489;24,46496896;19,85225844
2044;37,76975682;38,5069592;25,09268652;20,43589916;38,40811009;39,16188587;25,45938074;20,72123116;38,63763532;39,35914409;25,60447391;20,83841623;38,428231;39,18273395;25,47255756;20,728834;38,52149534;39,27361373;25,5209514;20,76145912;38,52661446;39,28268825;25,50488074;20,74450933;38,52661446;39,28268825;25,50488074;20,74450933
2045;42,34303192;43,10804322;27,98039676;22,73573735;42,51392941;43,26599095;28,07545548;22,8114676;42,58487874;43,36414282;28,11411059;22,84058675;43,04031353;43,77192873;28,40688045;23,0760721;42,14656404;42,92371364;27,84826924;22,62857306;42,47095464;43,24215963;28,02482342;22,75670965;42,47095464;43,24215963;28,02482342;22,75670965
2046;80,97505241;80,97254474;51,96266172;41,58419123;77,9065718;78,00520826;50,02863756;40,05594825;81,58752328;81,71224315;52,35036034;41,90974755;82,67712305;82,52538608;53,0980781;42,53626307;78,23276;78,16901763;50,47183984;40,51051028;86,56377462;86,65877136;55,45693205;44,40276109;86,56377462;86,65877136;55,45693205;44,40276109
2047;197,9567807;194,6943729;123,1479161;98,46721431;208,2578135;204,9387774;129,5787888;103,6881628;206,1027919;202,2234911;128,4552488;102,8740326;202,1703514;198,6764446;125,7919239;100,6577356;205,7964477;202,1564856;127,9882373;102,3833733;218,6194437;215,3840198;136,2054474;109,0514665;218,6194437;215,3840198;136,2054474;109,0514665
