;middle;north;east;swest
0;23,58810722;12,08578655;26,08480279;15,19690583
1;15,8453973;7,627644958;17,64549431;9,691870004
2;17,21003383;8,446314213;19,12466031;10,69677449
3;15,83548356;7,582361715;17,64459659;9,643176542
4;17,65528726;9,126455585;19,50387781;11,45928195
5;31,39540061;17,06453665;34,47347635;21,25656553
6;62,50194989;38,44990342;67,50871864;47,02958353
7;78,07889999;51,3940147;83,49189408;62,28775846
8;80,33712613;50,65413171;86,46405472;61,74651162
9;63,95566594;39,44985444;69,05243413;48,23461278
10;63,08527489;38,63267304;68,18285444;47,28321754
11;59,02096237;36,08624758;63,80451962;44,17646809
12;56,73169754;34,65387395;61,33789637;42,42858709
13;56,12344402;34,13162879;60,71798634;41,81510304
14;48,48906446;29,04026572;52,57090302;35,65511338
15;47,91536487;28,45024448;52,01060505;34,97394006
16;43,29236754;25,60799006;47,01684878;31,49717387
17;46,8280248;28,44697118;50,66951517;34,85621974
18;51,98025405;31,90173967;56,16305963;39,03315505
19;52,22723263;31,67621617;56,52432285;38,82179329
20;54,53136807;33,17651466;58,99229267;40,64271448
21;58,18016839;35,17864848;62,99410313;43,13303685
22;52,67176524;31,22502038;57,18589065;38,39371884
23;39,83048669;22,20356355;43,59679549;27,55086344
24;23,58810722;12,08578655;26,08480279;15,19690583
25;15,8453973;7,627644958;17,64549431;9,691870004
26;17,21003383;8,446314213;19,12466031;10,69677449
27;15,83548356;7,582361715;17,64459659;9,643176542
28;17,65528726;9,126455585;19,50387781;11,45928195
29;31,39540061;17,06453665;34,47347635;21,25656553
30;62,50194989;38,44990342;67,50871864;47,02958353
31;78,07889999;51,3940147;83,49189408;62,28775846
32;80,33712613;50,65413171;86,46405472;61,74651162
33;63,95566594;39,44985444;69,05243413;48,23461278
34;63,08527489;38,63267304;68,18285444;47,28321754
35;59,02096237;36,08624758;63,80451962;44,17646809
36;56,73169754;34,65387395;61,33789637;42,42858709
37;56,12344402;34,13162879;60,71798634;41,81510304
38;48,48906446;29,04026572;52,57090302;35,65511338
39;47,91536487;28,45024448;52,01060505;34,97394006
40;43,29236754;25,60799006;47,01684878;31,49717387
41;46,8280248;28,44697118;50,66951517;34,85621974
42;51,98025405;31,90173967;56,16305963;39,03315505
43;52,22723263;31,67621617;56,52432285;38,82179329
44;54,53136807;33,17651466;58,99229267;40,64271448
45;58,18016839;35,17864848;62,99410313;43,13303685
46;52,67176524;31,22502038;57,18589065;38,39371884
47;39,83048669;22,20356355;43,59679549;27,55086344
48;23,58810722;12,08578655;26,08480279;15,19690583
49;15,8453973;7,627644958;17,64549431;9,691870004
50;17,21003383;8,446314213;19,12466031;10,69677449
51;15,83548356;7,582361715;17,64459659;9,643176542
52;17,65528726;9,126455585;19,50387781;11,45928195
53;31,39540061;17,06453665;34,47347635;21,25656553
54;62,50194989;38,44990342;67,50871864;47,02958353
55;78,07889999;51,3940147;83,49189408;62,28775846
56;80,33712613;50,65413171;86,46405472;61,74651162
57;63,95566594;39,44985444;69,05243413;48,23461278
58;63,08527489;38,63267304;68,18285444;47,28321754
59;59,02096237;36,08624758;63,80451962;44,17646809
60;56,73169754;34,65387395;61,33789637;42,42858709
61;56,12344402;34,13162879;60,71798634;41,81510304
62;48,48906446;29,04026572;52,57090302;35,65511338
63;47,91536487;28,45024448;52,01060505;34,97394006
64;43,29236754;25,60799006;47,01684878;31,49717387
65;46,8280248;28,44697118;50,66951517;34,85621974
66;51,98025405;31,90173967;56,16305963;39,03315505
67;52,22723263;31,67621617;56,52432285;38,82179329
68;54,53136807;33,17651466;58,99229267;40,64271448
69;58,18016839;35,17864848;62,99410313;43,13303685
70;52,67176524;31,22502038;57,18589065;38,39371884
71;39,83048669;22,20356355;43,59679549;27,55086344
72;23,58810722;12,08578655;26,08480279;15,19690583
73;15,8453973;7,627644958;17,64549431;9,691870004
74;17,21003383;8,446314213;19,12466031;10,69677449
75;15,83548356;7,582361715;17,64459659;9,643176542
76;17,65528726;9,126455585;19,50387781;11,45928195
77;31,39540061;17,06453665;34,47347635;21,25656553
78;62,50194989;38,44990342;67,50871864;47,02958353
79;78,07889999;51,3940147;83,49189408;62,28775846
80;80,33712613;50,65413171;86,46405472;61,74651162
81;63,95566594;39,44985444;69,05243413;48,23461278
82;63,08527489;38,63267304;68,18285444;47,28321754
83;59,02096237;36,08624758;63,80451962;44,17646809
84;56,73169754;34,65387395;61,33789637;42,42858709
85;56,12344402;34,13162879;60,71798634;41,81510304
86;48,48906446;29,04026572;52,57090302;35,65511338
87;47,91536487;28,45024448;52,01060505;34,97394006
88;43,29236754;25,60799006;47,01684878;31,49717387
89;46,8280248;28,44697118;50,66951517;34,85621974
90;51,98025405;31,90173967;56,16305963;39,03315505
91;52,22723263;31,67621617;56,52432285;38,82179329
92;54,53136807;33,17651466;58,99229267;40,64271448
93;58,18016839;35,17864848;62,99410313;43,13303685
94;52,67176524;31,22502038;57,18589065;38,39371884
95;39,83048669;22,20356355;43,59679549;27,55086344
96;23,58810722;12,08578655;26,08480279;15,19690583
97;15,8453973;7,627644958;17,64549431;9,691870004
98;17,21003383;8,446314213;19,12466031;10,69677449
99;15,83548356;7,582361715;17,64459659;9,643176542
100;17,65528726;9,126455585;19,50387781;11,45928195
101;31,39540061;17,06453665;34,47347635;21,25656553
102;62,50194989;38,44990342;67,50871864;47,02958353
103;78,07889999;51,3940147;83,49189408;62,28775846
104;80,33712613;50,65413171;86,46405472;61,74651162
105;63,95566594;39,44985444;69,05243413;48,23461278
106;63,08527489;38,63267304;68,18285444;47,28321754
107;59,02096237;36,08624758;63,80451962;44,17646809
108;56,73169754;34,65387395;61,33789637;42,42858709
109;56,12344402;34,13162879;60,71798634;41,81510304
110;48,48906446;29,04026572;52,57090302;35,65511338
111;47,91536487;28,45024448;52,01060505;34,97394006
112;43,29236754;25,60799006;47,01684878;31,49717387
113;46,8280248;28,44697118;50,66951517;34,85621974
114;51,98025405;31,90173967;56,16305963;39,03315505
115;52,22723263;31,67621617;56,52432285;38,82179329
116;54,53136807;33,17651466;58,99229267;40,64271448
117;58,18016839;35,17864848;62,99410313;43,13303685
118;52,67176524;31,22502038;57,18589065;38,39371884
119;39,83048669;22,20356355;43,59679549;27,55086344
120;23,58810722;12,08578655;26,08480279;15,19690583
121;15,8453973;7,627644958;17,64549431;9,691870004
122;17,21003383;8,446314213;19,12466031;10,69677449
123;15,83548356;7,582361715;17,64459659;9,643176542
124;17,65528726;9,126455585;19,50387781;11,45928195
125;31,39540061;17,06453665;34,47347635;21,25656553
126;62,50194989;38,44990342;67,50871864;47,02958353
127;78,07889999;51,3940147;83,49189408;62,28775846
128;80,33712613;50,65413171;86,46405472;61,74651162
129;63,95566594;39,44985444;69,05243413;48,23461278
130;63,08527489;38,63267304;68,18285444;47,28321754
131;59,02096237;36,08624758;63,80451962;44,17646809
132;56,73169754;34,65387395;61,33789637;42,42858709
133;56,12344402;34,13162879;60,71798634;41,81510304
134;48,48906446;29,04026572;52,57090302;35,65511338
135;47,91536487;28,45024448;52,01060505;34,97394006
136;43,29236754;25,60799006;47,01684878;31,49717387
137;46,8280248;28,44697118;50,66951517;34,85621974
138;51,98025405;31,90173967;56,16305963;39,03315505
139;52,22723263;31,67621617;56,52432285;38,82179329
140;54,53136807;33,17651466;58,99229267;40,64271448
141;58,18016839;35,17864848;62,99410313;43,13303685
142;52,67176524;31,22502038;57,18589065;38,39371884
143;39,83048669;22,20356355;43,59679549;27,55086344
144;23,58810722;12,08578655;26,08480279;15,19690583
145;15,8453973;7,627644958;17,64549431;9,691870004
146;17,21003383;8,446314213;19,12466031;10,69677449
147;15,83548356;7,582361715;17,64459659;9,643176542
148;17,65528726;9,126455585;19,50387781;11,45928195
149;31,39540061;17,06453665;34,47347635;21,25656553
150;62,50194989;38,44990342;67,50871864;47,02958353
151;78,07889999;51,3940147;83,49189408;62,28775846
152;80,33712613;50,65413171;86,46405472;61,74651162
153;63,95566594;39,44985444;69,05243413;48,23461278
154;63,08527489;38,63267304;68,18285444;47,28321754
155;59,02096237;36,08624758;63,80451962;44,17646809
156;56,73169754;34,65387395;61,33789637;42,42858709
157;56,12344402;34,13162879;60,71798634;41,81510304
158;48,48906446;29,04026572;52,57090302;35,65511338
159;47,91536487;28,45024448;52,01060505;34,97394006
160;43,29236754;25,60799006;47,01684878;31,49717387
161;46,8280248;28,44697118;50,66951517;34,85621974
162;51,98025405;31,90173967;56,16305963;39,03315505
163;52,22723263;31,67621617;56,52432285;38,82179329
164;54,53136807;33,17651466;58,99229267;40,64271448
165;58,18016839;35,17864848;62,99410313;43,13303685
166;52,67176524;31,22502038;57,18589065;38,39371884
167;39,83048669;22,20356355;43,59679549;27,55086344
168;23,58810722;12,08578655;26,08480279;15,19690583
169;15,8453973;7,627644958;17,64549431;9,691870004
170;17,21003383;8,446314213;19,12466031;10,69677449
171;15,83548356;7,582361715;17,64459659;9,643176542
172;17,65528726;9,126455585;19,50387781;11,45928195
173;31,39540061;17,06453665;34,47347635;21,25656553
174;62,50194989;38,44990342;67,50871864;47,02958353
175;78,07889999;51,3940147;83,49189408;62,28775846
176;80,33712613;50,65413171;86,46405472;61,74651162
177;63,95566594;39,44985444;69,05243413;48,23461278
178;63,08527489;38,63267304;68,18285444;47,28321754
179;59,02096237;36,08624758;63,80451962;44,17646809
180;56,73169754;34,65387395;61,33789637;42,42858709
181;56,12344402;34,13162879;60,71798634;41,81510304
182;48,48906446;29,04026572;52,57090302;35,65511338
183;47,91536487;28,45024448;52,01060505;34,97394006
184;43,29236754;25,60799006;47,01684878;31,49717387
185;46,8280248;28,44697118;50,66951517;34,85621974
186;51,98025405;31,90173967;56,16305963;39,03315505
187;52,22723263;31,67621617;56,52432285;38,82179329
188;54,53136807;33,17651466;58,99229267;40,64271448
189;58,18016839;35,17864848;62,99410313;43,13303685
190;52,67176524;31,22502038;57,18589065;38,39371884
191;39,83048669;22,20356355;43,59679549;27,55086344
192;23,58810722;12,08578655;26,08480279;15,19690583
193;15,8453973;7,627644958;17,64549431;9,691870004
194;17,21003383;8,446314213;19,12466031;10,69677449
195;15,83548356;7,582361715;17,64459659;9,643176542
196;17,65528726;9,126455585;19,50387781;11,45928195
197;31,39540061;17,06453665;34,47347635;21,25656553
198;62,50194989;38,44990342;67,50871864;47,02958353
199;78,07889999;51,3940147;83,49189408;62,28775846
200;80,33712613;50,65413171;86,46405472;61,74651162
201;63,95566594;39,44985444;69,05243413;48,23461278
202;63,08527489;38,63267304;68,18285444;47,28321754
203;59,02096237;36,08624758;63,80451962;44,17646809
204;56,73169754;34,65387395;61,33789637;42,42858709
205;56,12344402;34,13162879;60,71798634;41,81510304
206;48,48906446;29,04026572;52,57090302;35,65511338
207;47,91536487;28,45024448;52,01060505;34,97394006
208;43,29236754;25,60799006;47,01684878;31,49717387
209;46,8280248;28,44697118;50,66951517;34,85621974
210;51,98025405;31,90173967;56,16305963;39,03315505
211;52,22723263;31,67621617;56,52432285;38,82179329
212;54,53136807;33,17651466;58,99229267;40,64271448
213;58,18016839;35,17864848;62,99410313;43,13303685
214;52,67176524;31,22502038;57,18589065;38,39371884
215;39,83048669;22,20356355;43,59679549;27,55086344
216;23,58810722;12,08578655;26,08480279;15,19690583
217;15,8453973;7,627644958;17,64549431;9,691870004
218;17,21003383;8,446314213;19,12466031;10,69677449
219;15,83548356;7,582361715;17,64459659;9,643176542
220;17,65528726;9,126455585;19,50387781;11,45928195
221;31,39540061;17,06453665;34,47347635;21,25656553
222;62,50194989;38,44990342;67,50871864;47,02958353
223;78,07889999;51,3940147;83,49189408;62,28775846
224;80,33712613;50,65413171;86,46405472;61,74651162
225;63,95566594;39,44985444;69,05243413;48,23461278
226;63,08527489;38,63267304;68,18285444;47,28321754
227;59,02096237;36,08624758;63,80451962;44,17646809
228;56,73169754;34,65387395;61,33789637;42,42858709
229;56,12344402;34,13162879;60,71798634;41,81510304
230;48,48906446;29,04026572;52,57090302;35,65511338
231;47,91536487;28,45024448;52,01060505;34,97394006
232;43,29236754;25,60799006;47,01684878;31,49717387
233;46,8280248;28,44697118;50,66951517;34,85621974
234;51,98025405;31,90173967;56,16305963;39,03315505
235;52,22723263;31,67621617;56,52432285;38,82179329
236;54,53136807;33,17651466;58,99229267;40,64271448
237;58,18016839;35,17864848;62,99410313;43,13303685
238;52,67176524;31,22502038;57,18589065;38,39371884
239;39,83048669;22,20356355;43,59679549;27,55086344
240;23,58810722;12,08578655;26,08480279;15,19690583
241;15,8453973;7,627644958;17,64549431;9,691870004
242;17,21003383;8,446314213;19,12466031;10,69677449
243;15,83548356;7,582361715;17,64459659;9,643176542
244;17,65528726;9,126455585;19,50387781;11,45928195
245;31,39540061;17,06453665;34,47347635;21,25656553
246;62,50194989;38,44990342;67,50871864;47,02958353
247;78,07889999;51,3940147;83,49189408;62,28775846
248;80,33712613;50,65413171;86,46405472;61,74651162
249;63,95566594;39,44985444;69,05243413;48,23461278
250;63,08527489;38,63267304;68,18285444;47,28321754
251;59,02096237;36,08624758;63,80451962;44,17646809
252;56,73169754;34,65387395;61,33789637;42,42858709
253;56,12344402;34,13162879;60,71798634;41,81510304
254;48,48906446;29,04026572;52,57090302;35,65511338
255;47,91536487;28,45024448;52,01060505;34,97394006
256;43,29236754;25,60799006;47,01684878;31,49717387
257;46,8280248;28,44697118;50,66951517;34,85621974
258;51,98025405;31,90173967;56,16305963;39,03315505
259;52,22723263;31,67621617;56,52432285;38,82179329
260;54,53136807;33,17651466;58,99229267;40,64271448
261;58,18016839;35,17864848;62,99410313;43,13303685
262;52,67176524;31,22502038;57,18589065;38,39371884
263;39,83048669;22,20356355;43,59679549;27,55086344
264;23,58810722;12,08578655;26,08480279;15,19690583
265;15,8453973;7,627644958;17,64549431;9,691870004
266;17,21003383;8,446314213;19,12466031;10,69677449
267;15,83548356;7,582361715;17,64459659;9,643176542
268;17,65528726;9,126455585;19,50387781;11,45928195
269;31,39540061;17,06453665;34,47347635;21,25656553
270;62,50194989;38,44990342;67,50871864;47,02958353
271;78,07889999;51,3940147;83,49189408;62,28775846
272;80,33712613;50,65413171;86,46405472;61,74651162
273;63,95566594;39,44985444;69,05243413;48,23461278
274;63,08527489;38,63267304;68,18285444;47,28321754
275;59,02096237;36,08624758;63,80451962;44,17646809
276;56,73169754;34,65387395;61,33789637;42,42858709
277;56,12344402;34,13162879;60,71798634;41,81510304
278;48,48906446;29,04026572;52,57090302;35,65511338
279;47,91536487;28,45024448;52,01060505;34,97394006
280;43,29236754;25,60799006;47,01684878;31,49717387
281;46,8280248;28,44697118;50,66951517;34,85621974
282;51,98025405;31,90173967;56,16305963;39,03315505
283;52,22723263;31,67621617;56,52432285;38,82179329
284;54,53136807;33,17651466;58,99229267;40,64271448
285;58,18016839;35,17864848;62,99410313;43,13303685
286;52,67176524;31,22502038;57,18589065;38,39371884
287;39,83048669;22,20356355;43,59679549;27,55086344
288;23,58810722;12,08578655;26,08480279;15,19690583
289;15,8453973;7,627644958;17,64549431;9,691870004
290;17,21003383;8,446314213;19,12466031;10,69677449
291;15,83548356;7,582361715;17,64459659;9,643176542
292;17,65528726;9,126455585;19,50387781;11,45928195
293;31,39540061;17,06453665;34,47347635;21,25656553
294;62,50194989;38,44990342;67,50871864;47,02958353
295;78,07889999;51,3940147;83,49189408;62,28775846
296;80,33712613;50,65413171;86,46405472;61,74651162
297;63,95566594;39,44985444;69,05243413;48,23461278
298;63,08527489;38,63267304;68,18285444;47,28321754
299;59,02096237;36,08624758;63,80451962;44,17646809
300;56,73169754;34,65387395;61,33789637;42,42858709
301;56,12344402;34,13162879;60,71798634;41,81510304
302;48,48906446;29,04026572;52,57090302;35,65511338
303;47,91536487;28,45024448;52,01060505;34,97394006
304;43,29236754;25,60799006;47,01684878;31,49717387
305;46,8280248;28,44697118;50,66951517;34,85621974
306;51,98025405;31,90173967;56,16305963;39,03315505
307;52,22723263;31,67621617;56,52432285;38,82179329
308;54,53136807;33,17651466;58,99229267;40,64271448
309;58,18016839;35,17864848;62,99410313;43,13303685
310;52,67176524;31,22502038;57,18589065;38,39371884
311;39,83048669;22,20356355;43,59679549;27,55086344
312;23,58810722;12,08578655;26,08480279;15,19690583
313;15,8453973;7,627644958;17,64549431;9,691870004
314;17,21003383;8,446314213;19,12466031;10,69677449
315;15,83548356;7,582361715;17,64459659;9,643176542
316;17,65528726;9,126455585;19,50387781;11,45928195
317;31,39540061;17,06453665;34,47347635;21,25656553
318;62,50194989;38,44990342;67,50871864;47,02958353
319;78,07889999;51,3940147;83,49189408;62,28775846
320;80,33712613;50,65413171;86,46405472;61,74651162
321;63,95566594;39,44985444;69,05243413;48,23461278
322;63,08527489;38,63267304;68,18285444;47,28321754
323;59,02096237;36,08624758;63,80451962;44,17646809
324;56,73169754;34,65387395;61,33789637;42,42858709
325;56,12344402;34,13162879;60,71798634;41,81510304
326;48,48906446;29,04026572;52,57090302;35,65511338
327;47,91536487;28,45024448;52,01060505;34,97394006
328;43,29236754;25,60799006;47,01684878;31,49717387
329;46,8280248;28,44697118;50,66951517;34,85621974
330;51,98025405;31,90173967;56,16305963;39,03315505
331;52,22723263;31,67621617;56,52432285;38,82179329
332;54,53136807;33,17651466;58,99229267;40,64271448
333;58,18016839;35,17864848;62,99410313;43,13303685
334;52,67176524;31,22502038;57,18589065;38,39371884
335;39,83048669;22,20356355;43,59679549;27,55086344
336;23,58810722;12,08578655;26,08480279;15,19690583
337;15,8453973;7,627644958;17,64549431;9,691870004
338;17,21003383;8,446314213;19,12466031;10,69677449
339;15,83548356;7,582361715;17,64459659;9,643176542
340;17,65528726;9,126455585;19,50387781;11,45928195
341;31,39540061;17,06453665;34,47347635;21,25656553
342;62,50194989;38,44990342;67,50871864;47,02958353
343;78,07889999;51,3940147;83,49189408;62,28775846
344;80,33712613;50,65413171;86,46405472;61,74651162
345;63,95566594;39,44985444;69,05243413;48,23461278
346;63,08527489;38,63267304;68,18285444;47,28321754
347;59,02096237;36,08624758;63,80451962;44,17646809
348;56,73169754;34,65387395;61,33789637;42,42858709
349;56,12344402;34,13162879;60,71798634;41,81510304
350;48,48906446;29,04026572;52,57090302;35,65511338
351;47,91536487;28,45024448;52,01060505;34,97394006
352;43,29236754;25,60799006;47,01684878;31,49717387
353;46,8280248;28,44697118;50,66951517;34,85621974
354;51,98025405;31,90173967;56,16305963;39,03315505
355;52,22723263;31,67621617;56,52432285;38,82179329
356;54,53136807;33,17651466;58,99229267;40,64271448
357;58,18016839;35,17864848;62,99410313;43,13303685
358;52,67176524;31,22502038;57,18589065;38,39371884
359;39,83048669;22,20356355;43,59679549;27,55086344
360;23,58810722;12,08578655;26,08480279;15,19690583
361;15,8453973;7,627644958;17,64549431;9,691870004
362;17,21003383;8,446314213;19,12466031;10,69677449
363;15,83548356;7,582361715;17,64459659;9,643176542
364;17,65528726;9,126455585;19,50387781;11,45928195
365;31,39540061;17,06453665;34,47347635;21,25656553
366;62,50194989;38,44990342;67,50871864;47,02958353
367;78,07889999;51,3940147;83,49189408;62,28775846
368;80,33712613;50,65413171;86,46405472;61,74651162
369;63,95566594;39,44985444;69,05243413;48,23461278
370;63,08527489;38,63267304;68,18285444;47,28321754
371;59,02096237;36,08624758;63,80451962;44,17646809
372;56,73169754;34,65387395;61,33789637;42,42858709
373;56,12344402;34,13162879;60,71798634;41,81510304
374;48,48906446;29,04026572;52,57090302;35,65511338
375;47,91536487;28,45024448;52,01060505;34,97394006
376;43,29236754;25,60799006;47,01684878;31,49717387
377;46,8280248;28,44697118;50,66951517;34,85621974
378;51,98025405;31,90173967;56,16305963;39,03315505
379;52,22723263;31,67621617;56,52432285;38,82179329
380;54,53136807;33,17651466;58,99229267;40,64271448
381;58,18016839;35,17864848;62,99410313;43,13303685
382;52,67176524;31,22502038;57,18589065;38,39371884
383;39,83048669;22,20356355;43,59679549;27,55086344
384;23,58810722;12,08578655;26,08480279;15,19690583
385;15,8453973;7,627644958;17,64549431;9,691870004
386;17,21003383;8,446314213;19,12466031;10,69677449
387;15,83548356;7,582361715;17,64459659;9,643176542
388;17,65528726;9,126455585;19,50387781;11,45928195
389;31,39540061;17,06453665;34,47347635;21,25656553
390;62,50194989;38,44990342;67,50871864;47,02958353
391;78,07889999;51,3940147;83,49189408;62,28775846
392;80,33712613;50,65413171;86,46405472;61,74651162
393;63,95566594;39,44985444;69,05243413;48,23461278
394;63,08527489;38,63267304;68,18285444;47,28321754
395;59,02096237;36,08624758;63,80451962;44,17646809
396;56,73169754;34,65387395;61,33789637;42,42858709
397;56,12344402;34,13162879;60,71798634;41,81510304
398;48,48906446;29,04026572;52,57090302;35,65511338
399;47,91536487;28,45024448;52,01060505;34,97394006
400;43,29236754;25,60799006;47,01684878;31,49717387
401;46,8280248;28,44697118;50,66951517;34,85621974
402;51,98025405;31,90173967;56,16305963;39,03315505
403;52,22723263;31,67621617;56,52432285;38,82179329
404;54,53136807;33,17651466;58,99229267;40,64271448
405;58,18016839;35,17864848;62,99410313;43,13303685
406;52,67176524;31,22502038;57,18589065;38,39371884
407;39,83048669;22,20356355;43,59679549;27,55086344
408;23,58810722;12,08578655;26,08480279;15,19690583
409;15,8453973;7,627644958;17,64549431;9,691870004
410;17,21003383;8,446314213;19,12466031;10,69677449
411;15,83548356;7,582361715;17,64459659;9,643176542
412;17,65528726;9,126455585;19,50387781;11,45928195
413;31,39540061;17,06453665;34,47347635;21,25656553
414;62,50194989;38,44990342;67,50871864;47,02958353
415;78,07889999;51,3940147;83,49189408;62,28775846
416;80,33712613;50,65413171;86,46405472;61,74651162
417;63,95566594;39,44985444;69,05243413;48,23461278
418;63,08527489;38,63267304;68,18285444;47,28321754
419;59,02096237;36,08624758;63,80451962;44,17646809
420;56,73169754;34,65387395;61,33789637;42,42858709
421;56,12344402;34,13162879;60,71798634;41,81510304
422;48,48906446;29,04026572;52,57090302;35,65511338
423;47,91536487;28,45024448;52,01060505;34,97394006
424;43,29236754;25,60799006;47,01684878;31,49717387
425;46,8280248;28,44697118;50,66951517;34,85621974
426;51,98025405;31,90173967;56,16305963;39,03315505
427;52,22723263;31,67621617;56,52432285;38,82179329
428;54,53136807;33,17651466;58,99229267;40,64271448
429;58,18016839;35,17864848;62,99410313;43,13303685
430;52,67176524;31,22502038;57,18589065;38,39371884
431;39,83048669;22,20356355;43,59679549;27,55086344
432;23,58810722;12,08578655;26,08480279;15,19690583
433;15,8453973;7,627644958;17,64549431;9,691870004
434;17,21003383;8,446314213;19,12466031;10,69677449
435;15,83548356;7,582361715;17,64459659;9,643176542
436;17,65528726;9,126455585;19,50387781;11,45928195
437;31,39540061;17,06453665;34,47347635;21,25656553
438;62,50194989;38,44990342;67,50871864;47,02958353
439;78,07889999;51,3940147;83,49189408;62,28775846
440;80,33712613;50,65413171;86,46405472;61,74651162
441;63,95566594;39,44985444;69,05243413;48,23461278
442;63,08527489;38,63267304;68,18285444;47,28321754
443;59,02096237;36,08624758;63,80451962;44,17646809
444;56,73169754;34,65387395;61,33789637;42,42858709
445;56,12344402;34,13162879;60,71798634;41,81510304
446;48,48906446;29,04026572;52,57090302;35,65511338
447;47,91536487;28,45024448;52,01060505;34,97394006
448;43,29236754;25,60799006;47,01684878;31,49717387
449;46,8280248;28,44697118;50,66951517;34,85621974
450;51,98025405;31,90173967;56,16305963;39,03315505
451;52,22723263;31,67621617;56,52432285;38,82179329
452;54,53136807;33,17651466;58,99229267;40,64271448
453;58,18016839;35,17864848;62,99410313;43,13303685
454;52,67176524;31,22502038;57,18589065;38,39371884
455;39,83048669;22,20356355;43,59679549;27,55086344
456;23,58810722;12,08578655;26,08480279;15,19690583
457;15,8453973;7,627644958;17,64549431;9,691870004
458;17,21003383;8,446314213;19,12466031;10,69677449
459;15,83548356;7,582361715;17,64459659;9,643176542
460;17,65528726;9,126455585;19,50387781;11,45928195
461;31,39540061;17,06453665;34,47347635;21,25656553
462;62,50194989;38,44990342;67,50871864;47,02958353
463;78,07889999;51,3940147;83,49189408;62,28775846
464;80,33712613;50,65413171;86,46405472;61,74651162
465;63,95566594;39,44985444;69,05243413;48,23461278
466;63,08527489;38,63267304;68,18285444;47,28321754
467;59,02096237;36,08624758;63,80451962;44,17646809
468;56,73169754;34,65387395;61,33789637;42,42858709
469;56,12344402;34,13162879;60,71798634;41,81510304
470;48,48906446;29,04026572;52,57090302;35,65511338
471;47,91536487;28,45024448;52,01060505;34,97394006
472;43,29236754;25,60799006;47,01684878;31,49717387
473;46,8280248;28,44697118;50,66951517;34,85621974
474;51,98025405;31,90173967;56,16305963;39,03315505
475;52,22723263;31,67621617;56,52432285;38,82179329
476;54,53136807;33,17651466;58,99229267;40,64271448
477;58,18016839;35,17864848;62,99410313;43,13303685
478;52,67176524;31,22502038;57,18589065;38,39371884
479;39,83048669;22,20356355;43,59679549;27,55086344
480;23,58810722;12,08578655;26,08480279;15,19690583
481;15,8453973;7,627644958;17,64549431;9,691870004
482;17,21003383;8,446314213;19,12466031;10,69677449
483;15,83548356;7,582361715;17,64459659;9,643176542
484;17,65528726;9,126455585;19,50387781;11,45928195
485;31,39540061;17,06453665;34,47347635;21,25656553
486;62,50194989;38,44990342;67,50871864;47,02958353
487;78,07889999;51,3940147;83,49189408;62,28775846
488;80,33712613;50,65413171;86,46405472;61,74651162
489;63,95566594;39,44985444;69,05243413;48,23461278
490;63,08527489;38,63267304;68,18285444;47,28321754
491;59,02096237;36,08624758;63,80451962;44,17646809
492;56,73169754;34,65387395;61,33789637;42,42858709
493;56,12344402;34,13162879;60,71798634;41,81510304
494;48,48906446;29,04026572;52,57090302;35,65511338
495;47,91536487;28,45024448;52,01060505;34,97394006
496;43,29236754;25,60799006;47,01684878;31,49717387
497;46,8280248;28,44697118;50,66951517;34,85621974
498;51,98025405;31,90173967;56,16305963;39,03315505
499;52,22723263;31,67621617;56,52432285;38,82179329
500;54,53136807;33,17651466;58,99229267;40,64271448
501;58,18016839;35,17864848;62,99410313;43,13303685
502;52,67176524;31,22502038;57,18589065;38,39371884
503;39,83048669;22,20356355;43,59679549;27,55086344
504;23,58810722;12,08578655;26,08480279;15,19690583
505;15,8453973;7,627644958;17,64549431;9,691870004
506;17,21003383;8,446314213;19,12466031;10,69677449
507;15,83548356;7,582361715;17,64459659;9,643176542
508;17,65528726;9,126455585;19,50387781;11,45928195
509;31,39540061;17,06453665;34,47347635;21,25656553
510;62,50194989;38,44990342;67,50871864;47,02958353
511;78,07889999;51,3940147;83,49189408;62,28775846
512;80,33712613;50,65413171;86,46405472;61,74651162
513;63,95566594;39,44985444;69,05243413;48,23461278
514;63,08527489;38,63267304;68,18285444;47,28321754
515;59,02096237;36,08624758;63,80451962;44,17646809
516;56,73169754;34,65387395;61,33789637;42,42858709
517;56,12344402;34,13162879;60,71798634;41,81510304
518;48,48906446;29,04026572;52,57090302;35,65511338
519;47,91536487;28,45024448;52,01060505;34,97394006
520;43,29236754;25,60799006;47,01684878;31,49717387
521;46,8280248;28,44697118;50,66951517;34,85621974
522;51,98025405;31,90173967;56,16305963;39,03315505
523;52,22723263;31,67621617;56,52432285;38,82179329
524;54,53136807;33,17651466;58,99229267;40,64271448
525;58,18016839;35,17864848;62,99410313;43,13303685
526;52,67176524;31,22502038;57,18589065;38,39371884
527;39,83048669;22,20356355;43,59679549;27,55086344
528;23,58810722;12,08578655;26,08480279;15,19690583
529;15,8453973;7,627644958;17,64549431;9,691870004
530;17,21003383;8,446314213;19,12466031;10,69677449
531;15,83548356;7,582361715;17,64459659;9,643176542
532;17,65528726;9,126455585;19,50387781;11,45928195
533;31,39540061;17,06453665;34,47347635;21,25656553
534;62,50194989;38,44990342;67,50871864;47,02958353
535;78,07889999;51,3940147;83,49189408;62,28775846
536;80,33712613;50,65413171;86,46405472;61,74651162
537;63,95566594;39,44985444;69,05243413;48,23461278
