id;heat_tww
642;737,1587589
643;742,9020887
644;742,932654
645;746,6845853
646;744,0905404
647;731,6622743
648;718,584316
649;714,2879259
650;722,1577986
651;722,1553891
652;727,9134047
653;742,8926379
654;777,8302019
655;799,2065107
656;800,856943
657;769,8392882
658;687,8468987
659;640,0859152
660;586,8123115
661;569,5949433
662;569,423466
663;581,7442352
664;574,4527447
665;571,2954397
666;574,2974082
667;575,6362485
668;576,8793344
669;579,6687571
670;576,2958006
671;560,4056708
672;543,6396059
673;535,4729436
674;536,4943553
675;537,6734306
676;536,7831932
677;550,2741334
678;581,1791525
679;601,2397296
680;607,4914401
681;581,9728678
682;560,2787252
683;514,5821277
684;481,8425232
685;473,6648324
686;477,8149201
687;479,398124
688;458,9233728
689;463,3553945
690;475,1603464
691;483,4496746
692;494,9180834
693;508,6370001
694;516,7616379
695;515,6589571
696;514,3966106
697;522,3115127
698;539,8806905
699;546,6576664
700;555,9460734
701;579,4357398
702;614,5314082
703;640,8042739
704;638,8040064
705;573,4407975
706;511,3823793
707;437,4733935
708;384,0749845
709;398,316335
710;399,7661864
711;394,6975916
712;365,6319241
713;363,4447882
714;367,241591
715;366,3999724
716;367,8297696
717;370,7762858
718;364,703768
719;351,4093384
720;346,1289424
721;350,8055696
722;365,7647561
723;370,4379962
724;380,8621249
725;400,4997089
726;437,2578014
727;462,9345558
728;466,1167575
729;446,2145756
730;435,3379632
731;397,6491686
732;379,2749485
733;383,3215075
734;388,6010451
735;387,4821766
736;363,0165452
737;368,1052471
738;383,272137
739;392,3363905
740;404,4303726
741;421,4858279
742;458,6796943
743;492,7966421
744;528,6155844
745;577,0882727
746;637,2059125
747;693,800297
748;752,0631336
749;814,458985
750;893,7528969
751;940,8043396
752;978,4957586
753;1006,166361
754;1035,326319
755;1045,799295
756;1058,740917
757;1087,545853
758;1113,137802
759;1101,120689
760;1087,527682
761;1102,438865
762;1125,612949
763;1147,696303
764;1170,145108
765;1194,511889
766;1213,015775
767;1222,075347
768;1193,990395
769;1164,774282
770;1143,604036
771;1125,395628
772;1109,167631
773;1106,712103
774;1121,179319
775;1125,421858
776;1113,91804
777;1075,259161
778;1028,403038
779;974,3568008
780;884,7097689
781;857,1780167
782;781,748075
783;740,0561436
784;753,3703746
785;775,2465467
786;777,7603072
787;773,0513116
788;773,2982972
789;775,2900581
790;765,6153208
791;751,3522598
792;750,9531294
793;764,1862073
794;785,8973212
795;800,6359521
796;816,1977411
797;843,704752
798;885,7668762
799;906,3062981
800;894,1543169
801;876,7578374
802;876,6152512
803;831,7708441
804;805,6355085
805;771,6268141
806;747,73736
807;739,9730841
808;745,459225
809;766,546596
810;784,7475667
811;801,9311075
812;819,5380678
813;839,1088317
814;852,8529211
815;857,1813135
816;855,5343304
817;859,4164194
818;874,7786378
819;881,7150395
820;891,133774
821;917,5614677
822;950,2591299
823;972,5429525
824;973,4162407
825;943,0781291
826;928,1152601
827;887,8783129
828;852,6785055
829;843,0041334
830;843,0864097
831;853,0583819
832;840,5069001
833;850,4430374
834;866,7701684
835;882,434447
836;898,8096031
837;917,3816119
838;927,4843844
