index;PV_rooftop_middle;PV_rooftop_north;PV_rooftop_swest;PV_rooftop_east
4268;0,000897254;0;0,000120431;0,001635336
4269;0;0;0;0
4270;0;0;0;0
4271;0;0;0;0
4272;0;0;0;0
4273;0;0;0;0
4274;0;0;0;0
4275;0;0;0;0
4276;0,002866475;0;0;0
4277;0,040781309;0,026773863;0,012458014;0,016025262
4278;0,13465742;0,070765378;0,040526795;0,045720624
4279;0,317468881;0,120758329;0,067769957;0,079490143
4280;0,5048055;0,169823518;0,098441479;0,123002487
4281;0,644256316;0,199537421;0,130929276;0,13090279
4282;0,730521553;0,243021592;0,11917875;0,155887105
4283;0,768761329;0,249640895;0,141148382;0,134452027
4284;0,764419895;0,256180737;0,133527395;0,139260592
4285;0,731838671;0,258150395;0,139973329;0,142778526
4286;0,663126987;0,224986461;0,124911947;0,108712113
4287;0,557812895;0,183623645;0,090843367;0,086462685
4288;0,413105645;0,149012566;0,070562874;0,086319174
4289;0,245142947;0,107146741;0,057187982;0,057383503
4290;0,082561172;0,054854009;0,031096997;0,03170788
4291;0,023124218;0,020053381;0,00938725;0,009281856
4292;0,001340764;0,000542121;0,000268029;0,000221081
4293;0;0;0;0
4294;0;0;0;0
4295;0;0;0;0
4296;0;0;0;0
4297;0;0;0;0
4298;0;0;0;0
4299;0;0;0;0
4300;0;0;0;0
4301;0,039887499;0,034759165;0,030711253;0,039350779
4302;0,11620789;0,101267866;0,121051129;0,11378025
4303;0,244796211;0,210871381;0,268639184;0,217413632
4304;0,308227381;0,325903737;0,419763474;0,161442118
4305;0,443967632;0,425491855;0,543016381;0,187979526
4306;0,313440474;0,484003698;0,603064461;0,288701763
4307;0,341092737;0,529375658;0,679392316;0,457610763
4308;0,314943;0,488776145;0,669406776;0,368530697
4309;0,318424816;0,48151875;0,634716237;0,219426632
4310;0,494039803;0,437456685;0,555012513;0,108898244
4311;0,544827119;0,392438684;0,478157329;0,114398116
4312;0,423317527;0,294781697;0,357769816;0,096207193
4313;0,262373842;0,172501579;0,209339961;0,028717395
4314;0,096646875;0,078990506;0,082928617;0,008002734
4315;0,028890884;0,029672391;0,023116849;0,001259627
4316;0,004208398;0,000670351;0,000538408;0
4317;0;0;0;0
4318;0;0;0;0
4319;0;0;0;0
4320;0;0;0;0
4321;0;0;0;0
4322;0;0;0;0
4323;0;0;0;0
4324;0;0;0;0,003438996
4325;0,017226151;0,035435783;0,03309555;0,054034603
4326;0,056190872;0,102979638;0,120961074;0,151991132
4327;0,106626876;0,199330342;0,249799816;0,307825263
4328;0,158328711;0,256373369;0,391740395;0,487076171
4329;0,230661868;0,302024645;0,479751355;0,61767075
4330;0,241145842;0,352516512;0,53281654;0,700976684
4331;0,209956382;0,360803763;0,61610321;0,361030105
4332;0,218778908;0,403136961;0,620817869;0,404071224
4333;0,20478904;0,388087619;0,595489224;0,394550408
4334;0,161887579;0,345804987;0,529089118;0,359985079
4335;0,127606382;0,297500211;0,44184146;0,299554145
4336;0,122299382;0,220907487;0,335345092;0,220604092
4337;0,090023961;0,158772486;0,204220776;0,144284424
4338;0,059544348;0,074995086;0,070893959;0,075278495
4339;0,018781531;0,025352724;0,022948682;0,024575624
4340;0,000648232;0,000643828;0,000464565;0,000378442
4341;0;0;0;0
4342;0;0;0;0
4343;0;0;0;0
4344;0;0;0;0
4345;0;0;0;0
4346;0;0;0;0
4347;0;0;0;0
4348;0;0;0;0
4349;0,013002512;0,023528407;0,03183887;0,037545942
4350;0,038169225;0,063434061;0,129959858;0,129595303
4351;0,068338942;0,109515869;0,274389237;0,281461224
4352;0,097369484;0,155393487;0,439460053;0,420180039
4353;0,117957947;0,19164675;0,547487842;0,535231658
4354;0,137717131;0,228456237;0,57435754;0,590738447
4355;0,153549039;0,2443965;0,569982395;0,624713842
4356;0,15221025;0,243941408;0,550129303;0,623363013
4357;0,145299592;0,239710737;0,520818;0,587136237
4358;0,130801658;0,214714382;0,491499474;0,529004842
4359;0,112451092;0,185289908;0,37314904;0,431916118
4360;0,089925477;0,144589263;0,26755804;0,320132013
4361;0,060269365;0,097180705;0,179132921;0,195068369
4362;0,032747609;0,050247225;0,074582132;0,07506949
4363;0,01061583;0,01611917;0,028077257;0,022717957
4364;0,000311904;0,000469807;0,000693428;0,000394298
4365;0;0;0;0
4366;0;0;0;0
4367;0;0;0;0
4368;0;0;0;0
4369;0;0;0;0
4370;0;0;0;0
4371;0;0;0;0
4372;0;0;0;0
4373;0,035101326;0,035338745;0,034191864;0,037829471
4374;0,120842124;0,0950502;0,120278917;0,122196083
4375;0,256792342;0,191349857;0,277362987;0,198704289
4376;0,399486592;0,282409934;0,446938974;0,273197329
4377;0,499185474;0,378287487;0,573078947;0,370401632
4378;0,566919553;0,411526066;0,65025679;0,384661184
4379;0,611602855;0,417143684;0,694078066;0,438012908
4380;0,615404921;0,392084724;0,694858224;0,426953448
4381;0,595407355;0,38114325;0,660509605;0,335140421
4382;0,533524461;0,337324381;0,592077237;0,175275474
4383;0,454680356;0,279636039;0,492277224;0,138161629
4384;0,339399987;0,230522211;0,367011316;0,085569837
4385;0,208858382;0,161092974;0,223799369;0,019938259
4386;0,081276561;0,077640158;0,081127512;0,021373678
4387;0,026875934;0,025722095;0,024078225;0,004508807
4388;0,000524394;0,000586149;0,000804726;5,82E-05
4389;0;0;0;0
4390;0;0;0;0
4391;0;0;0;0
4392;0;0;0;0
4393;0;0;0;0
4394;0;0;0;0
4395;0;0;0;0
4396;0;0;0;0
4397;0,041692457;0,046446339;0,030929167;0,037217866
4398;0,132407483;0,139633575;0,12650164;0,104617729
4399;0,312751816;0,286404632;0,265783421;0,202576184
4400;0,492209802;0,480334066;0,427642105;0,277495421
4401;0,628645934;0,633818092;0,54665471;0,34254229
4402;0,693830053;0,718455592;0,626312684;0,374776776
4403;0,357358066;0,425600211;0,679572908;0,400011513
4404;0,399483221;0,409026671;0,66572029;0,432197842
4405;0,400538842;0,341217948;0,638539974;0,442506039
4406;0,335935027;0,283151566;0,570923882;0,345759237
4407;0,285696711;0,228040634;0,479375724;0,266879013
4408;0,220129737;0,166992316;0,359900803;0,209113137
4409;0,149116105;0,125039807;0,220500553;0,130897251
4410;0,07786048;0,056035322;0,081193488;0,060629104
4411;0,027348387;0,020379121;0,024287231;0,019402383
4412;0,000516602;0,000461187;0,00062489;0,000305152
4413;0;0;0;0
4414;0;0;0;0
4415;0;0;0;0
4416;0;0;0;0
4417;0;0;0;0
4418;0;0;0;0
4419;0;0;0;0
4420;0;0;0;0,001965857
4421;0,030308653;0,015175203;0,03900958;0,036190417
4422;0,145250953;0,053906984;0,117026574;0,14086714
4423;0,291042237;0,091843366;0,267663987;0,302530303
4424;0,468853224;0,129029447;0,431138369;0,482072566
4425;0,602879053;0,144560369;0,550663855;0,604203395
4426;0,677937947;0,175944869;0,640119553;0,683271434
4427;0,715647987;0,222617092;0,673911947;0,715395158
4428;0,721381184;0,220753381;0,680196553;0,718395395
4429;0,675462631;0,212438921;0,625395276;0,674027526
4430;0,619115487;0,216426395;0,580724013;0,611915882
4431;0,510895066;0,183847579;0,487408461;0,51874721
4432;0,37806596;0,151244684;0,365966289;0,373616171
4433;0,237813316;0,114745094;0,217618303;0,220567974
4434;0,088369015;0,067740821;0,092996747;0,080487494
4435;0,025567026;0,022121329;0,025883303;0,025199822
4436;0,00060351;0,000798588;0,000674047;0,000433985
4437;0;0;0;0
4438;0;0;0;0
4439;0;0;0;0
4440;0;0;0;0
4441;0;0;0;0
4442;0;0;0;0
4443;0;0;0;0
4444;0;0,003536686;0;0
4445;0,021942182;0,035013438;0,022545841;0,0395574
4446;0,062672925;0,083691438;0,013544528;0,136315255
4447;0,113334067;0,127051362;0,150350152;0,255632219
4448;0,173199868;0,228971526;0,245301868;0,452091869
4449;0,205222461;0,183775342;0,351449092;0,688559171
4450;0,217697763;0,397358013;0,6923805;0,755313237
4451;0,252995092;0,160795839;0,812028789;0,599922158
4452;0,274560197;0,14288351;0,5941095;0,627771869
4453;0,251355316;0,704301987;0,595116;0,449113303
4454;0,281754987;0,468624474;0,214628661;0,358044316
4455;0,224704737;0,366105947;0,236159333;0,186094145
4456;0,164817987;0,354133895;0,107276045;0,04592698
4457;0,123968053;0,22688629;0,154122119;0,019911701
4458;0,062612728;0,086236342;0,013367765;0,008454841
4459;0,019229785;0,028809497;0,008232014;0,001988454
4460;0,000443212;0,001896265;0,000296111;0
4461;0;0;0;0
4462;0;0;0;0
4463;0;0;0;0
4464;0;0;0;0
4465;0;0;0;0
4466;0;0;0;0
4467;0;0;0;0
4468;0;0;0;0
4469;0,01071766;0,034048354;0,030841038;0,039175966
4470;0,033667425;0,088121001;0,118824308;0,135233629
4471;0,07027513;0,174056116;0,24271579;0,283907645
4472;0,090491092;0,250685921;0,382655408;0,439879026
4473;0,118461198;0,311400987;0,492640816;0,552640737
4474;0,130007053;0,382400171;0,549849987;0,600037737
4475;0,143532197;0,422429013;0,588169224;0,647995776
4476;0,150399513;0,401152855;0,627925974;0,661053789
4477;0,12042604;0,379638316;0,631494474;0,627603316
4478;0,121692592;0,368783527;0,574437;0,575787829
4479;0,096179021;0,291222829;0,484952408;0,493199448
4480;0,082153997;0,22964983;0,354646776;0,34774575
4481;0,05545815;0,160860371;0,214656593;0,211658763
4482;0,024968665;0,082498326;0,086833018;0,069184354
4483;0,007054458;0,027213304;0,025831413;0,022303775
4484;0,000180005;0,000570623;0,000802185;0,000343337
4485;0;0;0;0
4486;0;0;0;0
4487;0;0;0;0
4488;0;0;0;0
4489;0;0;0;0
4490;0;0;0;0
4491;0;0;0;0
4492;0;0;0;0
4493;0,028626738;0,026405672;0,02962457;0,042009095
4494;0,08662907;0,073467517;0,113587378;0,136382917
4495;0,152092263;0,126046788;0,228417711;0,291509369
4496;0,195427145;0,168485211;0,360028421;0,462479526
4497;0,231747829;0,214755316;0,482214632;0,583996342
4498;0,293081724;0,244675816;0,518790553;0,677516566
4499;0,304666105;0,244885303;0,531757066;0,700088171
4500;0,307126974;0,237700145;0,558289658;0,690726277
4501;0,28414121;0,217028369;0,552573316;0,659539223
4502;0,286358882;0,208993224;0,492154421;0,603512329
4503;0,270719605;0,184179387;0,416002342;0,495944447
4504;0,208018026;0,136643692;0,339021948;0,365662895
4505;0,142109854;0,099352867;0,214317079;0,214781803
4506;0,068101283;0,05853255;0,086131599;0,083489175
4507;0,024580704;0,019110401;0,022650271;0,020366552
4508;0,000433975;0,000477524;0,000567218;0,00033489
4509;0;0;0;0
4510;0;0;0;0
4511;0;0;0;0
4512;0;0;0;0
4513;0;0;0;0
4514;0;0;0;0
4515;0;0;0;0
4516;0;0;0;0
4517;0,015594802;0,021300309;0,027562039;0,040734115
4518;0,044084218;0,06649016;0,081229848;0,105515392
4519;0,079144851;0,107022734;0,087930537;0,214716789
4520;0,112641316;0,168165683;0,190565605;0,23475529
4521;0,141268776;0,232713395;0,231995842;0,251673158
4522;0,159773447;0,229349566;0,437878066;0,293026342
4523;0,1704645;0,165745026;0,320399289;0,37973704
4524;0,177644842;0,277791592;0,365578618;0,42356554
4525;0,171206132;0,246722527;0,265663026;0,415077711
4526;0,157789342;0,259838329;0,333452487;0,315833921
4527;0,132215092;0,185701658;0,290560658;0,296907869
4528;0,105082212;0,173166158;0,324167645;0,306419052
4529;0,074475462;0,095261373;0,235677513;0,19879579
4530;0,041985738;0,050167042;0,085018429;0,086441013
4531;0,014114092;0,025597365;0,027430737;0,023738953
4532;0,000307693;0,001548378;0,002815864;0,002031592
4533;0;0;0;0
4534;0;0;0;0
4535;0;0;0;0
4536;0;0;0;0
4537;0;0;0;0
4538;0;0;0;0
4539;0;0;0;0
4540;0;0;0;0
4541;0,022107122;0,024515884;0,030282768;0,033496464
4542;0,057711217;0,061974154;0,096490362;0,133213887
4543;0,10292522;0,147343895;0,195841302;0,238747579
4544;0,139602513;0,185407895;0,280486026;0,394129026
4545;0,176604631;0,197033211;0,357967263;0,493767711
4546;0,202744737;0,242824145;0,410505118;0,580598803
4547;0,233856182;0,242369053;0,443262118;0,588243869
4548;0,246619468;0,228600711;0,473062224;0,615308605
4549;0,243113092;0,187705026;0,426043263;0,548198171
4550;0,216529934;0,12566321;0,348701684;0,494015724
4551;0,1741245;0,125539686;0,303341763;0,441393592
4552;0,14316403;0,092695761;0,224415789;0,345812211
4553;0,09579761;0,066899744;0,140750598;0,192345039
4554;0,055178112;0,029514048;0,071889624;0,075499298
4555;0,018424247;0,003711255;0,024731968;0,020239246
4556;0,000419944;0;0,00029699;0,000549482
4557;0;0;0;0
4558;0;0;0;0
4559;0;0;0;0
4560;0;0;0;0
4561;0;0;0;0
4562;0;0;0;0
4563;0;0;0;0
4564;0;0;0;0
4565;0,030136247;0,017737347;0,014605856;0,028731337
4566;0,102117853;0,055687863;0,044630329;0,093252707
4567;0,200611342;0,100946894;0,081077909;0,168075868
4568;0,283623513;0,136371119;0,114715958;0,226758671
4569;0,377492882;0,185959303;0,143982474;0,294032842
4570;0,4799175;0,210888237;0,168480395;0,359287753
4571;0,483148895;0,243081789;0,185217671;0,367533829
4572;0,489804316;0,26074129;0,18835275;0,362132921
4573;0,466623513;0,259852776;0,179364079;0,342092013
4574;0,418061093;0,219592776;0,157221079;0,326958395
4575;0,339168829;0,196260276;0,136780461;0,271352882
4576;0,229017276;0,163435855;0,107225961;0,214867042
4577;0,153987999;0,118701265;0,074840981;0,137993076
4578;0,072527234;0,063918288;0,040157664;0,057351478
4579;0,026001892;0,024275913;0,012720523;0,020100022
4580;0,000433253;0,00085861;0,000190555;0,000261305
4581;0;0;0;0
4582;0;0;0;0
4583;0;0;0;0
4584;0;0;0;0
4585;0;0;0;0
4586;0;0;0;0
4587;0;0;0;0
4588;0;0;0;0
4589;0,036771924;0,032649126;0,021318007;0,037144666
4590;0,104519487;0,115051619;0,059925999;0,110793256
4591;0,191059223;0,265475211;0,106958925;0,162154856
4592;0,257468961;0,418766605;0,153698329;0,275147724
4593;0,274683;0,557490237;0,220052684;0,210488527
4594;0,294124342;0,62655829;0,286652645;0,273828197
4595;0,302954092;0,667884987;0,265901408;0,242070474
4596;0,326626105;0,660656487;0,238359908;0,369284368
4597;0,414133816;0,618660395;0,251675566;0,395930132
4598;0,389448079;0,558455803;0,250806316;0,333218921
4599;0,365236698;0,470704895;0,255508934;0,220247724
4600;0,275272934;0,349021934;0,187317355;0,179453171
4601;0,177478697;0,217122277;0,127983699;0,067827505
4602;0,080065149;0,093801225;0,074421043;0,01082758
4603;0,025123492;0,025509478;0,025182486;0,001229009
4604;0,000477476;0,000897492;0,000413243;0
4605;0;0;0;0
4606;0;0;0;0
4607;0;0;0;0
4608;0;0;0;0
4609;0;0;0;0
4610;0;0;0;0
4611;0;0;0;0
4612;0;0;0;0
4613;0,035027645;0,029242678;0,013534199;0,039245313
4614;0,127640333;0,074282108;0,032633475;0,107342744
4615;0,271870579;0,123871737;0,065744436;0,18703804
4616;0,458898987;0,131273605;0,135605408;0,261637026
4617;0,583664053;0,160534342;0,176794855;0,354764763
4618;0,662787474;0,161764776;0,151914079;0,382166606
4619;0,711438987;0,172272829;0,170435605;0,435932487
4620;0,717056605;0,152995224;0,14571375;0,467177329
4621;0,682707987;0,139383395;0,131844276;0,454401039
4622;0,619898053;0,114151066;0,145114184;0,407345961
4623;0,521140658;0,104322039;0,092642065;0,341480408
4624;0,387820342;0,105977467;0,074775727;0,258973895
4625;0,23607;0,045673429;0,060479333;0,158412505
4626;0,098198763;0,038452634;0,038143461;0,075827977
4627;0,024701629;0,014349367;0,012038679;0,024482631
4628;0,000803796;0,000331895;0,000193072;0,000188531
4629;0;0;0;0
4630;0;0;0;0
4631;0;0;0;0
4632;0;0;0;0
4633;0;0;0;0
4634;0;0;0;0
4635;0;0;0;0
4636;0;0;0;0
4637;0,029961434;0,036165712;0,032253268;0,03237583
4638;0,116330211;0,111842858;0,105828418;0,014751534
4639;0,272222132;0,252828947;0,185773895;0,02136838
4640;0,438313895;0,423189908;0,196293987;0,039554487
4641;0,584070987;0,548094632;0,213927;0,323946119
4642;0,664456145;0,631145329;0,310083868;0,399156711
4643;0,700076132;0,677085552;0,214801066;0,46495725
4644;0,721677355;0,668111329;0,412855224;0,241639461
4645;0,698414684;0,645879237;0,141925409;0,407064237
4646;0,63212775;0,590748079;0,117173696;0,479729685
4647;0,540042632;0,497969487;0,513493184;0,28100854
4648;0,407610829;0,373478921;0,295896553;0,249551802
4649;0,247204106;0,226854987;0,166241053;0,11217587
4650;0,088277515;0,084706847;0,093108956;0,012853318
4651;0,02315552;0,021799153;0,024687663;0,001813046
4652;0,000883755;0,001143266;0,001180312;0
4653;0;0;0;0
4654;0;0;0;0
4655;0;0;0;0
4656;0;0;0;0
4657;0;0;0;0
4658;0;0;0;0
4659;0;0;0;0
4660;0;0;0;0
4661;0,029181036;0,02768111;0,030601453;0,026951494
4662;0,11781853;0,116520675;0,0977403;0,083642558
4663;0,282855394;0,270103184;0,246852553;0,146554587
4664;0,462686605;0,440940908;0,384473368;0,270637014
4665;0,604109487;0,582226539;0,509626105;0,276706354
4666;0,704908777;0,665270013;0,599024013;0,286710434
4667;0,736837461;0,704993053;0,630964737;0,343327263
4668;0,745139882;0,720266329;0,646421013;0,351550224
4669;0,715142329;0,694776355;0,619223842;0,370608711
4670;0,642780276;0,634935355;0,558376342;0,360363118
4671;0,544412961;0,53119121;0,478039342;0,311552684
4672;0,402368842;0,397709566;0,355475092;0,211294689
4673;0,239342329;0,235911079;0,217695355;0,150482104
4674;0,086173496;0,089988324;0,085251031;0,076799321
4675;0,02382371;0,024830211;0,02407654;0,023044829
4676;0,000440042;0,00072369;0,00033253;0,00038353
4677;0;0;0;0
4678;0;0;0;0
4679;0;0;0;0
4680;0;0;0;0
4681;0;0;0;0
4682;0;0;0;0
4683;0;0;0;0
4684;0;0;0;0
4685;0,032596008;0,025817568;0,030799381;0,036652011
4686;0,09548314;0,083935358;0,115847428;0,091007104
4687;0,150103342;0,179893816;0,245480053;0,185065973
4688;0,190772684;0,260551066;0,415320908;0,275446303
4689;0,289539711;0,364861066;0,53846546;0,288140724
4690;0,322173908;0,448711184;0,6171675;0,391579066
4691;0,413276605;0,442650513;0,666271697;0,441398408
4692;0,468496856;0,481407987;0,668106513;0,454750184
4693;0,453295816;0,388309145;0,651947132;0,473962777
4694;0,364588974;0,354410803;0,577723776;0,424083237
4695;0,367793882;0,288210553;0,477979145;0,394723776
4696;0,27640946;0,249804631;0,359628711;0,305169355
4697;0,175147855;0,172039263;0,221523908;0,234538579
4698;0,084519995;0,081927174;0,082596087;0,083209378
4699;0,034344284;0,026392935;0,021886318;0,027860065
4700;0,001785415;0,000313944;0,000356344;0,000933902
4701;0;0;0;0
4702;0;0;0;0
4703;0;0;0;0
4704;0;0;0;0
4705;0;0;0;0
4706;0;0;0;0
4707;0;0;0;0
4708;0;0;0;0
4709;0,029184888;0,030802271;0,030302392;0,04102258
4710;0,11359725;0,085183851;0,105151078;0,146455382
4711;0,267555632;0,168671822;0,261413092;0,230565553
4712;0,417524132;0,232042074;0,427943092;0,380745947
4713;0,535612106;0,336768158;0,562166368;0,466057658
4714;0,620991237;0,389850198;0,651573908;0,467998421
4715;0,661414974;0,455099329;0,693916737;0,508499211
4716;0,666962763;0,402881724;0,691441421;0,512041224
4717;0,634701789;0,398983342;0,669218961;0,419310549
4718;0,579378;0,391533316;0,596464421;0,27857175
4719;0,486011881;0,297560408;0,507721461;0,177117513
4720;0,362217197;0,200714882;0,382783026;0,09663917
4721;0,218453842;0,131338618;0,232431671;0,049738918
4722;0,089064174;0,062705913;0,08604347;0,008637672
4723;0,025080391;0,022386294;0,021963371;0,001501387
4724;0,000246713;0,000335581;0,000517722;0
4725;0;0;0;0
4726;0;0;0;0
4727;0;0;0;0
4728;0;0;0;0
4729;0;0;0;0
4730;0;0;0;0
4731;0;0;0;0
4732;0;0;0;0
4733;0,030992254;0,031272124;0,031528492;0,032379683
4734;0,119427967;0,105012624;0,107756661;0,11115107
4735;0,249207474;0,25804204;0,251343276;0,181206118
4736;0,404969369;0,413645013;0,408559539;0,27400879
4737;0,517637171;0,548390803;0,528554566;0,453343974
4738;0,594128763;0,630945474;0,617319197;0,368452923
4739;0,636584763;0,670492737;0,648561632;0,300083882
4740;0,656977224;0,665231487;0,666447474;0,247128497
4741;0,633885513;0,639541658;0,611484868;0,118122166
4742;0,56552779;0,58152825;0,56935875;0,220502961
4743;0,471704171;0,477820224;0,482000329;0,218636842
4744;0,354302447;0,358997842;0,359046;0,112594603
4745;0,209274948;0,217791671;0,219426632;0,201049579
4746;0,09144799;0,091866482;0,08695847;0,087813272
4747;0,021604595;0,024536929;0,020689113;0,024926767
4748;0,000219969;0,000396174;0,000342427;0,000967059
4749;0;0;0;0
4750;0;0;0;0
4751;0;0;0;0
4752;0;0;0;0
4753;0;0;0;0
4754;0;0;0;0
4755;0;0;0;0
4756;0;0;0;0
4757;0,030200538;0,031424688;0,028589175;0,032205111
4758;0,112274593;0,107190805;0,055850396;0,118462883
4759;0,240900237;0,278658434;0,125555337;0,24829729
4760;0,385070527;0,454410671;0,211916408;0,368477724
4761;0,491612645;0,590663803;0,283382724;0,485412316
4762;0,570902211;0,678686803;0,270076698;0,5511045
4763;0,606837632;0,717494842;0,393360908;0,534412974
4764;0,605744447;0,716779698;0,397630105;0,514827158
4765;0,574663342;0,68702775;0,470779539;0,408297079
4766;0,521506658;0,622818829;0,493180184;0,439098869
4767;0,434116934;0,524140895;0,430322092;0,421687382
4768;0,331417816;0,391355132;0,275972428;0,3132045
4769;0,199120855;0,232048816;0,187806158;0,202458197
4770;0,078272953;0,081137144;0,087924036;0,083616071
4771;0,021754366;0,020803007;0,028243161;0,024259925
4772;0,000175035;0,000456631;0,000840211;0,000624873
4773;0;0;0;0
4774;0;0;0;0
4775;0;0;0;0
4776;0;0;0;0
4777;0;0;0;0
4778;0;0;0;0
4779;0;0;0;0
4780;0;0;0;0
4781;0,028528737;0,030470704;0;0,001270572
4782;0,093928843;0,105500463;0,090434266;0,006042323
4783;0,171887566;0,235701592;0,302525487;0,027473356
4784;0,269881658;0,368761856;0,484456382;0,040333922
4785;0,349510737;0,482363921;0,625819066;0,040466116
4786;0,392845619;0,549797013;0,474311921;0,289477105
4787;0,412231579;0,581037039;0,546197211;0,224622868
4788;0,402898579;0,598655605;0,450098132;0,383197184
4789;0,411270829;0,558785684;0,414800803;0,303897987
4790;0,355901289;0,515742158;0,250213974;0,489375711
4791;0,313050395;0,429602131;0,173756093;0,503083855
4792;0,226516919;0,315966355;0,073049507;0,336630908
4793;0,131976229;0,199677079;0,048438415;0,242019908
4794;0,075765853;0,080819061;0,056509918;0,09309812
4795;0,02245292;0,02180327;0,003426097;0,028112893
4796;0,000184994;0,000188536;0;0,000529207
4797;0;0;0;0
4798;0;0;0;0
4799;0;0;0;0
4800;0;0;0;0
4801;0;0;0;0
4802;0;0;0;0
4803;0;0;0;0
4804;0;0;0;0
4805;0,028088333;0,033971951;0,02834068;0,026894258
4806;0,08931026;0,103937258;0,103585946;0,121778554
4807;0,145448882;0,231263842;0,226826092;0,222373895
4808;0,224711961;0,3477;0,508670171;0,490890276
4809;0,284059342;0,569079435;0,544576697;0,440295592
4810;0,334145961;0,648438829;0,375935455;0,443620895
4811;0,434324013;0,286238487;0,05444539;0,257822921
4812;0,417280935;0,343187605;0,052634653;0,281526237
4813;0,377321921;0,440952948;0,062081787;0,293134697
4814;0,353146658;0,374032737;0,525217224;0,159482092
4815;0,304781684;0,383767855;0,543105474;0,03777722
4816;0,191714653;0,258343026;0,408525829;0,025222794
4817;0,141401211;0,144141876;0,26588696;0,014996056
4818;0,075699154;0,081332905;0,095009747;0,005689904
4819;0,025024191;0,024187375;0,008524887;0,001021513
4820;0,000266554;0,000387767;5,15E-05;0
4821;0;0;0;0
4822;0;0;0;0
4823;0;0;0;0
4824;0;0;0;0
4825;0;0;0;0
4826;0;0;0;0
4827;0;0;0;0
4828;0;0;0;0
4829;0,014357144;0,029487079;0,021365804;0,027469022
4830;0,060546273;0,099962305;0,070302821;0,076697949
4831;0,093158076;0,256982566;0,142524975;0,08630906
4832;0,143356421;0,471049224;0,18176475;0,129795158
4833;0,204153355;0,594294908;0,222961421;0,143308263
4834;0,145191237;0,58332454;0,207582198;0,19518154
4835;0,182258369;0,194336369;0,288564513;0,184514566
4836;0,2043195;0,339173645;0,262056;0,350668212
4837;0,303286381;0,373127369;0,424625014;0,295253645
4838;0,300018869;0,357355658;0,428294645;0,12133189
4839;0,153583954;0,258721066;0,303924474;0,127116615
4840;0,062401074;0,072871082;0,22835029;0,206209698
4841;0,060301871;0,110089429;0,188562237;0,090591983
4842;0,045479353;0,0507276;0,086091628;0,051513055
4843;0,009634637;0,01847934;0,02354295;0,011687752
4844;6,57E-05;0,000186053;0,000534697;3,87E-05
4845;0;0;0;0
4846;0;0;0;0
4847;0;0;0;0
4848;0;0;0;0
4849;0;0;0;0
4850;0;0;0;0
4851;0;0;0;0
4852;0;0;0;0
4853;0;0,024661899;0,024832859;0,024963054
4854;0,009364856;0,095800019;0,089616063;0,116698618
4855;0,027089538;0,152760936;0,176614986;0,29934225
4856;0,042553038;0,151584679;0,259195421;0,487442171
4857;0,05857228;0,347230461;0,344699764;0,62618025
4858;0,069412622;0,346676645;0,381458684;0,712833158
4859;0,075043003;0,408034618;0,385508763;0,751735106
4860;0,074777171;0,476474211;0,412703526;0,748795066
4861;0,070754783;0,311565687;0,38893279;0,713064316
4862;0,063595149;0,305590737;0,395836224;0,636933908
4863;0,05406109;0,352547574;0,304504776;0,528711079
4864;0,040368114;0,375381158;0,212455776;0,386098698
4865;0,023690313;0,204211145;0,149372787;0,217536434
4866;0,010779904;0,089539011;0,067965237;0,066755992
4867;0,002025158;0,023530911;0,022219571;0,01623523
4868;0;0,000845701;7,63E-05;6,03E-05
4869;0;0;0;0
4870;0;0;0;0
4871;0;0;0;0
4872;0;0;0;0
4873;0;0;0;0
4874;0;0;0;0
4875;0;0;0;0
4876;0;0;0;0
4877;0,033170676;0,016393188;0,022412925;0,033454567
4878;0,110861882;0,057095759;0,096454484;0,128660558
4879;0,288747513;0,120953128;0,239857619;0,321658619
4880;0,466187684;0,176857461;0,398795526;0,487232684
4881;0,594687395;0,224993684;0,524121632;0,662590026
4882;0,67063721;0,263223829;0,587926026;0,731821816
4883;0,266009763;0,280103171;0,621583579;0,287517079
4884;0,362364079;0,27451204;0,639276789;0,235908671
4885;0,362765234;0,280620869;0,612279474;0,286029
4886;0,315959132;0,247883132;0,565296632;0,309741466
4887;0,308759526;0,204013697;0,474877776;0,284856356
4888;0,243635605;0,155807645;0,357598855;0,130519934
4889;0,178203233;0,098486507;0,217013921;0,102861651
4890;0,067682069;0,05505685;0,078550823;0,033065211
4891;0,019421598;0,016298173;0,01733612;0,002588899
4892;0,000269395;0,000118093;0,00010648;0
4893;0;0;0;0
4894;0;0;0;0
4895;0;0;0;0
4896;0;0;0;0
4897;0;0;0;0
4898;0;0;0;0
4899;0;0;0;0
4900;0;0;0;0
4901;0,023850125;0,021172715;0,025284243;0,030467815
4902;0,105968076;0,084880697;0,103353102;0,111618201
4903;0,280319882;0,108135663;0,266238513;0,274266435
4904;0,466715013;0,230505356;0,463628092;0,45719179
4905;0,609202184;0,273341803;0,586276618;0,599146816
4906;0,698537487;0,226765895;0,655323;0,691260829
4907;0,740849013;0,246354118;0,257670983;0,72643054
4908;0,745493842;0,143089145;0,287497816;0,728640987
4909;0,711203013;0,322809592;0,293825763;0,690875566
4910;0,641723211;0,181480619;0,266255369;0,622631013
4911;0,534347961;0,15713921;0,224796237;0,519101171
4912;0,394632277;0,05882222;0,172156046;0,37179821
4913;0,224398934;0,018316446;0,135091323;0,215564368
