index;Wind_east;Wind_swest;Wind_north;Wind_middle
3955;0,15705;0,1087425;0,15705;0,18594
3956;0,2192525;0,241685;0,175745;0,25902
3957;0,15773;0,135695;0,1147815;0,18424
3958;0,091445;0,0618415;0,06928975;0,1314685
3959;0,03305275;0,00843705;0,0146908;0,02595275
3960;0,1185945;0,18315725;0,098418;0,15280725
3961;0,23091;0,4650075;0,2078275;0,30773
3962;0,4742425;0,723155;0,5075225;0,674485
3963;0,7520625;0,98494;0,8219275;0,9359675
3964;0,562295;0,9770325;0,60918;0,7719775
3965;0,3105475;0,5321575;0,2859025;0,405575
3966;0,288145;0,48541;0,25902;0,39344
3967;0,39344;0,56066;0,3329525;0,44082
3968;0,4594325;0,47341;0,3710375;0,538365
3969;0,209395;0,05516475;0,1201635;0,21406
3970;0,2471225;0,030692;0,09545825;0,2215175
3971;0,18764;0,0101891;0,06759775;0,1443325
3972;0,4468325;0,16429475;0,302445;0,434625
3973;0,7351675;0,3183275;0,59394;0,82694
3974;0,978325;0,8227;0,964885;0,9883625
3975;0,995205;0,945535;0,995625;0,9965
3976;0,9999825;0,9988025;1;1
3977;1;1;1;1
3978;1;1;1;1
3979;0,9990375;0,9999125;0,9983025;0,9998375
3980;0,8724275;0,6985525;0,69988;0,896255
3981;0,9774125;0,9655025;0,914315;0,9810625
3982;0,8707425;0,8319625;0,6745225;0,9127425
3983;0,732785;0,5034275;0,4672925;0,746325
3984;0,417815;0,192036;0,2025525;0,48021
3985;0,13290225;0,018329803;0,037246;0,163908
3986;0,03718575;0,000131148;0,002955198;0,02370175
3987;0,007300553;0;6,55E-06;0,001243708
3988;0,003398905;0;0;0,006371653
3989;0,012131;0;0;0,012131
3990;0,013754;0,00036502;0,001054652;0,01832775
3991;0,06210925;0,026656925;0,02529515;0,074604
3992;0,10029025;0,038689;0,038689;0,154795
3993;0,15705;0,038689;0,07923475;0,15705
3994;0,174045;0,040525;0,0966665;0,15705
3995;0,25902;0,083519;0,1910375;0,15705
3996;0,25902;0,0631695;0,15705;0,156245
3997;0,19104;0,014212975;0,1087425;0,08366225
3998;0,1461825;0,00098361;0,05200025;0,038689
3999;0,18934;0,0090842;0,091378;0,05781425
4000;0,097349;0,0006317;0,031601;0,01965575
4001;0,03293475;0;0,008601025;0,0089726
4002;0,005256805;0;0,000311475;0,000836065
4003;0,01001305;0;0,000665573;0,005628453
4004;0,001057933;0;6,55E-06;0,000672133
4005;0,00098361;0;0;0,00098361
4006;0,00098361;0;0;0,00098361
4007;0,00098361;0;0;0,003770503
4008;0,000688523;0;0;0,000819673
4009;0;0;0;0
4010;0;0;0;0
4011;0;0;0;0
4012;0;0;0;0
4013;0;0;0;0
4014;0;0;0;0
4015;0;0;0;0
4016;0;0;0;0
4017;0;0;0;0
4018;0,000491803;0,00036502;0,000327868;0,000491803
4019;0,008601025;0,023971675;0,010273275;0,007226203
4020;0,002469958;0,004914855;0,005256805;0,001057933
4021;0,00098361;0,00098361;0,00098361;0,00098361
4022;0,003398905;0,00098361;0,003398905;0,00098361
4023;0,012131;0,008043653;0,012131;0,00098361
4024;0,01443275;0,02541;0,02009825;0,0108305
4025;0,03860025;0,094935;0,05016425;0,02496725
4026;0,05016425;0,148595;0,084284;0,0663315
4027;0,03559025;0,0674775;0,04435;0,04776725
4028;0,07234975;0,24544;0,130923;0,16102675
4029;0,113125;0,464585;0,23522;0,2993125
4030;0,34098;0,9771725;0,6593575;0,794625
4031;0,39344;0,97069;0,6239975;0,7819875
4032;0,4714775;0,97533;0,7497675;0,5320325
4033;0,3105475;0,5321575;0,4190175;0,3060675
4034;0,2454225;0,3018475;0,2437225;0,34852
4035;0,1039135;0,039623;0,0709775;0,123883
4036;0,08459;0,03337725;0,0639345;0,05628425
4037;0,1051205;0,05322425;0,08459;0,05245925
4038;0,15705;0,134103;0,143765;0,10995025
4039;0,15705;0,10391;0,15705;0,10029025
4040;0,2471225;0,22163;0,240325;0,22333
4041;0,25902;0,25902;0,294865;0,3777575
4042;0,2859025;0,2769425;0,26574;0,4554075
4043;0,521085;0,653065;0,5229525;0,8663175
4044;0,351925;0,354645;0,3274875;0,66913
4045;0,312755;0,3147;0,297825;0,6376
4046;0,7526175;0,915635;0,7894025;0,9892875
4047;0,9700525;1;0,9929025;1
4048;0,865185;0,9553625;0,8583525;0,999615
4049;0,6742625;0,55992;0,6090475;0,96818
4050;0,463115;0,3015875;0,3973425;0,66913
4051;0,39344;0,2515425;0,3508725;0,482625
4052;0,3796175;0,16053;0,2301275;0,3172675
4053;0,6296175;0,43813;0,4390725;0,5136525
4054;0,4530825;0,2434925;0,2859025;0,33382
4055;0,5987225;0,4362325;0,3710375;0,4852625
4056;0,7589475;0,5567575;0,3835825;0,703865
4057;0,589575;0,4163075;0,285105;0,5863625
4058;0,9013675;0,92119;0,80049;0,9169325
4059;0,76797;0,59749;0,598595;0,782935
4060;0,3462825;0,106393;0,1148035;0,3468325
4061;0,25902;0,038689;0,038689;0,25494
4062;0,170645;0,01699975;0,03337725;0,15943
4063;0,204635;0,0314295;0,038689;0,15705
4064;0,112365;0,005991178;0,02541;0,097873
4065;0,08459;0,00098361;0,0187705;0,05628425
4066;0,09425;0,004251355;0,04710425;0,05398925
4067;0,1927375;0,0584355;0,1578525;0,1449725
4068;0,124222;0,02290355;0,128883;0,10700975
4069;0,02418225;0,000295083;0,019493525;0,01832775
4070;0,03058475;0,000327868;0,029918;0,01832775
4071;0,09692425;0,021781525;0,130923;0,074604
4072;0,174045;0,09915075;0,23522;0,179485
4073;0,410605;0,509485;0,63526;0,48893
4074;0,3105475;0,2796325;0,344335;0,351925
4075;0,170645;0,063007;0,09299275;0,15252925
4076;0,09425;0,0187705;0,03786275;0,08459
4077;0,08459;0,010727725;0,01490475;0,0708195
4078;0,13483075;0,056988;0,03851175;0,128788
4079;0,08485275;0,014125678;0,0209835;0,0713025
4080;0,040117;0,0108305;0,037361;0,08459
4081;0,0355905;0,008601025;0,0320495;0,055458
4082;0,012131;0,000229507;0,002677597;0,007383628
4083;0,01832775;0,002125678;0,005390205;0,0143715
4084;0,06898375;0,0892345;0,0754735;0,12367475
4085;0,032235;0,02739525;0,04710425;0,0717445
4086;0,038689;0,012131;0,03786275;0,038689
4087;0,015672;0,002469958;0,01295725;0,038689
4088;0,0293935;0,000977053;0,0108305;0,02983625
4089;0,005455103;7,21E-05;0,00044918;0,003398905
4090;0,03779675;0,004071025;0,00625037;0,01747
4091;0,13652025;0,05619125;0,042716;0,08418675
4092;0,1039135;0,02009825;0,03337725;0,05322425
4093;0,148595;0,01788525;0,038689;0,0677595
4094;0,09425;0,006743153;0,018328;0,038689
4095;0,13531;0,01548625;0,03505925;0,03860025
4096;0,0497465;0,001032783;0,00478808;0,0122034
4097;0,012308;0;0,000131148;0,00098361
4098;0,01481625;0,000506;0,0017501;0,00417158
4099;0,078155;0,070697;0,05490575;0,0804525
4100;0,2114325;0,348925;0,2274975;0,2772525
4101;0,307925;0,7977275;0,4667325;0,51187
4102;0,6640425;0,99979;0,9264575;0,9278825
4103;0,9198425;1;0,9997375;0,998895
4104;0,94;1;0,9903525;0,99337
4105;0,83846;0,9561;0,816735;0,8936875
4106;0,37533;0,28247575;0,2810025;0,390075
4107;0,0762445;0,012453453;0,03406675;0,06594425
4108;0,0639345;0,001057932;0,0140785;0,039454
4109;0,084437;0,01378355;0,038423;0,078317
4110;0,04001075;0,0012459;0,011460325;0,0224645
4111;0,0646995;0,0139837;0,03237175;0,06272675
4112;0,13772825;0,06852475;0,088575;0,1425575
4113;0,208035;0,14014;0,156325;0,2430425
4114;0,12565;0,05318575;0,07536725;0,136483
4115;0,05322425;0,004111478;0,02130225;0,040022
4116;0,0209835;3,06E-05;0,001664858;0,012131
4117;0,009715775;0;0,00037705;0,002469958
4118;0,00037705;0;0;0,000131148
4119;0,000540985;0;0;0,000131148
4120;0,00098361;0;0;0,000953007
4121;0,0002459;0;0;3,06E-05
4122;0,000311475;0;0;0,00016393
4123;0,011726803;0,007857925;0,005357373;0,009693978
4124;0,12150225;0,28336;0,17394675;0,176537
4125;0,09855825;0,15307725;0,113578;0,131773
4126;0,02009825;0,008158355;0,0103553;0,02042075
4127;0,0311345;0,0067433;0,01899025;0,02585225
4128;0,004914855;0,0002459;0,001448088;0,00469958
4129;0,0138854;0,00284259;0,006485153;0,0138854
4130;0,07311475;0,129956;0,0910525;0,11635025
4131;0,0966665;0,148595;0,1039135;0,1602225
4132;0,22503;0,242025;0,2762475;0,33426
4133;0,25902;0,22673;0,25902;0,32175
4134;0,207955;0,153175;0,238035;0,3050825
4135;0,5779225;0,8303675;0,7693975;0,7983575
4136;0,3668825;0,3997575;0,4339525;0,472745
4137;0,09521975;0,029125478;0,0539045;0,0954055
4138;0,038689;0,00098361;0,012131;0,038689
4139;0,042055;0,01978325;0,0209835;0,044809
4140;0,084284;0,1542745;0,07234975;0,13048
4141;0,082754;0,1398375;0,06928975;0,10086825
4142;0,0353335;0,024120275;0,01507115;0,0268645
4143;0,038689;0,03160675;0,012131;0,03786275
4144;0,038689;0,038689;0,012131;0,038689
4145;0,038689;0,0355905;0,012131;0,038689
4146;0,0355905;0,0100874;0,01157365;0,03337725
4147;0,004327955;0,000196718;0,000530053;0,00317497
4148;0,00098361;0;0;0
4149;0,000377048;0;6,55E-06;0,00016393
4150;0,009344225;0,000557377;0,005742045;0,009344225
4151;0,01178425;0,00080328;0,008601025;0,01178425
4152;0,000838625;0;0,00018032;0,000756655
4153;0;0;0;0
4154;0;0;0;0
4155;0;0;0;0
4156;0;0;0;0
4157;0;0;0;0
4158;0,000360655;0;0;0,000672125
4159;0;0;0;0,000131148
4160;0;0;0;0
4161;0;0;0;0
4162;0;0;0;0
4163;0;0;0;0
4164;0;0;0;0
4165;0;0;0;0
4166;0;0;0;0
4167;0;0;0;0
4168;0;0;0;0
4169;0;8,52E-05;0;0
4170;0,000377048;0,00098033;0,000491803;0,000868855
4171;3,06E-05;0,000737705;0,000377048;0,00098361
4172;0,000953008;0,00098361;0,00098361;0,006371653
4173;0,00098361;0,00098361;0,00098361;0,0089726
4174;0,000131148;0,000131148;0,000262295;0,000540985
4175;0;0;8,52E-05;0,000868855
4176;0,000868855;0,002841485;0,0045813;0,00302733
4177;0,0143715;0,107251;0,0649015;0,03728425
4178;0,038689;0,11840525;0,07540975;0,08459
4179;0,0223115;0,06308075;0,038689;0,05628425
4180;0,00860115;0,008673403;0,028951;0,015672
4181;0,012131;0,004513705;0,038689;0,012308
4182;0,028951;0,0355905;0,07617475;0,03674125
4183;0,015672;0,01699975;0,04863425;0,038689
4184;0,012131;0,002469958;0,02541;0,038689
4185;0,012131;0,00860115;0,012131;0,0355905
4186;0,012131;0,000944265;0,006928927;0,012131
4187;0,003151205;8,31E-05;0,00024043;0,004513677
4188;0,02882725;0,01187415;0,007215523;0,0307215
4189;0,01965575;0,0092306;0,00220983;0,03060125
4190;0,07311475;0,12949975;0,03201225;0,129393
4191;0,07081975;0,06105925;0,02054075;0,09251775
4192;0,02673775;0,005991178;0,00377053;0,03027875
4193;0,007114803;0,000213123;0,000213123;0,005814178
4194;0,000540985;0;0;0,000491803
4195;0;0;0;0
4196;0;0;0;0
4197;3,06E-05;0;0;3,06E-05
4198;0,000953008;0;0,000868855;0,000953008
4199;0,0002765;0;0,000413113;0,0007541
4200;0,000953008;0,000786888;0,001327153;0,007486428
4201;0,004327955;0,007114803;0,01178425;0,01295725
4202;0,012131;0,03231475;0,03122325;0,03786275
4203;0,01200725;0,007734552;0,01295725;0,0187705
4204;0,001664858;0,00098361;0,006185753;0,012131
4205;0,00098361;0,000655737;0,00098361;0,012131
4206;0,00098361;0,00098361;0,006557377;0,012131
4207;0,004513705;0,004327955;0,012131;0,015672
4208;0,02718025;0,0313115;0,03381975;0,038689
4209;0,015672;0,010967225;0,01788525;0,03160675
4210;0,012131;0,00098361;0,00377053;0,012131
4211;0,012131;0,00098361;0,00098361;0,012131
4212;0,012131;0,000131148;0,000868855;0,008601025
4213;0,00281678;0;0;0,000442623
4214;0,02506325;0,000672125;0,000868855;0,008043653
4215;0,04710425;0,007983605;0,0124535;0,0187705
4216;0,13289775;0,09619425;0,062109;0,08282475
4217;0,05961;0,018329803;0,017311475;0,029388
4218;0,01147755;0,000491803;0,000819673;0,008601025
4219;0,000295083;0;0;0,000229507
4220;0;0;0;0
4221;0;0;0;0
4222;0;0;0;0
4223;0;0;0;0
4224;0;0;0;0
4225;0,000737705;0,000213123;0,00047541;0,000868855
4226;0,001429508;0,001429508;0,002469958;0,007114803
4227;0,011871;0,023822;0,0187705;0,02452475
4228;0,012131;0,037361;0,03638725;0,03674125
4229;0,004513705;0,00458458;0,00478808;0,012308
4230;0,008043725;0,00098361;0,00098361;0,01131355
4231;0,00098361;0,000131148;0,000655738;0,001057933
4232;0,00098361;0,000540985;0,00098361;0,006557377
4233;0,00098361;0,00098361;0,00098361;0,012131
4234;0,00098361;0,000590173;0,00098361;0,002469958
4235;0,004327955;0,001429508;0,004327955;0,0108305
4236;0,02054075;0,02525;0,027623;0,03497275
4237;0,05934425;0,1133545;0,07586875;0,0927375
4238;0,038689;0,04352475;0,042055;0,05322425
4239;0,0223115;0,012131;0,0223115;0,038689
4240;0,012131;0,01131355;0,012131;0,03674125
4241;0,007114803;0,0006317;0,002912575;0,008778025
4242;0,000311475;0;0;0,000311475
4243;2,30E-05;0;0;2,30E-05
4244;0,00428861;0,0006317;0,00279782;0,005774833
4245;0,02054075;0,0228218;0,02718025;0,03104375
4246;0,05322425;0,0738795;0,045574;0,077654
4247;0,0187705;0,010497178;0,010284203;0,01936
4248;0,005256805;0,000721313;0,000911477;0,001330433
4249;0,000409833;0;6,55E-06;0,000131148
4250;0,000622952;0;1,64E-05;0,000540985
4251;0,002469958;0,000672125;0,00093443;0,005071153
4252;0,009715775;0,000944265;0,00098033;0,000977053
4253;0,00037705;2,30E-05;8,52E-05;7,21E-05
4254;0;0;0;0
4255;0;0;0;0
4256;0;0;0;0
4257;0,000672125;0,00036502;0,000459025;0,002830608
4258;0,0108305;0,026656925;0,0143715;0,03728425
4259;0,0187705;0,040525;0,038689;0,08459
4260;0,0376265;0,078878;0,045574;0,13048
4261;0,008106178;0,011951508;0,011912678;0,041754
4262;0,000409833;2,30E-05;0,00018032;0,006161
4263;0,000868855;0;0,000278688;0,01178425
4264;0,008869903;0,0061431;0,005947605;0,0433225
4265;0,05938525;0,13030475;0,06637475;0,194365
4266;0,0390545;0,0737965;0,06155075;0,1131625
4267;0,008106178;0,004305897;0,00885257;0,014797775
4268;0,000491795;0;0,00010273;0,000442623
4269;0,0089726;0,005513623;0,007455825;0,008043653
4270;0,0355905;0,0223115;0,0320495;0,0223115
4271;0,0223115;0,012131;0,0223115;0,012131
4272;0,012131;0,012131;0,012131;0,012131
4273;0,015672;0,012131;0,015672;0,012308
4274;0,03674125;0,01699975;0,0342625;0,03674125
4275;0,012308;0,003101652;0,010644875;0,01699975
4276;0,0355905;0,0197233;0,032492;0,012131
4277;0,040984;0,0223935;0,040984;0,01832775
4278;0,127265;0,22284075;0,1564155;0,089258
4279;0,293025;0,74833;0,4099975;0,2817325
4280;0,453935;0,9816375;0,68015;0,603395
4281;0,9117525;1;0,992505;0,98111
4282;0,71859;0,951175;0,864345;0,9609875
4283;0,351585;0,45807;0,3956775;0,7454975
4284;0,135695;0,06647975;0,0911405;0,3427525
4285;0,08459;0,007858;0,03559025;0,1626025
4286;0,164973;0,088367;0,11937975;0,400115
4287;0,6445675;0,853875;0,7652525;0,9674625
4288;0,81041;1;0,94;1
4289;0,94219;1;0,9573375;1
4290;0,9943475;1;0,998775;1
4291;1;1;1;1
4292;1;1;1;1
4293;0,9935925;0,9960375;0,991585;0,9922775
4294;0,8257925;0,57581;0,5904225;0,70832
4295;0,5654775;0,2417575;0,355355;0,4380325
4296;0,5996775;0,20348;0,2775;0,43754
4297;0,9583925;0,79111;0,69829;0,8731975
4298;0,55399;0,2271;0,3407125;0,52028
4299;0,5077075;0,168465;0,2769425;0,39344
4300;0,52443;0,10064975;0,15861275;0,290785
4301;0,3105475;0,02009825;0,0639345;0,14131425
4302;0,240325;0,002469958;0,0355905;0,07923475
4303;0,12565;0,00098361;0,012131;0,038689
4304;0,09908275;0,00509828;0,02285425;0,05765275
4305;0,28896;0,15609875;0,193152;0,291595
4306;0,7526175;0,845005;0,770375;0,85183
4307;0,9700525;1;0,997945;0,9993875
4308;0,833645;0,935805;0,9273725;0,9611675
4309;0,2741325;0,17653025;0,29896;0,431505
4310;0,1232355;0,0355905;0,1087425;0,2114325
4311;0,08459;0,012131;0,07540975;0,15705
4312;0,09425;0,020931075;0,05808675;0,13799175
4313;0,322135;0,3658625;0,3826725;0,55671
4314;0,24975;0,16655975;0,21728;0,3264375
4315;0,09908275;0,0105715;0,03303475;0,0705345
4316;0,134103;0,0228218;0,052282;0,091955
4317;0,233525;0,0738795;0,09074825;0,1526225
4318;0,1039135;0,010497178;0,02219125;0,05326425
4319;0,147698;0,0286589;0,0532175;0,09335125
4320;0,3531125;0,4129925;0,416115;0,587735
4321;0,39344;0,535575;0,5936075;0,7891475
4322;0,405135;0,3097375;0,336995;0,474655
4323;0,9095875;0,963305;0,8932875;0,934305
4324;0,92546;0,9981625;0,9952825;0,9988625
4325;0,9664625;0,9999425;0,99996;1
4326;0,80071;0,81668;0,91621;0,9853775
4327;0,5308525;0,3728075;0,6011475;0,84516
4328;0,9037;0,824705;0,895775;0,970795
4329;0,99968;1;0,999995;1
4330;1;0,5333325;1;1
4331;1;0;1;1
4332;1;0;1;1
4333;1;0,71666675;1;1
4334;1;1;1;1
4335;1;0,61666825;1;1
4336;1;1;1;1
4337;1;1;1;1
4338;1;1;1;1
4339;1;1;1;1
4340;1;1;1;1
4341;1;1;1;1
4342;1;1;1;1
4343;1;0,99979;1;1
4344;0,9972875;0,802325;0,997375;1
4345;1;0,9785675;1;1
4346;1;1;1;1
4347;1;0,9998375;1;1
4348;0,9999425;0,971675;0,9999125;1
4349;0,910525;0,4376325;0,86847;0,8922175
4350;0,76721;0,25902;0,5882;0,6054125
4351;0,76721;0,25902;0,598525;0,55397
4352;0,62951;0,1825425;0,410055;0,32789
4353;0,45754;0,12081925;0,2335275;0,170645
4354;0,4380325;0,1090825;0,16328;0,1365175
4355;0,8129975;0,3857475;0,3630725;0,325425
4356;0,99947;0,9782575;0,871465;0,826105
4357;1;0,98855;0,8171075;0,7144725
4358;0,9962375;0,8190475;0,4964575;0,4659025
4359;0,9950125;0,79313;0,451475;0,40366
4360;0,9999125;0,986025;0,809305;0,684795
4361;0,9848075;0,844875;0,67801;0,500535
4362;0,4935525;0,196299;0,20381025;0,1341855
4363;0,12871525;0,011990853;0,03213225;0,0174425
4364;0,148595;0,009344225;0,03860025;0,015672
4365;0,15705;0,012131;0,038689;0,038689
4366;0,15705;0,02054075;0,05322425;0,04710425
4367;0,2386225;0,07005475;0,148981;0,12565
4368;0,3508725;0,13893425;0,25868;0,15705
4369;0,5119675;0,232295;0,3849175;0,23658
4370;0,87435;0,7906225;0,8168625;0,794715
4371;0,9112025;0,874805;0,8887475;0,8789025
4372;0,5427875;0,2400875;0,4433325;0,2551825
4373;0,56066;0,204635;0,39344;0,204635
4374;0,57856;0,25902;0,443605;0,25902
4375;0,7539;0,31951;0,5882;0,36342
4376;0,507215;0,22503;0,400055;0,2349625
4377;0,5847525;0,364315;0,463115;0,39612
4378;0,50492;0,4002825;0,3816625;0,415735
4379;0,7038675;0,8826925;0,666885;0,8071
4380;0,5423625;0,5684075;0,422985;0,5559
4381;0,32175;0,2769425;0,2134725;0,2836625
4382;0,380545;0,448905;0,2833225;0,4164075
4383;0,57295;0,9203875;0,5444275;0,8298425
4384;0,4659025;0,5661675;0,3597275;0,552665
4385;0,2918775;0,23175;0,1870725;0,2434775
4386;0,478345;0,339095;0,3312375;0,372085
4387;0,7293425;0,6434725;0,6434725;0,5601025
4388;0,862245;0,76721;0,868005;0,6742625
4389;0,9054425;0,7086875;0,9112025;0,7018
4390;0,7293425;0,462665;0,6752575;0,437885
4391;0,3395625;0,095717;0,180745;0,091902
4392;0,25902;0,040984;0,07846975;0,040984
4393;0,3710375;0,1231505;0,1910825;0,1224705
4394;0,54115;0,2515425;0,3374325;0,2471225
4395;0,5732825;0,3038275;0,3973425;0,3441525
4396;0,8703175;0,5565025;0,5746225;0,5233125
4397;0,7052725;0,3104925;0,3597275;0,31758
4398;0,3597275;0,10270425;0,1404525;0,105233
4399;0,25392;0,069201;0,07540975;0,06928975
4400;0,117688;0,007930128;0,02452475;0,015672
4401;0,08459;0,00098361;0,015672;0,012131
4402;0,0561955;0,004699478;0,03337725;0,01205675
4403;0,01359265;0,00070928;0,00730065;0,002482355
4404;0,05857275;0,036400175;0,057776;0,0372425
4405;0,12686075;0,1099505;0,146905;0,1099505
4406;0,05474775;0,04594;0,06750925;0,04549725
4407;0,005716877;0,002912575;0,008859128;0,004327955
4408;0,00098361;0;0,000786888;0,00037705
4409;0,00034427;0;3,93E-05;6,55E-06
4410;0,007291803;0,001604385;0,004305003;0,004255823
4411;0,03674125;0,027106;0,027623;0,012131
4412;0,03806925;0,02186575;0,0222745;0,01168525
4413;0,00892015;0,000915835;0,00185137;0,000948625
4414;0,02983625;0,007300553;0,00953005;0,00822945
4415;0,0320495;0,008601025;0,0108305;0,008786825
4416;0,00377053;0,000311475;0,00098361;0,000409833
4417;0,00098361;0;0,000131148;0
4418;0,000953007;0;0;0
4419;3,06E-05;0;0;0
4420;0;0;0;0
4421;0;0;0;0
4422;0;0;0;0
4423;0;0;0;0
4424;0;0;0;0
4425;0;0;0;0
4426;0;0;0;0
4427;0;0;0;0
4428;0;0;0;0
4429;0;0;0;0
4430;0;1,64E-05;0;0,000131148
4431;0,000868855;0,00093443;0;0,00098361
4432;0,000911477;0,00098361;0;0,000953007
4433;6,55E-06;0,000131148;0;3,06E-05
4434;0;3,06E-05;0;8,52E-05
4435;0,000295083;0,000953008;0,000491803;0,00098033
4436;0;0,000672135;0,000377048;0,000737705
4437;0,000737705;0,001169407;0,002469958;0,001949733
4438;0,00377053;0,01821315;0,015672;0,012094
4439;0,012131;0,038689;0,038689;0,02054075
4440;0,012131;0,0677595;0,044809;0,07005475
4441;0,0187705;0,08459;0,08459;0,08459
4442;0,038689;0,08459;0,06240425;0,08459
4443;0,0555595;0,1218475;0,11018175;0,115878
4444;0,19001;0,4794975;0,551155;0,5697125
4445;0,1036925;0,2131525;0,2871975;0,3005525
4446;0,040117;0,0585795;0,1244425;0,107025
4447;0,02142625;0,02142625;0,044809;0,041494
4448;0,05322425;0,06087425;0,05857925;0,0669945
4449;0,02275425;0,02009825;0,02452475;0,0174425
4450;0,038126;0,03027875;0,0187705;0,012131
4451;0,082295;0,07540975;0,038689;0,0320495
4452;0,08459;0,08459;0,02541;0,0223115
4453;0,08459;0,08459;0,012131;0,012131
4454;0,08459;0,07311475;0,012131;0,012131
4455;0,05628425;0,038689;0,012131;0,012131
4456;0,038689;0,0223115;0,005256805;0,002469958
4457;0,02541;0,012131;0,00098361;0,00098361
4458;0,012131;0,012131;0,00414208;0,00377053
4459;0,012131;0,012131;0,012131;0,012131
4460;0,0209835;0,01655725;0,0209835;0,01655725
4461;0,07234975;0,08277475;0,092759;0,08277475
4462;0,08459;0,148595;0,15705;0,154795
4463;0,07923475;0,07158475;0,12081925;0,08633425
4464;0,03381975;0,02673775;0,05092925;0,0370675
4465;0,011644775;0,004142103;0,017295;0,012131
4466;0,05954625;0,05165575;0,049869;0,03932675
4467;0,02009825;0,010426253;0,016328;0,01331825
4468;0,0209835;0,013770475;0,03937725;0,03115825
4469;0,0654645;0,0677595;0,12197775;0,1191535
4470;0,01714215;0,009587378;0,02990325;0,02464475
4471;0,04956275;0,04019975;0,0638;0,06428425
4472;0,1702405;0,18379575;0,20999;0,1893925
4473;0,45858;0,7757225;0,6466;0,59555
4474;0,66049;0,9937475;0,76721;0,76721
4475;0,847845;1;0,8980825;0,8046475
4476;0,9883625;1;0,994835;0,9755875
4477;0,99659;1;1;0,99615
4478;1;1;1;1
4479;1;0,9;1;1
4480;1;0,9266675;1;1
4481;1;0,04666675;1;0,783335
4482;1;0,9766675;1;1
4483;1;1;1;1
4484;1;1;1;1
4485;1;1;1;1
4486;1;1;1;1
4487;1;1;1;1
4488;0,985075;0,8112025;0,9983375;0,97306
4489;0,8564875;0,43636;0,952775;0,7798825
4490;0,9692;0,6434725;0,967375;0,76721
4491;0,99438;0,8614375;0,9888725;0,8703225
4492;0,5933375;0,2558025;0,5904225;0,3962325
4493;0,3105475;0,07005475;0,2860275;0,1549455
4494;0,15732325;0,014797775;0,09684225;0,044612
4495;0,0273005;0,00018032;0,0108539;0,002579235
4496;0,07479175;0,003218575;0,0267255;0,00822945
4497;0,2011575;0,04320225;0,0677595;0,0417105
4498;0,3374325;0,13772825;0,148595;0,08459
4499;0,3105475;0,12081925;0,12081925;0,07158475
4500;0,240325;0,069201;0,04986675;0,02673775
4501;0,09976525;0,007930128;0,006991403;0,002830608
4502;0,040984;0,00091074;0,00080328;0,000131148
4503;0,124885;0,02871255;0,00953005;0,008043653
4504;0,11840525;0,0342625;0,012131;0,009344225
4505;0,05322425;0,005628377;0,00469958;0,00098361
4506;0,03293475;0,00098361;0,00098361;0,00098361
4507;0,005256805;0,000131148;0,000491803;0,000131148
4508;0,00098361;0;0;0
4509;0,000819673;0;0;0
4510;0;0;0;0
4511;0;0;0;0
4512;0;0;0;0
4513;0;0;0;0
4514;0;0;0;0
4515;0;0;0;0
4516;0,000737705;0,000131148;0;0,000131148
4517;0,00098361;0,00098361;0,000868855;0,00098361
4518;0,008601025;0,008601025;0,008043653;0,00990165
4519;0,012131;0,012131;0,012131;0,012131
4520;0,012131;0,015672;0,012131;0,012131
4521;0,0187705;0,038689;0,015672;0,015672
4522;0,04557425;0,05117075;0,042667;0,044809
4523;0,11478;0,1846775;0,14502375;0,1433185
4524;0,05169425;0,064377;0,0562435;0,04227875
4525;0,0223115;0,02223725;0,0223115;0,012131
4526;0,006929;0,002928255;0,006000075;0,004142103
4527;0,0438855;0,04999325;0,0332885;0,03557925
4528;0,011912678;0,008983603;0,008859128;0,008366203
4529;0,00098361;0,00098361;0,00098361;0,00098361
4530;0,005327855;0,00364703;0,004027305;0,00302733
4531;0,072229;0,10380975;0,0893765;0,086841
4532;0,2011575;0,29635;0,248815;0,2665875
4533;0,31055;0,5447;0,440225;0,4881975
4534;0,22163;0,27069;0,243475;0,2262975
4535;0,297105;0,420055;0,347445;0,38731
4536;0,39344;0,8076625;0,710475;0,72022
4537;0,54115;0,896805;0,9389475;0,928865
4538;0,56066;0,79313;0,6796375;0,68995
4539;0,687475;0,969465;0,8802975;0,922685
4540;0,29051;0,3389825;0,4347525;0,418965
4541;0,1099525;0,05423075;0,1808425;0,1147055
4542;0,08459;0,038689;0,15536;0,08459
4543;0,07846975;0,01629175;0,08060325;0,04710425
4544;0,145283;0,067177;0,11505;0,0912225
4545;0,3754075;0,38018;0,3669875;0,3293625
4546;0,56066;0,5882;0,527215;0,4431575
4547;0,415735;0,37765;0,3060675;0,219685
4548;0,4240975;0,3973425;0,25902;0,22163
4549;0,6501625;0,6434725;0,3598325;0,3239875
4550;0,76721;0,77777;0,3973425;0,39344
4551;0,8996825;0,97163;0,6434725;0,533445
4552;0,9810625;1;0,8692825;0,79432
4553;0,9990025;1;0,994835;0,9755875
4554;0,9651275;0,9963875;0,9850075;0,9051075
4555;0,473555;0,41769;0,4620725;0,3268725
4556;0,16602075;0,0511005;0,101846;0,0630505
4557;0,012076677;0,00046448;0,004104975;0,001863398
4558;0,001243707;0;0,00018032;6,55E-06
