;PV_openfield_middle;PV_openfield_north;PV_openfield_swest;PV_openfield_east
4665;0,6503125;0,6245775;0,5380475;0,28218325
4666;0,76966;0,724075;0,6405175;0,292065
4667;0,8127875;0,7754225;0,680795;0,351515
4668;0,8259825;0,7967075;0,7012225;0,3613025
4669;0,7921375;0,76887;0,672175;0,3814475
4670;0,7076625;0,69877;0,6030225;0,3716225
4671;0,5924625;0,5780275;0,51113;0,321195
4672;0,4316;0,42647;0,3753775;0,21644725
4673;0,2526475;0,248725;0,226865;0,1527355
4674;0,08916925;0,09284275;0,08694925;0,07749375
4675;0,0236755;0,0246345;0,0237895;0,0228829
4676;0,000430175;0,00070505;0,000323875;0,000375175
4677;0;0;0;0
4678;0;0;0;0
4679;0;0;0;0
4680;0;0;0;0
4681;0;0;0;0
4682;0;0;0;0
4683;0;0;0;0
4684;0;0;0;0
4685;0,03219295;0,02539525;0,03018175;0,03622475
4686;0,0953015;0,083533;0,116245;0,09088425
4687;0,1509025;0,18114825;0,2523625;0,18689
4688;0,1924875;0,2647025;0,43493;0,2809375
4689;0,2943575;0,3744975;0,5715625;0,2947025
4690;0,32944;0,4663775;0,6624975;0,4037325
4691;0,426275;0,4619075;0,7219775;0,45838
4692;0,488;0,5038725;0,7280525;0,4748125
4693;0,474515;0,4054575;0,71093;0,49622
4694;0,379335;0,3665425;0,62645;0,443875
4695;0,3807775;0,2966275;0,5121475;0,4123775
4696;0,2854025;0,255265;0,3800025;0,31751
4697;0,178815;0,174965;0,2308;0,24328
4698;0,08552375;0,08248025;0,08449825;0,0856305
4699;0,034152;0,026164;0,0216435;0,02755625
4700;0,001758858;0,00030716;0,000346575;0,000914675
4701;0;0;0;0
4702;0;0;0;0
4703;0;0;0;0
4704;0;0;0;0
4705;0;0;0;0
4706;0;0;0;0
4707;0;0;0;0
4708;0;0;0;0
4709;0,02879175;0,0302975;0,0296225;0,04062175
4710;0,11452375;0,0846705;0,1055135;0,14842475
4711;0,2764225;0,16964775;0,26986;0,2363025
4712;0,4386275;0,2348955;0,449815;0,395825
4713;0,5706325;0,344835;0,599995;0,4899625
4714;0,6695675;0,4030675;0,7044925;0,4925275
4715;0,7196475;0,4727725;0,7582;0,5348975
4716;0,72883;0,4196275;0,76009;0,5413525
4717;0,6933275;0,41399;0,73555;0,442501
4718;0,62968;0,4063475;0,6517425;0,2876
4719;0,52296;0,3076325;0,54866;0,180145
4720;0,3844075;0,204715;0,4079775;0,097411
4721;0,228215;0,13241875;0,2441775;0,049592
4722;0,09136;0,06266875;0,08857175;0,0084353
4723;0,024941;0,022132475;0,0217125;0,001388535
4724;0,00024191;0,000327138;0,0005034;0
4725;0;0;0;0
4726;0;0;0;0
4727;0;0;0;0
4728;0;0;0;0
4729;0;0;0;0
4730;0;0;0;0
4731;0;0;0;0
4732;0;0;0;0
4733;0,030572;0,030735025;0,03091225;0,0320175
4734;0,12041825;0,10556875;0,10798525;0,1114825
4735;0,256195;0,266415;0,25851;0,1831975
4736;0,424205;0,43494;0,428025;0,2801425
4737;0,5496225;0,5861025;0,56177;0,47216
4738;0,63815;0,684195;0,66383;0,3857235
4739;0,69034;0,7345;0,70405;0,3089325
4740;0,7161125;0,7318025;0,727635;0,25219475
4741;0,691555;0,70297;0,6659525;0,11976725
4742;0,614445;0,6350625;0,6163075;0,2230525
4743;0,50731;0,5155925;0,5181875;0,22202
4744;0,375805;0,38209;0,3815125;0,11381975
4745;0,2183175;0,2282975;0,2297825;0,20495
4746;0,09382275;0,09436875;0,0893225;0,08971375
4747;0,021454;0,02434675;0,020437;0,0246405
4748;0,000215528;0,00038732;0,000332625;0,000946225
4749;0;0;0;0
4750;0;0;0;0
4751;0;0;0;0
4752;0;0;0;0
4753;0;0;0;0
4754;0;0;0;0
4755;0;0;0;0
4756;0;0;0;0
4757;0,029779;0,0307163;0,028034625;0,03181
4758;0,1130225;0,108344;0,055186;0,119351
4759;0,2477075;0,2896425;0,12534225;0,2554425
4760;0,402795;0,4821425;0,213461;0,3847525
4761;0,5207625;0,6382575;0,2868105;0,5123575
4762;0,6123275;0,74555;0,274645;0,5886775
4763;0,656995;0,79821;0,4044425;0,5723275
4764;0,658345;0,8028025;0,41174;0,5494975
4765;0,6241725;0,76938;0,4905875;0,430895
4766;0,5634825;0,6924325;0,520925;0,460875
4767;0,463975;0,5750175;0,455585;0,4454
4768;0,3494775;0,4221725;0,28931675;0,32957
4769;0,207235;0,2457375;0,1925375;0,2105325
4770;0,080071;0,084082;0,089227;0,08559175
4771;0,02161275;0,02064525;0,02797625;0,023987475
4772;0,000171468;0,000443795;0,000820575;0,000610825
4773;0;0;0;0
4774;0;0;0;0
4775;0;0;0;0
4776;0;0;0;0
4777;0;0;0;0
4778;0;0;0;0
4779;0;0;0;0
4780;0;0;0;0
4781;0,028099;0,029947075;0;0
4782;0,0937685;0,1058575;0,09048925;0,0043337
4783;0,173535;0,24221;0,3116875;0,026936
4784;0,2756775;0,3849175;0,51202;0,039865
4785;0,360055;0,51059;0,674845;0,0400845
4786;0,4073875;0,589245;0,5092875;0,2957225
4787;0,4284425;0,62837;0,581295;0,229215
4788;0,4189125;0,6498325;0,4778125;0,394165
4789;0,427655;0,60604;0,4338925;0,3133625
4790;0,3691075;0,5564975;0,2581025;0,5122625
4791;0,32332;0,4590575;0,1760075;0,536735
4792;0,23275625;0,3329375;0,073305;0,3581525
4793;0,13380075;0,207505;0,04794775;0,25301
4794;0,0762125;0,08249975;0,0558815;0,09609575
4795;0,0223212;0,021636225;0,0033904;0,02781425
4796;0,000181103;0,000184168;0;0,0005182
4797;0;0;0;0
4798;0;0;0;0
4799;0;0;0;0
4800;0;0;0;0
4801;0;0;0;0
4802;0;0;0;0
4803;0;0;0;0
4804;0;0;0;0
4805;0,02765575;0,033257475;0,027744175;0,02653
4806;0,08900275;0,1044925;0,10374675;0,1229155
4807;0,1460625;0,23763;0,2315675;0,2274375
4808;0,22758;0,361085;0,5350025;0,5175575
4809;0,2895575;0,605145;0,58116;0,4664575
4810;0,342305;0,703335;0,3995775;0,4656925
4811;0,4499625;0,307155;0,056249;0,2681
4812;0,4332925;0,3518325;0,05204425;0,2870775
4813;0,3903225;0,4581;0,061465;0,2995925
4814;0,364735;0,3895225;0,55122;0,1623475
4815;0,31381;0,3989575;0,5791125;0,03791775
4816;0,196142;0,2672225;0,4358;0,02487555
4817;0,14278225;0,14661925;0,2797875;0,014646125
4818;0,07596925;0,0817535;0,09787;0,00538135
4819;0,02485995;0,023997675;0,008464375;0,000913155
4820;0,000261125;0,00037815;4,69E-05;0
4821;0;0;0;0
4822;0;0;0;0
4823;0;0;0;0
4824;0;0;0;0
4825;0;0;0;0
4826;0;0;0;0
4827;0;0;0;0
4828;0;0;0;0
4829;0,013960675;0,0289475;0,0208595;0,027095
4830;0,060043;0,1003085;0,0695035;0,07631225
4831;0,09302825;0,2653625;0,14268025;0,08622475
4832;0,1440425;0,4986275;0,182905;0,13021
4833;0,20649;0,6428925;0,2252675;0,14429
4834;0,1468425;0,63559;0,20995;0,1974575
4835;0,1840025;0,2066625;0,2931425;0,1870425
4836;0,206985;0,3480975;0,266945;0,36010525
4837;0,3101575;0,3851225;0,439505;0,3041225
4838;0,30816;0,370935;0,449715;0,124301
4839;0,15691325;0,2675725;0,31733;0,127919
4840;0,0627125;0,07384575;0,23442;0,20932
4841;0,06003625;0,10997675;0,19274;0,0919835
4842;0,0452125;0,0506725;0,08750425;0,05139425
4843;0,0094974;0,01823685;0,02330675;0,011572325
4844;6,06E-05;0,00018106;0,0005193;3,65E-05
4845;0;0;0;0
4846;0;0;0;0
4847;0;0;0;0
4848;0;0;0;0
4849;0;0;0;0
4850;0;0;0;0
4851;0;0;0;0
4852;0;0;0;0
4853;0;0,0241743;0,0243245;0,02444395
4854;0,00907975;0,0959235;0,0891105;0,118914
4855;0,02657875;0,154321;0,17796275;0,3134875
4856;0,0421;0,1527195;0,26345;0,5208475
4857;0,058203;0,35615;0,3540925;0,681575
4858;0,06914875;0,3584225;0,3944725;0,78907
4859;0,07485925;0,4230725;0,3989975;0,8426875
4860;0,0746215;0,4995325;0,42743;0,84461
4861;0,07057325;0,326029;0,40339;0,80323
4862;0,06336325;0,31293;0,4112575;0,71097
4863;0,05377525;0,36446575;0,3154375;0,5813125
4864;0,04005125;0,3929375;0,2167225;0,4168475
4865;0,02338425;0,213845;0,15127275;0,2303625
4866;0,0105035;0,091475;0,068142;0,06908475
4867;0,001926263;0,02339125;0,021952125;0,01592655
4868;0;0,000823;7,41E-05;5,83E-05
4869;0;0;0;0
4870;0;0;0;0
4871;0;0;0;0
4872;0;0;0;0
4873;0;0;0;0
4874;0;0;0;0
4875;0;0;0;0
4876;0;0;0;0
4877;0,03268475;0,01595295;0,021842025;0,032886
4878;0,1122145;0,0563635;0,09686925;0,13085675
4879;0,301665;0,1209355;0,2471525;0,3363775
4880;0,496975;0,1779625;0,4189;0,52066
4881;0,6447625;0,227685;0,55852;0,7238375
4882;0,7355075;0,2676825;0,6342925;0,811755
4883;0,2873175;0,285705;0,6764525;0,31428
4884;0,37371;0,2804375;0,69949;0,2417275
4885;0,3747105;0,28679;0,6699875;0,292105
4886;0,32536;0,2528375;0,61546;0,31764425
4887;0,3178125;0,2070475;0,5122925;0,292595
4888;0,250325;0,1573275;0,380775;0,13342925
4889;0,18215625;0,098812;0,227855;0,103384
4890;0,06848225;0,054961825;0,08080425;0,033056
4891;0,0192425;0,0160711;0,01708525;0,00255344
4892;0,000262;0,000114;0,000103018;0
4893;0;0;0;0
4894;0;0;0;0
4895;0;0;0;0
4896;0;0;0;0
4897;0;0;0;0
4898;0;0;0;0
4899;0;0;0;0
4900;0;0;0;0
4901;0,02333465;0,020704175;0,024588725;0,0298715
4902;0,107366;0,0846715;0,10425175;0,11319625
4903;0,29251;0,10831575;0,27645;0,2857825
4904;0,49629;0,2335475;0,49148;0,485455
4905;0,658725;0,2785175;0,6314025;0,6473525
4906;0,76714;0,230495;0,71376;0,7582625
4907;0,82271;0,2498175;0,27714175;0,80605
4908;0,83214;0,144635;0,2932775;0,8132225
4909;0,79327;0,3293425;0,299755;0,77048
4910;0,711035;0,18511;0,2713225;0,6892675
4911;0,58487;0,158185;0,2280975;0,56752
4912;0,42517;0,05899575;0,17381725;0,4000975
4913;0,23747;0,0180843;0,13572625;0,2279375
4914;0,08323475;0,006308375;0,06970325;0,071623
4915;0,01697435;0,00112082;0,0189452;0,01722025
4916;6,26E-05;0;0,000116488;2,59E-05
4917;0;0;0;0
4918;0;0;0;0
4919;0;0;0;0
4920;0;0;0;0
4921;0;0;0;0
4922;0;0;0;0
4923;0;0;0;0
4924;0;0;0;0
4925;0,02569495;0,02601325;0,02363685;0,02000545
4926;0,1025005;0,100661;0,05581075;0,05251975
4927;0,29054;0,2455625;0,147975;0,07717025
4928;0,4849675;0,4175875;0,3077475;0,11008775
4929;0,66147;0,5639025;0,48452;0,158535
4930;0,77928;0,652665;0,53896;0,24321
4931;0,8408825;0,7238775;0,687665;0,2121225
4932;0,85132;0,7353725;0,6658;0,2586425
4933;0,8152325;0,73231;0,5173675;0,1930475
4934;0,7388375;0,666785;0,4415125;0,24311
4935;0,618045;0,5614425;0,3845825;0,1765075
4936;0,44345;0,41902;0,26412325;0,10689725
4937;0,2617775;0,2353575;0,15721725;0,04455375
4938;0,09156475;0,085102;0,0533425;0,008478375
4939;0,02091045;0,021569975;0,01622955;0,001970903
4940;8,73E-05;0,000209245;4,36E-05;0
4941;0;0;0;0
4942;0;0;0;0
4943;0;0;0;0
4944;0;0;0;0
4945;0;0;0;0
4946;0;0;0;0
4947;0;0;0;0
4948;0;0;0;0
4949;0,027727375;0,0302495;0,001655013;0,02755645
4950;0,1022655;0,09559675;0,01760875;0,076646
4951;0,2767575;0,27309;0,043765;0,111905
4952;0,4693625;0,477465;0,06849675;0,3152325
4953;0,62601;0,64795;0,095599;0,3644975
4954;0,711435;0,76305;0,13199;0,6951775
4955;0,776345;0,829145;0,1232875;0,6004975
4956;0,7869575;0,8428975;0,1334875;0,2552325
4957;0,76758;0,80099;0,159415;0,2799225
4958;0,679935;0,7229275;0,151635;0,4289925
4959;0,5497275;0,60096;0,149075;0,3828125
4960;0,4023225;0,42744;0,095288;0,2767125
4961;0,229635;0,249145;0,07000525;0,24126
4962;0,08847825;0,08131425;0,02858925;0,0817575
4963;0,019198;0,02278185;0,0073468;0,016344775
4964;3,69E-05;0,000113065;8,20E-06;0
4965;0;0;0;0
4966;0;0;0;0
4967;0;0;0;0
4968;0;0;0;0
4969;0;0;0;0
4970;0;0;0;0
4971;0;0;0;0
4972;0;0;0;0
4973;0,0258391;0,027410775;0;0,024851575
4974;0,09186975;0,0995335;0,006506143;0,10355975
4975;0,24828;0,2688225;0,05229025;0,2734375
4976;0,4014325;0,4553375;0,125238;0,3747025
4977;0,5384325;0,62909;0,1831525;0,4350725
4978;0,5732525;0,7424725;0,2203775;0,538275
4979;0,6576675;0,7976675;0,179985;0,26633875
4980;0,6547575;0,8079075;0,204875;0,1505075
4981;0,61604;0,776825;0,2084575;0,17880325
4982;0,583585;0,69715;0,185885;0,560095
4983;0,524195;0,5639975;0,12913475;0,2388775
4984;0,3566675;0,4119525;0,071291;0,2268975
4985;0,22733;0,23591;0,07074775;0,10237025
4986;0,06856;0,087516;0,03105575;0,0410555
4987;0,01791545;0,01824985;0,007275825;0,002566925
4988;3,55E-05;4,32E-05;0;0
4989;0;0;0;0
4990;0;0;0;0
4991;0;0;0;0
4992;0;0;0;0
4993;0;0;0;0
4994;0;0;0;0
4995;0;0;0;0
4996;0;0;0;0
4997;0,003121225;0,023801175;0;0,02242525
4998;0,01909595;0,0899945;0,0041713;0,0721175
4999;0,03879125;0,2090825;0,0147254;0,1539895
5000;0,061233;0,3536325;0,02711975;0,2068525
5001;0,07324225;0,476305;0,0353065;0,27371
5002;0,081405;0,5015625;0,043997;0,28559
5003;0,09633925;0,5528;0,04739725;0,3314375
5004;0,108775;0,53958;0,04833075;0,34523
5005;0,10061875;0,488155;0,04664575;0,341345
5006;0,0865885;0,4828375;0,0423795;0,29577
5007;0,0791885;0,41347;0,03685575;0,2356125
5008;0,05990225;0,3150875;0,025472;0,1571125
5009;0,04033875;0,199465;0,0154905;0,0893815
5010;0,016702525;0,0834365;0,005988975;0,033896
5011;0,003124805;0,0201;0,000833895;0,00214984
5012;0;6,86E-05;0;0
5013;0;0;0;0
5014;0;0;0;0
5015;0;0;0;0
5016;0;0;0;0
5017;0;0;0;0
5018;0;0;0;0
5019;0;0;0;0
5020;0;0;0;0
5021;0,0076293;0,01813975;0,01992975;0,014634
5022;0,04258475;0,0696075;0,08906675;0,05271075
5023;0,09019;0,1437975;0,2425125;0,09794425
5024;0,115417;0,21981;0,4344225;0,1575475
5025;0,12957;0,27067;0,5832025;0,192875
5026;0,1143325;0,31002;0,6717575;0,2269175
5027;0,149085;0,3125825;0,7408275;0,2557325
5028;0,1521425;0,33999;0,75563;0,258845
5029;0,14433;0,3163875;0,7287025;0,2699275
5030;0,13694675;0,2982875;0,664605;0,236735
5031;0,116754;0,2716825;0,560385;0,18011
5032;0,076755;0,198895;0,403165;0,1226125
5033;0,04720975;0,13921275;0,2358;0,087475
5034;0,0204465;0,0591085;0,07737075;0,0347633
5035;0,004582705;0,01344665;0,015221625;0,00215395
5036;0;2,98E-05;0;0
5037;0;0;0;0
5038;0;0;0;0
5039;0;0;0;0
5040;0;0;0;0
5041;0;0;0;0
5042;0;0;0;0
5043;0;0;0;0
5044;0;0;0;0
5045;0,023672325;0,01707365;0;0,026393075
5046;0,10558825;0,0730565;0,033674;0,0904305
5047;0,2936725;0,13765;0,09627675;0,2162
5048;0,5145475;0,2378575;0,21131;0,358645
5049;0,6879825;0,2608;0,2325175;0,5049325
5050;0,80143;0,36216;0,275385;0,5586225
5051;0,34154;0,24276275;0,2812175;0,642965
5052;0,368535;0,175986;0,27752;0,64741
5053;0,27699;0,2943125;0,3593175;0,648385
5054;0,24802;0,3814;0,233455;0,5893125
5055;0,2305625;0,4136325;0,1580925;0,4260425
5056;0,17899;0,2726025;0,10077425;0,2602325
5057;0,107411;0,198228;0,0339155;0,1483875
5058;0,046034;0,08089275;0,02806525;0,05767925
5059;0,010424325;0,02328275;0,003247668;0,003086935
5060;0;0;0;0
5061;0;0;0;0
5062;0;0;0;0
5063;0;0;0;0
5064;0;0;0;0
5065;0;0;0;0
5066;0;0;0;0
5067;0;0;0;0
5068;0;0;0;0
5069;0,0086108;0,027081025;0;0,0089131
5070;0,039444;0,1001095;0,04352995;0,0254175
5071;0,0757985;0,164745;0,05300575;0,0535185
5072;0,117675;0,325025;0,14920625;0,08261125
5073;0,15435;0,3309525;0,13330925;0,117912
5074;0,1891975;0,4676675;0,1589475;0,13351
5075;0,19642;0,3476625;0,39604;0,1339725
5076;0,1986325;0,4887975;0,420535;0,144345
5077;0,1923375;0,41503;0,3037875;0,148095
5078;0,1559325;0,26977;0,6132425;0,1361025
5079;0,117685;0,2095875;0,5859625;0,1134755
5080;0,09458925;0,12175825;0,2405925;0,08173025
5081;0,05715175;0,1245675;0,15194;0,0561815
5082;0,02642;0,03568325;0,0807425;0,02840725
5083;0,002466568;0,01377825;0,0173634;0,00193338
5084;0;0;0;0
5085;0;0;0;0
5086;0;0;0;0
5087;0;0;0;0
5088;0;0;0;0
5089;0;0;0;0
5090;0;0;0;0
5091;0;0;0;0
5092;0;0;0;0
5093;0,012091225;0,020617175;0,018533175;0,022116125
5094;0,05072325;0,08995225;0,05171375;0,086895
5095;0,1521325;0,2608925;0,07139275;0,17248
5096;0,2361225;0,455275;0,10262175;0,2928075
5097;0,30613;0,6209425;0,163935;0,3662725
5098;0,3320575;0,73061;0,3263525;0,4658525
5099;0,3878975;0,791065;0,28228;0,45708
5100;0,4525525;0,8050275;0,2273015;0,5036925
5101;0,372855;0,768045;0,218885;0,4517175
5102;0,3501325;0,687625;0,487745;0,3773225
5103;0,265245;0,56658;0,4218325;0,2873825
5104;0,1728755;0,4099375;0,3590125;0,238455
5105;0,09612425;0,2308525;0,2101075;0,14012
5106;0,049944;0,073052;0,077974;0,061212
5107;0,002859155;0,01510465;0,0185055;0,004588825
5108;0;0;0;0
5109;0;0;0;0
5110;0;0;0;0
5111;0;0;0;0
5112;0;0;0;0
5113;0;0;0;0
5114;0;0;0;0
5115;0;0;0;0
5116;0;0;0;0
5117;0,020244925;0,019864875;0;0,019994925
5118;0,092127;0,09697725;0,003521125;0,0903625
5119;0,2520575;0,24885;0,01329635;0,1975825
5120;0,434785;0,43815;0,0243445;0,31562
5121;0,5831975;0,599485;0,0346185;0,3641375
5122;0,66442;0,70535;0,04182025;0,4709675
5123;0,7376225;0,75524;0,04764475;0,466005
5124;0,7524725;0,7793725;0,04758775;0,4176325
5125;0,713825;0,727235;0,04563525;0,3622525
5126;0,633345;0,6560075;0,0420425;0,33692
5127;0,5044225;0,5381075;0,03466175;0,27564625
5128;0,3606425;0,3875175;0,02601125;0,187085
5129;0,2203575;0,2123675;0,01560075;0,09049
5130;0,06703625;0,07247125;0,00558295;0,039156
5131;0,009041725;0,009975825;0,000726158;0,002261575
5132;0;0;0;0
5133;0;0;0;0
5134;0;0;0;0
5135;0;0;0;0
5136;0;0;0;0
5137;0;0;0;0
5138;0;0;0;0
5139;0;0;0;0
5140;0;0;0;0
5141;0,015393925;0,01997575;0,0201435;0
5142;0,1106685;0,07549375;0,082209;0,04329575
5143;0,317175;0,2144625;0,2608925;0,1384135
5144;0,4336575;0,37188;0,4570225;0,2409525
5145;0,5944375;0,4770225;0,609305;0,23416
5146;0,09155275;0,5793625;0,729585;0,14783
5147;0,30715;0,63495;0,79674;0,12157625
5148;0,7021675;0,644255;0,79954;0,2486375
5149;0,3851075;0,6089;0,7668025;0,224545
5150;0,3023975;0,5635425;0,6890525;0,156695
5151;0,197536;0,4494375;0,5698875;0,1808895
5152;0,0302455;0,33055;0,4142375;0,184185
5153;0,0159965;0,18875;0,2342525;0,107318
5154;0,005554;0,0778835;0,07533125;0,0477395
5155;0,000810648;0,00865865;0,00896111;0,006826485
5156;0;0;0;0
5157;0;0;0;0
5158;0;0;0;0
5159;0;0;0;0
5160;0;0;0;0
5161;0;0;0;0
5162;0;0;0;0
5163;0;0;0;0
5164;0;0;0;0
5165;0,018883425;0,0167638;0,015548125;0,022694
5166;0,07621625;0,07384075;0,0762375;0,09574275
5167;0,1574875;0,1659175;0,2255125;0,2577775
5168;0,2745425;0,26554225;0,37422;0,432005
5169;0,364905;0,3418925;0,51826;0,580295
5170;0,370525;0,399045;0,63618;0,6517175
5171;0,417705;0,453865;0,62013;0,7337375
5172;0,4237225;0,408325;0,63856;0,687055
5173;0,4491075;0,3989825;0,56542;0,66488
5174;0,439505;0,3682625;0,474695;0,62476
5175;0,3562325;0,3072675;0,43136;0,513815
5176;0,241625;0,21301675;0,3303575;0,3704225
5177;0,1472005;0,12225;0,2030125;0,185265
5178;0,04777275;0,04824725;0,07305925;0,07039875
5179;0,00256308;0,0024117;0,00883935;0,004150775
5180;0;0;0;0
5181;0;0;0;0
5182;0;0;0;0
5183;0;0;0;0
5184;0;0;0;0
5185;0;0;0;0
5186;0;0;0;0
5187;0;0;0;0
5188;0;0;0;0
5189;0,0169631;0,012573625;0,016325425;0,024969875
5190;0,085238;0,05508;0,0758985;0,103712
5191;0,19827;0,14682925;0,2436025;0,2660075
5192;0,3027475;0,247455;0,434805;0,47196
5193;0,403235;0,341185;0,5734225;0,6191975
5194;0,486075;0,46010725;0,6859075;0,71663
5195;0,5984375;0,4960875;0,7316725;0,77335
5196;0,597475;0,52592;0,7589625;0,7647175
5197;0,547015;0,4459825;0,7242825;0,730745
5198;0,49231;0,3723775;0,6495675;0,635605
5199;0,3395325;0,2809;0,5382175;0,530885
5200;0,24467;0,2246425;0,388805;0,36592
5201;0,128656;0,15152;0,2173925;0,1947025
5202;0,048246;0,06058675;0,0732995;0,06644725
5203;0,002232852;0,00228133;0,009212725;0,00441235
5204;0;0;0;0
5205;0;0;0;0
5206;0;0;0;0
5207;0;0;0;0
5208;0;0;0;0
5209;0;0;0;0
5210;0;0;0;0
5211;0;0;0;0
5212;0;0;0;0
5213;0,008753625;0,017162275;0,013211925;0,01495025
5214;0,04949625;0,07603725;0,067049;0,0828025
5215;0,1089535;0,20843;0,18593;0,272865
5216;0,18193;0,3853975;0,30736;0,5189575
5217;0,23561;0,50278;0,40401;0,3941775
5218;0,27476;0,6245075;0,455805;0,70922
5219;0,32553;0,65574;0,528335;0,31196
5220;0,29469;0,686105;0,4674425;0,0559145
5221;0,2899175;0,6557625;0,4138925;0,04795925
5222;0,2489375;0,5506175;0,3873275;0,043477
5223;0,2128775;0,4892625;0,332505;0,1323055
5224;0,150415;0,3479575;0,23201975;0,02869475
5225;0,0976995;0,1889225;0,1213035;0,2284025
5226;0,0322905;0,07723075;0,0500695;0,075129
5227;0,002051588;0,00756918;0,001985725;0,0121521
5228;0;0;0;0
5229;0;0;0;0
5230;0;0;0;0
5231;0;0;0;0
5232;0;0;0;0
5233;0;0;0;0
5234;0;0;0;0
5235;0;0;0;0
5236;0;0;0;0
5237;0,017066;0;0,01383995;0,019386975
5238;0,10158175;0,013134525;0,070869;0,12030725
5239;0,2922275;0,109368;0,124435;0,2883575
5240;0,389745;0,156326;0,13919;0,5107325
5241;0,5963775;0,037383;0,3890075;0,5045725
5242;0,770315;0,294935;0,3979725;0,4643075
5243;0,914915;0,63503;0,747805;0,509475
5244;0,6453325;0,8706975;0,593735;0,45753
5245;0,2217825;0,3637525;0,2083125;0,40162
5246;0,08758075;0,2737;0,2302575;0,400385
5247;0,03798025;0,2229575;0,3298025;0,3481175
5248;0,02531725;0,285515;0,267775;0,286085
5249;0,014655575;0,1638225;0,15271575;0,156836
5250;0,003887875;0,0538385;0,07810975;0,0403375
5251;0,000392973;0,009419568;0,013309093;0,0014381
5252;0;0;0;0
5253;0;0;0;0
5254;0;0;0;0
5255;0;0;0;0
5256;0;0;0;0
5257;0;0;0;0
5258;0;0;0;0
5259;0;0;0;0
5260;0;0;0;0
5261;0,00252347;0,018630825;0,013106725;0,018549725
5262;0,01545025;0,07878975;0,05124675;0,09992125
5263;0,0476205;0,25566;0,146367;0,2648475
5264;0,100967;0,4605625;0,1617525;0,44589
5265;0,2133425;0,6287425;0,3652825;0,5925625
5266;0,20573;0,74495;0,55459;0,7014825
5267;0,1817125;0,7989725;0,7988375;0,7422475
5268;0,1912675;0,80776;0,5719125;0,74847
5269;0,4006775;0,771075;0,344541;0,718295
5270;0,3721225;0,6895775;0,516685;0,6399425
5271;0,3549525;0,56806;0,3927475;0,5378625
5272;0,256545;0,3958825;0,38265;0,380795
5273;0,1617325;0,22233;0,1806885;0,20606
5274;0,0642615;0,0745205;0,04197925;0,065519
5275;0,013937575;0,006725755;0,001701885;0,005834265
5276;0;0;0;0
5277;0;0;0;0
5278;0;0;0;0
5279;0;0;0;0
5280;0;0;0;0
5281;0;0;0;0
5282;0;0;0;0
5283;0;0;0;0
5284;0;0;0;0
5285;0,007646625;0,003059763;0;0,01757725
5286;0,05663075;0,0332905;0,0427746;0,09613225
5287;0,13761275;0,128395;0,09660575;0,260035
5288;0,18253;0,24861275;0,1071595;0,45928
5289;0,2365275;0,3520625;0,162495;0,60392
5290;0,31295625;0,4147575;0,19142;0,7128625
5291;0,417505;0,2968775;0,2853875;0,7523825
5292;0,4487575;0,3162125;0,330935;0,775475
5293;0,327587;0,2416635;0,2716075;0,72146
5294;0,306664;0,1857525;0,2998025;0,608615
5295;0,33238;0,2142775;0,2634475;0,4943475
5296;0,2480825;0,16915;0,1959175;0,3399175
5297;0,2004875;0,09339325;0,09464275;0,1856225
5298;0,0728725;0,04067525;0,04039525;0,0535765
5299;0,0093028;0,00162282;0,002640775;0,002151175
5300;0;0;0;0
5301;0;0;0;0
5302;0;0;0;0
5303;0;0;0;0
5304;0;0;0;0
5305;0;0;0;0
5306;0;0;0;0
5307;0;0;0;0
5308;0;0;0;0
5309;0;0,01468345;0,005879225;0,005482075
5310;0,06050675;0,08387425;0,08751075;0,0838545
5311;0,15654925;0,2302425;0,2608625;0,2545175
5312;0,2890975;0,4391475;0,4848175;0,2637475
5313;0,41371;0,59002;0,44434;0,2099525
5314;0,4495675;0,683055;0,42924;0,2311375
5315;0,49954;0,7195275;0,361355;0,270585
5316;0,51876;0,73503;0,4577925;0,1643275
5317;0,527135;0,70372;0,6778075;0,1919575
5318;0,4143025;0,6138925;0,392945;0,344355
5319;0,324105;0,50523;0,14384825;0,1649925
5320;0,19022;0,3609875;0,1230905;0,26486
5321;0,10327825;0,2011225;0,0307355;0,2142
5322;0,05175425;0,060618;0,004252825;0,060253
5323;0,00306265;0,005232725;0;0,003375
5324;0;0;0;0
5325;0;0;0;0
5326;0;0;0;0
5327;0;0;0;0
5328;0;0;0;0
5329;0;0;0;0
5330;0;0;0;0
5331;0;0;0;0
5332;0;0;0;0
5333;0,00792305;0,005744195;0;0,0105332
5334;0,08684375;0,03050075;0,05330075;0,05056725
5335;0,2650475;0,1141245;0,12244975;0,1256395
5336;0,473225;0,278025;0,11050125;0,1982525
5337;0,643575;0,3986975;0,2308475;0,2744775
5338;0,75803;0,3452775;0,25446;0,3414625
5339;0,8179475;0,30738;0,2993675;0,391655
5340;0,8283275;0,3219825;0,271505;0,3580825
5341;0,7936525;0,45535;0,2408625;0,344915
5342;0,7103325;0,3873825;0,213215;0,24764
5343;0,5815925;0,24484025;0,236085;0,19563
5344;0,4097525;0,1127085;0,14979;0,1260535
5345;0,2201525;0,01375035;0,11316;0,0544035
5346;0,07125875;0,00318103;0,04725125;0,015547825
5347;0,004882693;0;0,004882052;0,000763528
5348;0;0;0;0
