;Hard_coal_2020;Hard_coal_2025;Hard_coal_2030;Hard_coal_2035;Hard_coal_2040;Hard_coal_2045;Hard_coal_2050
4030;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4031;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4032;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4033;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4034;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4035;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4036;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4037;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4038;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4039;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4040;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4041;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4042;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4043;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4044;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4045;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4046;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4047;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4048;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4049;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4050;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4051;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4052;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4053;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4054;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4055;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4056;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4057;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4058;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4059;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4060;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4061;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4062;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4063;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4064;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4065;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4066;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4067;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4068;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4069;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4070;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4071;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4072;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4073;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4074;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4075;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4076;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4077;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4078;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4079;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4080;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4081;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4082;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4083;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4084;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4085;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4086;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4087;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4088;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4089;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4090;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4091;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4092;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4093;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4094;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4095;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4096;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4097;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4098;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4099;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4100;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4101;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4102;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4103;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4104;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4105;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4106;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4107;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4108;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4109;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4110;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4111;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4112;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4113;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4114;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4115;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4116;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4117;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4118;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4119;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4120;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4121;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4122;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4123;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4124;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4125;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4126;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4127;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4128;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4129;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4130;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4131;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4132;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4133;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4134;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4135;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4136;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4137;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4138;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4139;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4140;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4141;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4142;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4143;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4144;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4145;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4146;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4147;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4148;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4149;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4150;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4151;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4152;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4153;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4154;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4155;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4156;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4157;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4158;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4159;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4160;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4161;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4162;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4163;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4164;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4165;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4166;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4167;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4168;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4169;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4170;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4171;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4172;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4173;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4174;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4175;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4176;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4177;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4178;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4179;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4180;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4181;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4182;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4183;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4184;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4185;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4186;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4187;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4188;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4189;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4190;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4191;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4192;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4193;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4194;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4195;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4196;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4197;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4198;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4199;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4200;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4201;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4202;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4203;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4204;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4205;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4206;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4207;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4208;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4209;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4210;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4211;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4212;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4213;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4214;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4215;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4216;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4217;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4218;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4219;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4220;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4221;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4222;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4223;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4224;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4225;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4226;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4227;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4228;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4229;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4230;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4231;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4232;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4233;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4234;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4235;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4236;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4237;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4238;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4239;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4240;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4241;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4242;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4243;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4244;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4245;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4246;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4247;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4248;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4249;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4250;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4251;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4252;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4253;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4254;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4255;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4256;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4257;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4258;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4259;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4260;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4261;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4262;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4263;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4264;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4265;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4266;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4267;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4268;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4269;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4270;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4271;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4272;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4273;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4274;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4275;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4276;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4277;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4278;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4279;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4280;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4281;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4282;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4283;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4284;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4285;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4286;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4287;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4288;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4289;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4290;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4291;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4292;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4293;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4294;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4295;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4296;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4297;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4298;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4299;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4300;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4301;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4302;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4303;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4304;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4305;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4306;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4307;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4308;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4309;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4310;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4311;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4312;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4313;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4314;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4315;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4316;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4317;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4318;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4319;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4320;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4321;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4322;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4323;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4324;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4325;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4326;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4327;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4328;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4329;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4330;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4331;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4332;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4333;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4334;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4335;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4336;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4337;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4338;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4339;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4340;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4341;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4342;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4343;5,35738796;5,35738796;5,35738796;10000000;10000000;10000000;10000000
4344;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4345;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4346;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4347;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4348;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4349;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4350;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4351;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4352;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4353;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4354;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4355;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4356;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4357;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4358;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4359;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4360;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4361;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4362;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4363;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4364;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4365;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4366;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4367;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4368;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4369;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4370;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4371;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4372;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4373;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4374;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4375;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4376;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4377;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4378;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4379;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4380;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4381;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4382;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4383;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4384;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4385;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4386;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4387;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4388;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4389;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4390;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4391;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4392;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4393;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4394;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4395;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4396;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4397;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4398;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4399;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4400;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4401;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4402;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4403;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4404;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
4405;5,354497064;5,354497064;5,354497064;10000000;10000000;10000000;10000000
