;CO2_2020;CO2_2025;CO2_2030;CO2_2035;CO2_2040;CO2_2045;CO2_2050
3550;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3551;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3552;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3553;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3554;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3555;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3556;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3557;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3558;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3559;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3560;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3561;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3562;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3563;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3564;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3565;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3566;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3567;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3568;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3569;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3570;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3571;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3572;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3573;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3574;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3575;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3576;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3577;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3578;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3579;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3580;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3581;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3582;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3583;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3584;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3585;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3586;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3587;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3588;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3589;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3590;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3591;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3592;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3593;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3594;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3595;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3596;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3597;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3598;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3599;0,057902;0,07619;0,11202;0,12968;0,14648;0,15713;0,16763
3600;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3601;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3602;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3603;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3604;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3605;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3606;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3607;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3608;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3609;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3610;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3611;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3612;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3613;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3614;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3615;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3616;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3617;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3618;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3619;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3620;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3621;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3622;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3623;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3624;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3625;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3626;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3627;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3628;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3629;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3630;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3631;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3632;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3633;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3634;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3635;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3636;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3637;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3638;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3639;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3640;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3641;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3642;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3643;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3644;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3645;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3646;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3647;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3648;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3649;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3650;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3651;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3652;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3653;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3654;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3655;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3656;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3657;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3658;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3659;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3660;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3661;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3662;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3663;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3664;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3665;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3666;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3667;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3668;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3669;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3670;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3671;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3672;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3673;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3674;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3675;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3676;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3677;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3678;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3679;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3680;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3681;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3682;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3683;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3684;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3685;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3686;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3687;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3688;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3689;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3690;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3691;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3692;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3693;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3694;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3695;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3696;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3697;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3698;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3699;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3700;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3701;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3702;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3703;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3704;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3705;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3706;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3707;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3708;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3709;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3710;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3711;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3712;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3713;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3714;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3715;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3716;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3717;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3718;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3719;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3720;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3721;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3722;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3723;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3724;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3725;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3726;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3727;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3728;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3729;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3730;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3731;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3732;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3733;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3734;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3735;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3736;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3737;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3738;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3739;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3740;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3741;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3742;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3743;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3744;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3745;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3746;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3747;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3748;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3749;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3750;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3751;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3752;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3753;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3754;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3755;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3756;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3757;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3758;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3759;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3760;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3761;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3762;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3763;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3764;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3765;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3766;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3767;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3768;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3769;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3770;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3771;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3772;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3773;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3774;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3775;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3776;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3777;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3778;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3779;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3780;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3781;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3782;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3783;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3784;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3785;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3786;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3787;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3788;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3789;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3790;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3791;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3792;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3793;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3794;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3795;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3796;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3797;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3798;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3799;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3800;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3801;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3802;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3803;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3804;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3805;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3806;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3807;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3808;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3809;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3810;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3811;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3812;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3813;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3814;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3815;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3816;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3817;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3818;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3819;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3820;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3821;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3822;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3823;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3824;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3825;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3826;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3827;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3828;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3829;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3830;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3831;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3832;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3833;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3834;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3835;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3836;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3837;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3838;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3839;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3840;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3841;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3842;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3843;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3844;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3845;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3846;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3847;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3848;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3849;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3850;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3851;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3852;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3853;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3854;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3855;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3856;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3857;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3858;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3859;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3860;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3861;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3862;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3863;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3864;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3865;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3866;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3867;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3868;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3869;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3870;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3871;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3872;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3873;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3874;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3875;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3876;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3877;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3878;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3879;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3880;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3881;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3882;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3883;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3884;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3885;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3886;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3887;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3888;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3889;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3890;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3891;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3892;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3893;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3894;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3895;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3896;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3897;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3898;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3899;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3900;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3901;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3902;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3903;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3904;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3905;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3906;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3907;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3908;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3909;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3910;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3911;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3912;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3913;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3914;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3915;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
3916;0,0577;0,07605;0,11288;0,12996;0,14676;0,15731;0,1678
