id;gas_2020;gas_2025;gas_2030;gas_2035;gas_2040;gas_2045;gas_2050
6841;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6842;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6843;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6844;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6845;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6846;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6847;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6848;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6849;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6850;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6851;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6852;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6853;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6854;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6855;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6856;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6857;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6858;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6859;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6860;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6861;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6862;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6863;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6864;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6865;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6866;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6867;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6868;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6869;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6870;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6871;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6872;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6873;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6874;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6875;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6876;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6877;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6878;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6879;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6880;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6881;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6882;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6883;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6884;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6885;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6886;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6887;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6888;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6889;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6890;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6891;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6892;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6893;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6894;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6895;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6896;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6897;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6898;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6899;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6900;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6901;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6902;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6903;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6904;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6905;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6906;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6907;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6908;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6909;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6910;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6911;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6912;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6913;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6914;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6915;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6916;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6917;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6918;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6919;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6920;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6921;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6922;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6923;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6924;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6925;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6926;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6927;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6928;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6929;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6930;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6931;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6932;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6933;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6934;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6935;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6936;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6937;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6938;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6939;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6940;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6941;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6942;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6943;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6944;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6945;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6946;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6947;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6948;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6949;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6950;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6951;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6952;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6953;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6954;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6955;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6956;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6957;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6958;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6959;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6960;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6961;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6962;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6963;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6964;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6965;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6966;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6967;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6968;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6969;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6970;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6971;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6972;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6973;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6974;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6975;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6976;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6977;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6978;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6979;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6980;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6981;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6982;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6983;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6984;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6985;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6986;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6987;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6988;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6989;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6990;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6991;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6992;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6993;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6994;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6995;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6996;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6997;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6998;37,994;34,54;22,56;22,56;22,41;19,81;17,27
6999;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7000;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7001;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7002;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7003;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7004;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7005;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7006;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7007;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7008;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7009;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7010;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7011;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7012;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7013;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7014;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7015;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7016;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7017;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7018;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7019;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7020;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7021;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7022;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7023;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7024;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7025;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7026;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7027;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7028;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7029;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7030;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7031;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7032;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7033;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7034;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7035;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7036;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7037;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7038;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7039;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7040;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7041;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7042;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7043;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7044;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7045;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7046;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7047;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7048;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7049;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7050;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7051;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7052;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7053;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7054;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7055;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7056;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7057;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7058;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7059;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7060;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7061;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7062;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7063;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7064;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7065;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7066;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7067;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7068;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7069;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7070;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7071;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7072;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7073;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7074;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7075;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7076;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7077;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7078;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7079;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7080;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7081;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7082;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7083;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7084;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7085;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7086;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7087;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7088;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7089;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7090;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7091;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7092;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7093;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7094;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7095;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7096;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7097;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7098;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7099;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7100;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7101;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7102;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7103;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7104;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7105;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7106;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7107;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7108;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7109;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7110;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7111;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7112;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7113;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7114;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7115;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7116;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7117;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7118;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7119;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7120;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7121;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7122;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7123;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7124;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7125;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7126;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7127;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7128;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7129;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7130;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7131;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7132;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7133;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7134;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7135;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7136;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7137;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7138;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7139;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7140;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7141;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7142;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7143;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7144;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7145;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7146;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7147;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7148;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7149;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7150;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7151;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7152;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7153;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7154;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7155;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7156;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7157;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7158;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7159;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7160;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7161;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7162;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7163;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7164;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7165;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7166;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7167;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7168;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7169;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7170;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7171;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7172;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7173;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7174;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7175;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7176;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7177;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7178;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7179;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7180;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7181;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7182;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7183;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7184;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7185;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7186;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7187;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7188;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7189;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7190;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7191;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7192;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7193;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7194;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7195;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7196;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7197;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7198;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7199;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7200;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7201;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7202;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7203;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7204;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7205;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7206;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7207;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7208;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7209;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7210;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7211;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7212;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7213;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7214;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7215;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7216;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7217;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7218;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7219;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7220;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7221;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7222;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7223;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7224;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7225;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7226;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7227;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7228;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7229;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7230;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7231;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7232;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7233;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7234;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7235;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7236;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7237;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7238;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7239;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7240;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7241;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7242;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7243;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7244;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7245;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7246;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7247;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7248;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7249;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7250;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7251;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7252;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7253;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7254;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7255;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7256;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7257;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7258;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7259;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7260;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7261;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7262;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7263;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7264;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7265;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7266;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7267;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7268;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7269;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7270;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7271;37,994;34,54;22,56;22,56;22,41;19,81;17,27
7272;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7273;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7274;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7275;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7276;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7277;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7278;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7279;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7280;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7281;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7282;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7283;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7284;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7285;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7286;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7287;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7288;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7289;37,926;34,48;22,56;22,56;22,37;19,77;17,25
7290;37,926;34,48;22,56;22,56;22,37;19,77;17,25
