;Brown_coal_2020;Brown_coal_2025;Brown_coal_2030;Brown_coal_2035;Brown_coal_2040;Brown_coal_2045;Brown_coal_2050
1756;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1757;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1758;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1759;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1760;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1761;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1762;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1763;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1764;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1765;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1766;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1767;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1768;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1769;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1770;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1771;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1772;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1773;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1774;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1775;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1776;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1777;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1778;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1779;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1780;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1781;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1782;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1783;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1784;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1785;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1786;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1787;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1788;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1789;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1790;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1791;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1792;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1793;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1794;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1795;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1796;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1797;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1798;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1799;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1800;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1801;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1802;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1803;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1804;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1805;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1806;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1807;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1808;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1809;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1810;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1811;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1812;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1813;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1814;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1815;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1816;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1817;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1818;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1819;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1820;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1821;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1822;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1823;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1824;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1825;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1826;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1827;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1828;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1829;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1830;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1831;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1832;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1833;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1834;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1835;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1836;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1837;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1838;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1839;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1840;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1841;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1842;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1843;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1844;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1845;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1846;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1847;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1848;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1849;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1850;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1851;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1852;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1853;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1854;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1855;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1856;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1857;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1858;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1859;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1860;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1861;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1862;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1863;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1864;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1865;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1866;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1867;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1868;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1869;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1870;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1871;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1872;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1873;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1874;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1875;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1876;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1877;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1878;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1879;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1880;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1881;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1882;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1883;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1884;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1885;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1886;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1887;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1888;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1889;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1890;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1891;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1892;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1893;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1894;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1895;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1896;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1897;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1898;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1899;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1900;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1901;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1902;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1903;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1904;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1905;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1906;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1907;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1908;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1909;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1910;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1911;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1912;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1913;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1914;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1915;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1916;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1917;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1918;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1919;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1920;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1921;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1922;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1923;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1924;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1925;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1926;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1927;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1928;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1929;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1930;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1931;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1932;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1933;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1934;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1935;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1936;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1937;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1938;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1939;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1940;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1941;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1942;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1943;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1944;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1945;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1946;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1947;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1948;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1949;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1950;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1951;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1952;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1953;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1954;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1955;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1956;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1957;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1958;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1959;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1960;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1961;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1962;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1963;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1964;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1965;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1966;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1967;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1968;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1969;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1970;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1971;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1972;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1973;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1974;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1975;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1976;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1977;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1978;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1979;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1980;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1981;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1982;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1983;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1984;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1985;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1986;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1987;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1988;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1989;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1990;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1991;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1992;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1993;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1994;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1995;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1996;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1997;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1998;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
1999;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2000;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2001;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2002;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2003;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2004;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2005;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2006;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2007;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2008;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2009;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2010;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2011;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2012;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2013;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2014;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2015;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2016;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2017;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2018;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2019;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2020;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2021;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2022;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2023;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2024;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2025;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2026;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2027;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2028;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2029;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2030;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2031;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2032;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2033;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2034;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2035;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2036;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2037;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2038;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2039;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2040;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2041;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2042;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2043;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2044;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2045;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2046;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2047;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2048;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2049;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2050;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2051;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2052;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2053;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2054;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2055;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2056;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2057;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2058;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2059;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2060;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2061;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2062;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2063;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2064;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2065;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2066;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2067;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2068;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2069;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2070;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2071;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2072;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2073;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2074;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2075;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2076;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2077;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2078;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2079;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2080;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2081;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2082;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2083;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2084;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2085;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2086;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2087;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2088;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2089;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2090;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2091;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2092;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2093;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2094;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2095;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2096;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2097;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2098;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2099;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2100;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2101;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2102;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2103;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2104;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2105;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2106;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2107;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2108;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2109;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2110;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2111;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2112;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2113;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2114;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2115;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2116;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2117;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2118;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2119;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2120;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2121;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2122;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2123;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2124;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2125;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2126;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2127;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2128;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2129;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2130;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
2131;8,776266199;8,776266199;8,776266199;10000000;10000000;10000000;10000000
