id;hydrogen_2020;hydrogen_2025;hydrogen_2030;hydrogen_2035;hydrogen_2040;hydrogen_2045;hydrogen_2050
3992;161,2;151;135;118;100;100;100
3993;161,2;151;135;118;100;100;100
3994;161,2;151;135;118;100;100;100
3995;161,2;151;135;118;100;100;100
3996;161,2;151;135;118;100;100;100
3997;161,2;151;135;118;100;100;100
3998;161,2;151;135;118;100;100;100
3999;161,2;151;135;118;100;100;100
4000;161,2;151;135;118;100;100;100
4001;161,2;151;135;118;100;100;100
4002;161,2;151;135;118;100;100;100
4003;161,2;151;135;118;100;100;100
4004;161,2;151;135;118;100;100;100
4005;161,2;151;135;118;100;100;100
4006;161,2;151;135;118;100;100;100
4007;161,2;151;135;118;100;100;100
4008;161,2;151;135;118;100;100;100
4009;161,2;151;135;118;100;100;100
4010;161,2;151;135;118;100;100;100
4011;161,2;151;135;118;100;100;100
4012;161,2;151;135;118;100;100;100
4013;161,2;151;135;118;100;100;100
4014;161,2;151;135;118;100;100;100
4015;161,2;151;135;118;100;100;100
4016;161,2;151;135;118;100;100;100
4017;161,2;151;135;118;100;100;100
4018;161,2;151;135;118;100;100;100
4019;161,2;151;135;118;100;100;100
4020;161,2;151;135;118;100;100;100
4021;161,2;151;135;118;100;100;100
4022;161,2;151;135;118;100;100;100
4023;161,2;151;135;118;100;100;100
4024;161,2;151;135;118;100;100;100
4025;161,2;151;135;118;100;100;100
4026;161,2;151;135;118;100;100;100
4027;161,2;151;135;118;100;100;100
4028;161,2;151;135;118;100;100;100
4029;161,2;151;135;118;100;100;100
4030;161,2;151;135;118;100;100;100
4031;161,2;151;135;118;100;100;100
4032;161,2;151;135;118;100;100;100
4033;161,2;151;135;118;100;100;100
4034;161,2;151;135;118;100;100;100
4035;161,2;151;135;118;100;100;100
4036;161,2;151;135;118;100;100;100
4037;161,2;151;135;118;100;100;100
4038;161,2;151;135;118;100;100;100
4039;161,2;151;135;118;100;100;100
4040;161,2;151;135;118;100;100;100
4041;161,2;151;135;118;100;100;100
4042;161,2;151;135;118;100;100;100
4043;161,2;151;135;118;100;100;100
4044;161,2;151;135;118;100;100;100
4045;161,2;151;135;118;100;100;100
4046;161,2;151;135;118;100;100;100
4047;161,2;151;135;118;100;100;100
4048;161,2;151;135;118;100;100;100
4049;161,2;151;135;118;100;100;100
4050;161,2;151;135;118;100;100;100
4051;161,2;151;135;118;100;100;100
4052;161,2;151;135;118;100;100;100
4053;161,2;151;135;118;100;100;100
4054;161,2;151;135;118;100;100;100
4055;161,2;151;135;118;100;100;100
4056;161,2;151;135;118;100;100;100
4057;161,2;151;135;118;100;100;100
4058;161,2;151;135;118;100;100;100
4059;161,2;151;135;118;100;100;100
4060;161,2;151;135;118;100;100;100
4061;161,2;151;135;118;100;100;100
4062;161,2;151;135;118;100;100;100
4063;161,2;151;135;118;100;100;100
4064;161,2;151;135;118;100;100;100
4065;161,2;151;135;118;100;100;100
4066;161,2;151;135;118;100;100;100
4067;161,2;151;135;118;100;100;100
4068;161,2;151;135;118;100;100;100
4069;161,2;151;135;118;100;100;100
4070;161,2;151;135;118;100;100;100
4071;161,2;151;135;118;100;100;100
4072;161,2;151;135;118;100;100;100
4073;161,2;151;135;118;100;100;100
4074;161,2;151;135;118;100;100;100
4075;161,2;151;135;118;100;100;100
4076;161,2;151;135;118;100;100;100
4077;161,2;151;135;118;100;100;100
4078;161,2;151;135;118;100;100;100
4079;161,2;151;135;118;100;100;100
4080;161,2;151;135;118;100;100;100
4081;161,2;151;135;118;100;100;100
4082;161,2;151;135;118;100;100;100
4083;161,2;151;135;118;100;100;100
4084;161,2;151;135;118;100;100;100
4085;161,2;151;135;118;100;100;100
4086;161,2;151;135;118;100;100;100
4087;161,2;151;135;118;100;100;100
4088;161,2;151;135;118;100;100;100
4089;161,2;151;135;118;100;100;100
4090;161,2;151;135;118;100;100;100
4091;161,2;151;135;118;100;100;100
4092;161,2;151;135;118;100;100;100
4093;161,2;151;135;118;100;100;100
4094;161,2;151;135;118;100;100;100
4095;161,2;151;135;118;100;100;100
4096;161,2;151;135;118;100;100;100
4097;161,2;151;135;118;100;100;100
4098;161,2;151;135;118;100;100;100
4099;161,2;151;135;118;100;100;100
4100;161,2;151;135;118;100;100;100
4101;161,2;151;135;118;100;100;100
4102;161,2;151;135;118;100;100;100
4103;161,2;151;135;118;100;100;100
4104;161,2;151;135;118;100;100;100
4105;161,2;151;135;118;100;100;100
4106;161,2;151;135;118;100;100;100
4107;161,2;151;135;118;100;100;100
4108;161,2;151;135;118;100;100;100
4109;161,2;151;135;118;100;100;100
4110;161,2;151;135;118;100;100;100
4111;161,2;151;135;118;100;100;100
4112;161,2;151;135;118;100;100;100
4113;161,2;151;135;118;100;100;100
4114;161,2;151;135;118;100;100;100
4115;161,2;151;135;118;100;100;100
4116;161,2;151;135;118;100;100;100
4117;161,2;151;135;118;100;100;100
4118;161,2;151;135;118;100;100;100
4119;161,2;151;135;118;100;100;100
4120;161,2;151;135;118;100;100;100
4121;161,2;151;135;118;100;100;100
4122;161,2;151;135;118;100;100;100
4123;161,2;151;135;118;100;100;100
4124;161,2;151;135;118;100;100;100
4125;161,2;151;135;118;100;100;100
4126;161,2;151;135;118;100;100;100
4127;161,2;151;135;118;100;100;100
4128;161,2;151;135;118;100;100;100
4129;161,2;151;135;118;100;100;100
4130;161,2;151;135;118;100;100;100
4131;161,2;151;135;118;100;100;100
4132;161,2;151;135;118;100;100;100
4133;161,2;151;135;118;100;100;100
4134;161,2;151;135;118;100;100;100
4135;161,2;151;135;118;100;100;100
4136;161,2;151;135;118;100;100;100
4137;161,2;151;135;118;100;100;100
4138;161,2;151;135;118;100;100;100
4139;161,2;151;135;118;100;100;100
4140;161,2;151;135;118;100;100;100
4141;161,2;151;135;118;100;100;100
4142;161,2;151;135;118;100;100;100
4143;161,2;151;135;118;100;100;100
4144;161,2;151;135;118;100;100;100
4145;161,2;151;135;118;100;100;100
4146;161,2;151;135;118;100;100;100
4147;161,2;151;135;118;100;100;100
4148;161,2;151;135;118;100;100;100
4149;161,2;151;135;118;100;100;100
4150;161,2;151;135;118;100;100;100
4151;161,2;151;135;118;100;100;100
4152;161,2;151;135;118;100;100;100
4153;161,2;151;135;118;100;100;100
4154;161,2;151;135;118;100;100;100
4155;161,2;151;135;118;100;100;100
4156;161,2;151;135;118;100;100;100
4157;161,2;151;135;118;100;100;100
4158;161,2;151;135;118;100;100;100
4159;161,2;151;135;118;100;100;100
4160;161,2;151;135;118;100;100;100
4161;161,2;151;135;118;100;100;100
4162;161,2;151;135;118;100;100;100
4163;161,2;151;135;118;100;100;100
4164;161,2;151;135;118;100;100;100
4165;161,2;151;135;118;100;100;100
4166;161,2;151;135;118;100;100;100
4167;161,2;151;135;118;100;100;100
4168;161,2;151;135;118;100;100;100
4169;161,2;151;135;118;100;100;100
4170;161,2;151;135;118;100;100;100
4171;161,2;151;135;118;100;100;100
4172;161,2;151;135;118;100;100;100
4173;161,2;151;135;118;100;100;100
4174;161,2;151;135;118;100;100;100
4175;161,2;151;135;118;100;100;100
4176;161,2;151;135;118;100;100;100
4177;161,2;151;135;118;100;100;100
4178;161,2;151;135;118;100;100;100
4179;161,2;151;135;118;100;100;100
4180;161,2;151;135;118;100;100;100
4181;161,2;151;135;118;100;100;100
4182;161,2;151;135;118;100;100;100
4183;161,2;151;135;118;100;100;100
4184;161,2;151;135;118;100;100;100
4185;161,2;151;135;118;100;100;100
4186;161,2;151;135;118;100;100;100
4187;161,2;151;135;118;100;100;100
4188;161,2;151;135;118;100;100;100
4189;161,2;151;135;118;100;100;100
4190;161,2;151;135;118;100;100;100
4191;161,2;151;135;118;100;100;100
4192;161,2;151;135;118;100;100;100
4193;161,2;151;135;118;100;100;100
4194;161,2;151;135;118;100;100;100
4195;161,2;151;135;118;100;100;100
4196;161,2;151;135;118;100;100;100
4197;161,2;151;135;118;100;100;100
4198;161,2;151;135;118;100;100;100
4199;161,2;151;135;118;100;100;100
4200;161,2;151;135;118;100;100;100
4201;161,2;151;135;118;100;100;100
4202;161,2;151;135;118;100;100;100
4203;161,2;151;135;118;100;100;100
4204;161,2;151;135;118;100;100;100
4205;161,2;151;135;118;100;100;100
4206;161,2;151;135;118;100;100;100
4207;161,2;151;135;118;100;100;100
4208;161,2;151;135;118;100;100;100
4209;161,2;151;135;118;100;100;100
4210;161,2;151;135;118;100;100;100
4211;161,2;151;135;118;100;100;100
4212;161,2;151;135;118;100;100;100
4213;161,2;151;135;118;100;100;100
4214;161,2;151;135;118;100;100;100
4215;161,2;151;135;118;100;100;100
4216;161,2;151;135;118;100;100;100
4217;161,2;151;135;118;100;100;100
4218;161,2;151;135;118;100;100;100
4219;161,2;151;135;118;100;100;100
4220;161,2;151;135;118;100;100;100
4221;161,2;151;135;118;100;100;100
4222;161,2;151;135;118;100;100;100
4223;161,2;151;135;118;100;100;100
4224;161,2;151;135;118;100;100;100
4225;161,2;151;135;118;100;100;100
4226;161,2;151;135;118;100;100;100
4227;161,2;151;135;118;100;100;100
4228;161,2;151;135;118;100;100;100
4229;161,2;151;135;118;100;100;100
4230;161,2;151;135;118;100;100;100
4231;161,2;151;135;118;100;100;100
4232;161,2;151;135;118;100;100;100
4233;161,2;151;135;118;100;100;100
4234;161,2;151;135;118;100;100;100
4235;161,2;151;135;118;100;100;100
4236;161,2;151;135;118;100;100;100
4237;161,2;151;135;118;100;100;100
4238;161,2;151;135;118;100;100;100
4239;161,2;151;135;118;100;100;100
4240;161,2;151;135;118;100;100;100
4241;161,2;151;135;118;100;100;100
4242;161,2;151;135;118;100;100;100
4243;161,2;151;135;118;100;100;100
4244;161,2;151;135;118;100;100;100
4245;161,2;151;135;118;100;100;100
4246;161,2;151;135;118;100;100;100
4247;161,2;151;135;118;100;100;100
4248;161,2;151;135;118;100;100;100
4249;161,2;151;135;118;100;100;100
4250;161,2;151;135;118;100;100;100
4251;161,2;151;135;118;100;100;100
4252;161,2;151;135;118;100;100;100
4253;161,2;151;135;118;100;100;100
4254;161,2;151;135;118;100;100;100
4255;161,2;151;135;118;100;100;100
4256;161,2;151;135;118;100;100;100
4257;161,2;151;135;118;100;100;100
4258;161,2;151;135;118;100;100;100
4259;161,2;151;135;118;100;100;100
4260;161,2;151;135;118;100;100;100
4261;161,2;151;135;118;100;100;100
4262;161,2;151;135;118;100;100;100
4263;161,2;151;135;118;100;100;100
4264;161,2;151;135;118;100;100;100
4265;161,2;151;135;118;100;100;100
4266;161,2;151;135;118;100;100;100
4267;161,2;151;135;118;100;100;100
4268;161,2;151;135;118;100;100;100
4269;161,2;151;135;118;100;100;100
4270;161,2;151;135;118;100;100;100
4271;161,2;151;135;118;100;100;100
4272;161,2;151;135;118;100;100;100
4273;161,2;151;135;118;100;100;100
4274;161,2;151;135;118;100;100;100
4275;161,2;151;135;118;100;100;100
4276;161,2;151;135;118;100;100;100
4277;161,2;151;135;118;100;100;100
4278;161,2;151;135;118;100;100;100
4279;161,2;151;135;118;100;100;100
4280;161,2;151;135;118;100;100;100
4281;161,2;151;135;118;100;100;100
4282;161,2;151;135;118;100;100;100
4283;161,2;151;135;118;100;100;100
4284;161,2;151;135;118;100;100;100
4285;161,2;151;135;118;100;100;100
4286;161,2;151;135;118;100;100;100
4287;161,2;151;135;118;100;100;100
4288;161,2;151;135;118;100;100;100
4289;161,2;151;135;118;100;100;100
4290;161,2;151;135;118;100;100;100
4291;161,2;151;135;118;100;100;100
4292;161,2;151;135;118;100;100;100
4293;161,2;151;135;118;100;100;100
4294;161,2;151;135;118;100;100;100
4295;161,2;151;135;118;100;100;100
4296;161,2;151;135;118;100;100;100
4297;161,2;151;135;118;100;100;100
4298;161,2;151;135;118;100;100;100
4299;161,2;151;135;118;100;100;100
4300;161,2;151;135;118;100;100;100
4301;161,2;151;135;118;100;100;100
4302;161,2;151;135;118;100;100;100
4303;161,2;151;135;118;100;100;100
4304;161,2;151;135;118;100;100;100
4305;161,2;151;135;118;100;100;100
4306;161,2;151;135;118;100;100;100
4307;161,2;151;135;118;100;100;100
4308;161,2;151;135;118;100;100;100
4309;161,2;151;135;118;100;100;100
4310;161,2;151;135;118;100;100;100
4311;161,2;151;135;118;100;100;100
4312;161,2;151;135;118;100;100;100
4313;161,2;151;135;118;100;100;100
4314;161,2;151;135;118;100;100;100
4315;161,2;151;135;118;100;100;100
4316;161,2;151;135;118;100;100;100
4317;161,2;151;135;118;100;100;100
4318;161,2;151;135;118;100;100;100
4319;161,2;151;135;118;100;100;100
4320;161,2;151;135;118;100;100;100
4321;161,2;151;135;118;100;100;100
4322;161,2;151;135;118;100;100;100
4323;161,2;151;135;118;100;100;100
4324;161,2;151;135;118;100;100;100
4325;161,2;151;135;118;100;100;100
4326;161,2;151;135;118;100;100;100
4327;161,2;151;135;118;100;100;100
4328;161,2;151;135;118;100;100;100
4329;161,2;151;135;118;100;100;100
4330;161,2;151;135;118;100;100;100
4331;161,2;151;135;118;100;100;100
4332;161,2;151;135;118;100;100;100
4333;161,2;151;135;118;100;100;100
4334;161,2;151;135;118;100;100;100
4335;161,2;151;135;118;100;100;100
4336;161,2;151;135;118;100;100;100
4337;161,2;151;135;118;100;100;100
4338;161,2;151;135;118;100;100;100
4339;161,2;151;135;118;100;100;100
4340;161,2;151;135;118;100;100;100
4341;161,2;151;135;118;100;100;100
4342;161,2;151;135;118;100;100;100
4343;161,2;151;135;118;100;100;100
4344;161,2;151;135;118;100;100;100
4345;161,2;151;135;118;100;100;100
4346;161,2;151;135;118;100;100;100
4347;161,2;151;135;118;100;100;100
4348;161,2;151;135;118;100;100;100
4349;161,2;151;135;118;100;100;100
4350;161,2;151;135;118;100;100;100
4351;161,2;151;135;118;100;100;100
4352;161,2;151;135;118;100;100;100
4353;161,2;151;135;118;100;100;100
4354;161,2;151;135;118;100;100;100
4355;161,2;151;135;118;100;100;100
4356;161,2;151;135;118;100;100;100
4357;161,2;151;135;118;100;100;100
4358;161,2;151;135;118;100;100;100
4359;161,2;151;135;118;100;100;100
4360;161,2;151;135;118;100;100;100
4361;161,2;151;135;118;100;100;100
4362;161,2;151;135;118;100;100;100
4363;161,2;151;135;118;100;100;100
4364;161,2;151;135;118;100;100;100
4365;161,2;151;135;118;100;100;100
4366;161,2;151;135;118;100;100;100
4367;161,2;151;135;118;100;100;100
4368;161,2;151;135;118;100;100;100
4369;161,2;151;135;118;100;100;100
4370;161,2;151;135;118;100;100;100
4371;161,2;151;135;118;100;100;100
4372;161,2;151;135;118;100;100;100
4373;161,2;151;135;118;100;100;100
4374;161,2;151;135;118;100;100;100
4375;161,2;151;135;118;100;100;100
4376;161,2;151;135;118;100;100;100
4377;161,2;151;135;118;100;100;100
4378;161,2;151;135;118;100;100;100
4379;161,2;151;135;118;100;100;100
4380;161,2;151;135;118;100;100;100
4381;161,2;151;135;118;100;100;100
4382;161,2;151;135;118;100;100;100
4383;161,2;151;135;118;100;100;100
4384;161,2;151;135;118;100;100;100
4385;161,2;151;135;118;100;100;100
4386;161,2;151;135;118;100;100;100
4387;161,2;151;135;118;100;100;100
4388;161,2;151;135;118;100;100;100
4389;161,2;151;135;118;100;100;100
4390;161,2;151;135;118;100;100;100
4391;161,2;151;135;118;100;100;100
4392;161,2;151;135;118;100;100;100
4393;161,2;151;135;118;100;100;100
4394;161,2;151;135;118;100;100;100
4395;161,2;151;135;118;100;100;100
4396;161,2;151;135;118;100;100;100
4397;161,2;151;135;118;100;100;100
4398;161,2;151;135;118;100;100;100
4399;161,2;151;135;118;100;100;100
4400;161,2;151;135;118;100;100;100
4401;161,2;151;135;118;100;100;100
4402;161,2;151;135;118;100;100;100
4403;161,2;151;135;118;100;100;100
4404;161,2;151;135;118;100;100;100
4405;161,2;151;135;118;100;100;100
4406;161,2;151;135;118;100;100;100
4407;161,2;151;135;118;100;100;100
4408;161,2;151;135;118;100;100;100
4409;161,2;151;135;118;100;100;100
4410;161,2;151;135;118;100;100;100
4411;161,2;151;135;118;100;100;100
4412;161,2;151;135;118;100;100;100
4413;161,2;151;135;118;100;100;100
4414;161,2;151;135;118;100;100;100
4415;161,2;151;135;118;100;100;100
4416;161,2;151;135;118;100;100;100
4417;161,2;151;135;118;100;100;100
4418;161,2;151;135;118;100;100;100
4419;161,2;151;135;118;100;100;100
4420;161,2;151;135;118;100;100;100
4421;161,2;151;135;118;100;100;100
4422;161,2;151;135;118;100;100;100
4423;161,2;151;135;118;100;100;100
4424;161,2;151;135;118;100;100;100
4425;161,2;151;135;118;100;100;100
4426;161,2;151;135;118;100;100;100
4427;161,2;151;135;118;100;100;100
4428;161,2;151;135;118;100;100;100
4429;161,2;151;135;118;100;100;100
4430;161,2;151;135;118;100;100;100
4431;161,2;151;135;118;100;100;100
4432;161,2;151;135;118;100;100;100
4433;161,2;151;135;118;100;100;100
4434;161,2;151;135;118;100;100;100
4435;161,2;151;135;118;100;100;100
4436;161,2;151;135;118;100;100;100
4437;161,2;151;135;118;100;100;100
4438;161,2;151;135;118;100;100;100
4439;161,2;151;135;118;100;100;100
4440;161,2;151;135;118;100;100;100
4441;161,2;151;135;118;100;100;100
4442;161,2;151;135;118;100;100;100
4443;161,2;151;135;118;100;100;100
4444;161,2;151;135;118;100;100;100
4445;161,2;151;135;118;100;100;100
4446;161,2;151;135;118;100;100;100
4447;161,2;151;135;118;100;100;100
4448;161,2;151;135;118;100;100;100
4449;161,2;151;135;118;100;100;100
4450;161,2;151;135;118;100;100;100
4451;161,2;151;135;118;100;100;100
4452;161,2;151;135;118;100;100;100
4453;161,2;151;135;118;100;100;100
4454;161,2;151;135;118;100;100;100
4455;161,2;151;135;118;100;100;100
4456;161,2;151;135;118;100;100;100
4457;161,2;151;135;118;100;100;100
4458;161,2;151;135;118;100;100;100
4459;161,2;151;135;118;100;100;100
4460;161,2;151;135;118;100;100;100
4461;161,2;151;135;118;100;100;100
4462;161,2;151;135;118;100;100;100
4463;161,2;151;135;118;100;100;100
4464;161,2;151;135;118;100;100;100
4465;161,2;151;135;118;100;100;100
4466;161,2;151;135;118;100;100;100
4467;161,2;151;135;118;100;100;100
4468;161,2;151;135;118;100;100;100
4469;161,2;151;135;118;100;100;100
4470;161,2;151;135;118;100;100;100
4471;161,2;151;135;118;100;100;100
4472;161,2;151;135;118;100;100;100
4473;161,2;151;135;118;100;100;100
4474;161,2;151;135;118;100;100;100
4475;161,2;151;135;118;100;100;100
4476;161,2;151;135;118;100;100;100
4477;161,2;151;135;118;100;100;100
4478;161,2;151;135;118;100;100;100
4479;161,2;151;135;118;100;100;100
4480;161,2;151;135;118;100;100;100
4481;161,2;151;135;118;100;100;100
4482;161,2;151;135;118;100;100;100
4483;161,2;151;135;118;100;100;100
4484;161,2;151;135;118;100;100;100
4485;161,2;151;135;118;100;100;100
4486;161,2;151;135;118;100;100;100
4487;161,2;151;135;118;100;100;100
4488;161,2;151;135;118;100;100;100
4489;161,2;151;135;118;100;100;100
4490;161,2;151;135;118;100;100;100
4491;161,2;151;135;118;100;100;100
4492;161,2;151;135;118;100;100;100
4493;161,2;151;135;118;100;100;100
4494;161,2;151;135;118;100;100;100
4495;161,2;151;135;118;100;100;100
4496;161,2;151;135;118;100;100;100
4497;161,2;151;135;118;100;100;100
4498;161,2;151;135;118;100;100;100
4499;161,2;151;135;118;100;100;100
4500;161,2;151;135;118;100;100;100
4501;161,2;151;135;118;100;100;100
4502;161,2;151;135;118;100;100;100
4503;161,2;151;135;118;100;100;100
4504;161,2;151;135;118;100;100;100
4505;161,2;151;135;118;100;100;100
4506;161,2;151;135;118;100;100;100
4507;161,2;151;135;118;100;100;100
4508;161,2;151;135;118;100;100;100
4509;161,2;151;135;118;100;100;100
4510;161,2;151;135;118;100;100;100
4511;161,2;151;135;118;100;100;100
4512;161,2;151;135;118;100;100;100
4513;161,2;151;135;118;100;100;100
4514;161,2;151;135;118;100;100;100
4515;161,2;151;135;118;100;100;100
4516;161,2;151;135;118;100;100;100
4517;161,2;151;135;118;100;100;100
4518;161,2;151;135;118;100;100;100
4519;161,2;151;135;118;100;100;100
4520;161,2;151;135;118;100;100;100
4521;161,2;151;135;118;100;100;100
4522;161,2;151;135;118;100;100;100
4523;161,2;151;135;118;100;100;100
4524;161,2;151;135;118;100;100;100
4525;161,2;151;135;118;100;100;100
4526;161,2;151;135;118;100;100;100
4527;161,2;151;135;118;100;100;100
4528;161,2;151;135;118;100;100;100
4529;161,2;151;135;118;100;100;100
4530;161,2;151;135;118;100;100;100
4531;161,2;151;135;118;100;100;100
4532;161,2;151;135;118;100;100;100
4533;161,2;151;135;118;100;100;100
4534;161,2;151;135;118;100;100;100
4535;161,2;151;135;118;100;100;100
4536;161,2;151;135;118;100;100;100
4537;161,2;151;135;118;100;100;100
4538;161,2;151;135;118;100;100;100
4539;161,2;151;135;118;100;100;100
4540;161,2;151;135;118;100;100;100
4541;161,2;151;135;118;100;100;100
4542;161,2;151;135;118;100;100;100
4543;161,2;151;135;118;100;100;100
4544;161,2;151;135;118;100;100;100
4545;161,2;151;135;118;100;100;100
4546;161,2;151;135;118;100;100;100
4547;161,2;151;135;118;100;100;100
4548;161,2;151;135;118;100;100;100
4549;161,2;151;135;118;100;100;100
4550;161,2;151;135;118;100;100;100
4551;161,2;151;135;118;100;100;100
4552;161,2;151;135;118;100;100;100
4553;161,2;151;135;118;100;100;100
4554;161,2;151;135;118;100;100;100
4555;161,2;151;135;118;100;100;100
4556;161,2;151;135;118;100;100;100
4557;161,2;151;135;118;100;100;100
4558;161,2;151;135;118;100;100;100
4559;161,2;151;135;118;100;100;100
4560;161,2;151;135;118;100;100;100
4561;161,2;151;135;118;100;100;100
4562;161,2;151;135;118;100;100;100
4563;161,2;151;135;118;100;100;100
4564;161,2;151;135;118;100;100;100
4565;161,2;151;135;118;100;100;100
4566;161,2;151;135;118;100;100;100
4567;161,2;151;135;118;100;100;100
4568;161,2;151;135;118;100;100;100
4569;161,2;151;135;118;100;100;100
4570;161,2;151;135;118;100;100;100
4571;161,2;151;135;118;100;100;100
4572;161,2;151;135;118;100;100;100
4573;161,2;151;135;118;100;100;100
4574;161,2;151;135;118;100;100;100
4575;161,2;151;135;118;100;100;100
4576;161,2;151;135;118;100;100;100
4577;161,2;151;135;118;100;100;100
4578;161,2;151;135;118;100;100;100
4579;161,2;151;135;118;100;100;100
4580;161,2;151;135;118;100;100;100
4581;161,2;151;135;118;100;100;100
4582;161,2;151;135;118;100;100;100
4583;161,2;151;135;118;100;100;100
4584;161,2;151;135;118;100;100;100
4585;161,2;151;135;118;100;100;100
4586;161,2;151;135;118;100;100;100
4587;161,2;151;135;118;100;100;100
4588;161,2;151;135;118;100;100;100
4589;161,2;151;135;118;100;100;100
4590;161,2;151;135;118;100;100;100
4591;161,2;151;135;118;100;100;100
4592;161,2;151;135;118;100;100;100
4593;161,2;151;135;118;100;100;100
4594;161,2;151;135;118;100;100;100
4595;161,2;151;135;118;100;100;100
4596;161,2;151;135;118;100;100;100
4597;161,2;151;135;118;100;100;100
4598;161,2;151;135;118;100;100;100
4599;161,2;151;135;118;100;100;100
4600;161,2;151;135;118;100;100;100
4601;161,2;151;135;118;100;100;100
4602;161,2;151;135;118;100;100;100
4603;161,2;151;135;118;100;100;100
4604;161,2;151;135;118;100;100;100
4605;161,2;151;135;118;100;100;100
4606;161,2;151;135;118;100;100;100
4607;161,2;151;135;118;100;100;100
4608;161,2;151;135;118;100;100;100
4609;161,2;151;135;118;100;100;100
4610;161,2;151;135;118;100;100;100
4611;161,2;151;135;118;100;100;100
4612;161,2;151;135;118;100;100;100
4613;161,2;151;135;118;100;100;100
4614;161,2;151;135;118;100;100;100
4615;161,2;151;135;118;100;100;100
4616;161,2;151;135;118;100;100;100
4617;161,2;151;135;118;100;100;100
4618;161,2;151;135;118;100;100;100
4619;161,2;151;135;118;100;100;100
4620;161,2;151;135;118;100;100;100
4621;161,2;151;135;118;100;100;100
4622;161,2;151;135;118;100;100;100
4623;161,2;151;135;118;100;100;100
4624;161,2;151;135;118;100;100;100
4625;161,2;151;135;118;100;100;100
4626;161,2;151;135;118;100;100;100
4627;161,2;151;135;118;100;100;100
4628;161,2;151;135;118;100;100;100
4629;161,2;151;135;118;100;100;100
4630;161,2;151;135;118;100;100;100
4631;161,2;151;135;118;100;100;100
4632;161,2;151;135;118;100;100;100
4633;161,2;151;135;118;100;100;100
4634;161,2;151;135;118;100;100;100
4635;161,2;151;135;118;100;100;100
4636;161,2;151;135;118;100;100;100
4637;161,2;151;135;118;100;100;100
4638;161,2;151;135;118;100;100;100
4639;161,2;151;135;118;100;100;100
4640;161,2;151;135;118;100;100;100
4641;161,2;151;135;118;100;100;100
4642;161,2;151;135;118;100;100;100
4643;161,2;151;135;118;100;100;100
4644;161,2;151;135;118;100;100;100
4645;161,2;151;135;118;100;100;100
4646;161,2;151;135;118;100;100;100
4647;161,2;151;135;118;100;100;100
4648;161,2;151;135;118;100;100;100
4649;161,2;151;135;118;100;100;100
4650;161,2;151;135;118;100;100;100
4651;161,2;151;135;118;100;100;100
4652;161,2;151;135;118;100;100;100
4653;161,2;151;135;118;100;100;100
4654;161,2;151;135;118;100;100;100
4655;161,2;151;135;118;100;100;100
4656;161,2;151;135;118;100;100;100
4657;161,2;151;135;118;100;100;100
4658;161,2;151;135;118;100;100;100
4659;161,2;151;135;118;100;100;100
4660;161,2;151;135;118;100;100;100
4661;161,2;151;135;118;100;100;100
4662;161,2;151;135;118;100;100;100
4663;161,2;151;135;118;100;100;100
4664;161,2;151;135;118;100;100;100
4665;161,2;151;135;118;100;100;100
4666;161,2;151;135;118;100;100;100
4667;161,2;151;135;118;100;100;100
4668;161,2;151;135;118;100;100;100
4669;161,2;151;135;118;100;100;100
4670;161,2;151;135;118;100;100;100
4671;161,2;151;135;118;100;100;100
4672;161,2;151;135;118;100;100;100
4673;161,2;151;135;118;100;100;100
4674;161,2;151;135;118;100;100;100
4675;161,2;151;135;118;100;100;100
4676;161,2;151;135;118;100;100;100
4677;161,2;151;135;118;100;100;100
4678;161,2;151;135;118;100;100;100
4679;161,2;151;135;118;100;100;100
4680;161,2;151;135;118;100;100;100
4681;161,2;151;135;118;100;100;100
4682;161,2;151;135;118;100;100;100
4683;161,2;151;135;118;100;100;100
4684;161,2;151;135;118;100;100;100
4685;161,2;151;135;118;100;100;100
4686;161,2;151;135;118;100;100;100
4687;161,2;151;135;118;100;100;100
4688;161,2;151;135;118;100;100;100
4689;161,2;151;135;118;100;100;100
4690;161,2;151;135;118;100;100;100
4691;161,2;151;135;118;100;100;100
4692;161,2;151;135;118;100;100;100
4693;161,2;151;135;118;100;100;100
4694;161,2;151;135;118;100;100;100
4695;161,2;151;135;118;100;100;100
4696;161,2;151;135;118;100;100;100
4697;161,2;151;135;118;100;100;100
4698;161,2;151;135;118;100;100;100
4699;161,2;151;135;118;100;100;100
4700;161,2;151;135;118;100;100;100
4701;161,2;151;135;118;100;100;100
4702;161,2;151;135;118;100;100;100
4703;161,2;151;135;118;100;100;100
4704;161,2;151;135;118;100;100;100
4705;161,2;151;135;118;100;100;100
4706;161,2;151;135;118;100;100;100
4707;161,2;151;135;118;100;100;100
4708;161,2;151;135;118;100;100;100
4709;161,2;151;135;118;100;100;100
4710;161,2;151;135;118;100;100;100
4711;161,2;151;135;118;100;100;100
4712;161,2;151;135;118;100;100;100
4713;161,2;151;135;118;100;100;100
4714;161,2;151;135;118;100;100;100
4715;161,2;151;135;118;100;100;100
4716;161,2;151;135;118;100;100;100
4717;161,2;151;135;118;100;100;100
4718;161,2;151;135;118;100;100;100
4719;161,2;151;135;118;100;100;100
4720;161,2;151;135;118;100;100;100
4721;161,2;151;135;118;100;100;100
4722;161,2;151;135;118;100;100;100
4723;161,2;151;135;118;100;100;100
4724;161,2;151;135;118;100;100;100
