id;oil_2020;oil_2025;oil_2030;oil_2035;oil_2040;oil_2045;oil_2050
2477;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2478;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2479;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2480;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2481;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2482;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2483;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2484;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2485;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2486;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2487;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2488;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2489;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2490;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2491;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2492;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2493;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2494;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2495;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2496;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2497;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2498;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2499;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2500;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2501;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2502;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2503;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2504;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2505;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2506;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2507;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2508;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2509;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2510;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2511;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2512;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2513;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2514;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2515;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2516;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2517;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2518;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2519;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2520;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2521;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2522;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2523;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2524;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2525;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2526;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2527;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2528;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2529;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2530;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2531;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2532;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2533;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2534;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2535;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2536;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2537;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2538;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2539;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2540;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2541;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2542;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2543;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2544;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2545;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2546;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2547;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2548;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2549;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2550;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2551;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2552;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2553;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2554;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2555;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2556;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2557;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2558;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2559;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2560;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2561;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2562;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2563;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2564;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2565;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2566;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2567;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2568;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2569;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2570;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2571;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2572;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2573;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2574;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2575;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2576;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2577;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2578;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2579;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2580;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2581;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2582;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2583;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2584;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2585;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2586;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2587;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2588;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2589;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2590;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2591;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2592;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2593;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2594;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2595;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2596;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2597;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2598;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2599;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2600;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2601;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2602;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2603;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2604;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2605;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2606;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2607;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2608;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2609;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2610;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2611;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2612;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2613;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2614;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2615;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2616;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2617;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2618;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2619;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2620;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2621;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2622;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2623;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2624;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2625;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2626;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2627;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2628;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2629;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2630;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2631;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2632;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2633;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2634;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2635;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2636;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2637;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2638;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2639;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2640;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2641;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2642;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2643;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2644;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2645;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2646;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2647;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2648;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2649;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2650;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2651;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2652;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2653;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2654;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2655;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2656;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2657;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2658;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2659;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2660;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2661;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2662;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2663;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2664;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2665;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2666;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2667;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2668;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2669;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2670;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2671;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2672;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2673;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2674;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2675;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2676;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2677;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2678;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2679;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2680;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2681;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2682;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2683;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2684;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2685;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2686;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2687;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2688;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2689;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2690;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2691;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2692;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2693;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2694;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2695;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2696;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2697;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2698;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2699;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2700;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2701;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2702;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2703;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2704;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2705;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2706;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2707;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2708;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2709;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2710;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2711;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2712;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2713;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2714;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2715;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2716;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2717;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2718;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2719;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2720;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2721;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2722;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2723;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2724;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2725;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2726;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2727;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2728;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2729;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2730;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2731;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2732;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2733;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2734;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2735;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2736;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2737;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2738;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2739;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2740;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2741;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2742;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2743;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2744;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2745;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2746;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2747;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2748;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2749;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2750;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2751;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2752;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2753;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2754;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2755;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2756;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2757;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2758;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2759;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2760;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2761;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2762;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2763;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2764;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2765;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2766;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2767;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2768;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2769;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2770;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2771;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2772;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2773;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2774;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2775;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2776;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2777;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2778;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2779;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2780;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2781;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2782;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2783;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2784;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2785;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
2786;34,41062985;34,85527546;39,09793567;38,93119356;38,31363021;37,69606686;37,07850351
