;Biomass_2020;Biomass_2025;Biomass_2030;Biomass_2035;Biomass_2040;Biomass_2045;Biomass_2050
4095;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4096;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4097;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4098;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4099;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4100;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4101;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4102;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4103;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4104;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4105;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4106;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4107;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4108;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4109;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4110;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4111;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4112;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4113;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4114;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4115;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4116;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4117;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4118;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4119;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4120;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4121;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4122;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4123;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4124;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4125;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4126;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4127;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4128;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4129;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4130;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4131;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4132;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4133;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4134;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4135;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4136;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4137;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4138;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4139;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4140;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4141;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4142;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4143;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4144;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4145;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4146;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4147;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4148;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4149;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4150;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4151;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4152;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4153;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4154;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4155;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4156;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4157;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4158;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4159;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4160;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4161;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4162;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4163;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4164;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4165;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4166;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4167;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4168;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4169;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4170;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4171;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4172;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4173;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4174;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4175;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4176;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4177;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4178;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4179;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4180;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4181;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4182;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4183;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4184;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4185;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4186;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4187;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4188;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4189;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4190;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4191;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4192;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4193;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4194;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4195;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4196;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4197;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4198;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4199;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4200;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4201;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4202;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4203;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4204;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4205;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4206;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4207;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4208;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4209;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4210;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4211;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4212;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4213;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4214;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4215;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4216;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4217;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4218;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4219;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4220;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4221;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4222;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4223;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4224;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4225;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4226;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4227;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4228;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4229;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4230;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4231;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4232;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4233;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4234;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4235;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4236;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4237;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4238;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4239;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4240;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4241;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4242;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4243;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4244;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4245;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4246;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4247;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4248;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4249;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4250;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4251;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4252;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4253;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4254;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4255;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4256;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4257;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4258;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4259;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4260;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4261;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4262;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4263;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4264;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4265;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4266;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4267;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4268;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4269;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4270;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4271;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4272;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4273;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4274;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4275;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4276;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4277;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4278;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4279;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4280;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4281;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4282;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4283;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4284;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4285;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4286;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4287;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4288;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4289;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4290;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4291;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4292;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4293;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4294;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4295;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4296;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4297;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4298;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4299;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4300;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4301;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4302;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4303;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4304;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4305;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4306;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4307;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4308;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4309;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4310;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4311;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4312;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4313;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4314;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4315;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4316;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4317;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4318;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4319;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4320;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4321;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4322;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4323;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4324;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4325;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4326;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4327;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4328;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4329;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4330;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4331;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4332;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4333;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4334;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4335;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4336;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4337;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4338;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4339;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4340;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4341;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4342;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4343;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4344;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4345;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4346;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4347;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4348;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4349;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4350;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4351;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4352;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4353;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4354;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4355;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4356;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4357;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4358;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4359;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4360;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4361;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4362;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4363;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4364;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4365;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4366;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4367;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4368;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4369;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4370;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4371;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4372;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4373;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4374;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4375;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4376;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4377;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4378;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4379;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4380;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4381;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4382;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4383;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4384;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4385;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4386;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4387;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4388;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4389;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4390;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4391;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4392;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4393;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4394;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4395;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4396;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4397;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4398;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4399;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4400;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4401;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4402;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4403;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4404;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4405;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4406;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4407;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4408;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4409;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4410;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4411;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4412;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4413;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4414;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4415;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4416;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4417;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4418;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4419;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4420;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4421;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4422;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4423;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4424;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4425;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4426;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4427;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4428;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4429;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4430;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4431;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4432;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4433;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4434;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4435;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4436;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4437;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4438;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4439;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4440;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4441;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4442;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4443;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4444;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4445;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4446;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4447;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4448;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4449;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4450;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4451;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4452;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4453;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4454;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4455;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4456;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4457;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4458;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4459;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4460;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4461;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4462;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4463;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4464;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4465;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4466;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4467;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4468;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4469;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4470;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4471;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4472;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4473;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4474;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4475;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4476;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4477;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4478;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4479;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4480;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4481;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4482;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4483;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4484;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4485;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4486;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4487;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4488;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4489;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4490;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4491;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4492;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4493;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4494;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4495;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4496;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4497;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4498;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4499;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4500;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4501;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4502;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4503;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4504;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4505;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4506;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4507;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4508;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4509;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4510;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4511;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4512;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4513;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4514;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4515;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4516;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4517;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4518;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4519;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4520;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4521;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4522;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4523;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4524;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4525;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4526;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4527;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4528;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4529;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4530;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4531;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4532;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4533;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4534;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4535;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4536;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4537;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4538;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4539;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4540;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4541;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4542;35,6;35,6;35,6;35,6;35,6;35,6;35,6
4543;35,6;35,6;35,6;35,6;35,6;35,6;35,6
